"Class Name","HastTest","#Bugs","#Blocker","#Critical","#Major","#Normal","#Minor","#Trivial","WMC","CBO","RFC","Ca","Ce","LOC","Qi","FANIN","d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)","Risk1","TLOC"
"org.apache.tools.ant.types.selectors.BaseExtendSelector","0","0","0","0","0","0","0","0","4","12","5","8","4","18","0.98477183720219","7","4237.0744624092","380.00000030513","391.93877072829","250.1539525972","231.00000050194","4226.3176643504","4220.1138610232","4226.4826984148","100.88111815399","252.9268669003","0",""
"org.apache.tools.ant.types.selectors.AndSelector","0","0","0","0","0","0","0","0","3","6","14","5","2","52","0.55342995522204","5","4203.3938668652","382.00026102714","394.12307722335","256.08201811139","237.00042072706","4192.703781571","4186.1300744243","4192.703781571","102.45974819411","256.08201811139","0",""
"org.apache.tools.ant.types.ResourceLocation","0","0","0","0","0","0","0","0","7","5","8","5","0","47","0.96977557134657","4","4208.4640903779","383.00000119258","394.12942036849","255.52494985813","238.00000191915","4197.7523747834","4191.1461439563","4197.6957965055","99.368002898317","254.59379411133","0",""
"org.apache.tools.ant.types.ResourceFactory","0","0","0","0","0","0","0","0","1","5","1","4","1","1","1","0","4254.6372348298","387","399.4621383811","257.76927667975","238","4243.6791820306","4237.1364150804","4243.6791820306","104.67568963231","257.76927667975","0",""
"org.apache.tools.ant.types.Resource","0","0","0","0","0","0","0","0","14","8","19","8","0","138","0.82324157522843","7","4117.5721001581","380.00004110992","389.61006147172","250.24188298524","235.00006647561","4106.7292338307","4100.1493875224","4106.672132031","92.849340331528","249.30302846135","0",""
"org.apache.tools.ant.types.resolver.ApacheCatalogResolver","0","1","0","0","0","0","1","0","7","7","32","1","7","128","0.86439783133212","0","4128.1798652675","387.00002375704","398.0175875511","253.66316248127","236.00003895751","4116.7700931677","4110.0953760223","4117.0597518132","97.123632551506","258.32150510556","2",""
"org.apache.tools.ant.types.resolver.ApacheCatalog","0","0","0","0","0","0","0","0","4","6","14","1","6","96","0.99489795918367","1","4159.9471150485","386.00000003372","397.75872083463","255.70490804832","237.00000005492","4148.7748794072","4142.1015197602","4149.0053024791","100.28459502835","259.41665328194","0",""
"org.apache.tools.ant.types.RegularExpression","0","1","0","0","0","1","0","0","6","11","23","4","7","95","0.82474602109352","5","4160.573638334","382.00004020151","393.39547531714","250.31979546173","232.00006619386","4149.4906916392","4143.0946163466","4149.8304784654","98.081598681914","255.89060162499","3",""
"org.apache.tools.ant.types.Reference","0","1","0","0","1","0","0","0","5","35","11","33","2","54","0.942894609023","21","4199.977618988","366.00000445495","378.1282851097","228.66788143506","208.000007839","4189.1669816325","4184.1301365995","4189.2167525684","100.5683846942","229.5778734983","4",""
"org.apache.tools.ant.types.PropertySet","1","0","0","0","0","0","0","0","17","19","67","6","13","468","0.057480846337539","2","3789.6074994648","385.00115368964","393.84514723429","238.88281646029","224.00198289827","3776.6487790103","3770.064190435","3777.3795149548","85.866174946832","250.16994223927","0","17"
"org.apache.tools.ant.types.Permissions","1","0","0","0","0","0","0","0","12","6","34","3","4","367","0.94988273911382","5","3889.802694225","382.00000328762","392.00510200761","252.81020549021","237.00000529903","3878.2483159282","3871.1241261422","3878.3710498094","93.300589494386","254.68608128439","0","100"
"org.apache.tools.ant.types.PatternSet","1","0","0","0","0","0","0","0","22","12","68","7","6","677","0.38669314849394","5","3581.4305800895","382.00049233646","389.88203344089","243.81345327935","231.00081416587","3568.4845522995","3561.1180828498","3568.745718036","83.216584885466","247.60654272454","0","152"
"org.apache.tools.ant.types.Path","1","0","0","0","0","0","0","0","30","51","102","40","13","1238","0.0097173405257422","91","3014.5672989668","296.00165651521","304.16442921551","204.36242316042","192.00255378444","3006.137721396","3000.0806655822","3006.792975913","73.375745311377","213.78493866501","0","467"
"org.apache.tools.ant.types.Parameterizable","0","0","0","0","0","0","0","0","1","5","1","4","1","1","1","1","4254.5463918025","386","398.49341274355","257.76927667975","238","4243.6791820306","4237.1364150804","4243.6791820306","104.67568963231","257.76927667975","0",""
"org.apache.tools.ant.types.Parameter","0","0","0","0","0","0","0","0","7","24","8","24","0","43","0.96977557134657","1","4212.7213294971","386.00000118331","397.04533746161","237.92856070678","219.00000208565","4200.7125586024","4195.1460046106","4200.6605432955","99.368002898317","237.00843866833","0",""
"org.apache.tools.ant.types.Mapper","1","0","0","0","0","0","0","0","11","16","42","7","9","291","0.045007761697175","14","3964.5854764401","373.00122253174","383.47098977628","243.82370680473","227.0020088241","3953.522227078","3947.0856337303","3953.9896307401","92.720008628127","251.28867861486","0","172"
"org.apache.tools.ant.types.FlexInteger","1","0","0","0","0","0","0","0","3","0","7","0","0","19","0.98477183720219","0","4236.7121686515","387.00000029961","398.9711769038","261.6447973876","243.00000047715","4225.9921911901","4219.1451740844","4225.9348078265","103.12128781197","260.71632093139","0","34"
"org.apache.tools.ant.types.FilterSetCollection","0","0","0","0","0","0","0","0","5","6","13","5","1","69","0.95980391317483","3","4186.6474654549","384.00000210381","395.57679406153","255.33115751901","237.0000034087","4175.7310737163","4169.138640055","4175.7310737163","100.90094152187","255.33115751901","0",""
"org.apache.tools.ant.types.FilterSet","1","0","0","0","0","0","0","0","20","11","71","7","6","698","0.60460635918204","5","3560.5510809424","382.00020462839","390.28707383156","245.40578640285","232.00033693107","3547.5941143259","3540.1187833179","3547.7915665946","85.094065598019","248.24383174613","0","118"
"org.apache.tools.ant.types.FilterChain","0","0","0","0","0","0","0","0","25","32","38","5","27","189","0.86216225936654","1","4067.3574959671","386.00002461042","393.21876862632","223.93302570188","211.0000450219","4054.4940498168","4049.0079031783","4055.9302262243","75.425459892532","248.5839898304","0",""
"org.apache.tools.ant.types.FileSet","1","0","0","0","0","0","0","0","3","32","9","28","4","23","0.20419477053702","13","4231.5601141896","374.00084666477","386.37417097938","232.22833591102","211.00150071969","4220.2779529315","4215.113996086","4220.4290066295","101.83319694481","234.9574429551","0","8"
"org.apache.tools.ant.types.FileList","1","0","0","0","0","0","0","0","8","11","33","6","5","181","0.41458750343838","2","4075.2268648506","385.0004450748","395.83961398526","249.5756398369","232.0007385932","4063.6280587672","4057.1109178823","4063.8583882808","96.767763227224","253.2982431838","0","99"
"org.apache.tools.ant.types.Environment","0","0","0","0","0","0","0","0","3","7","9","5","2","47","0.97467161323088","6","4208.2825475483","381.0000008419","393.15391388107","255.15681452785","236.00000135917","4197.6394556941","4191.1299192461","4197.6957965055","102.45974819411","256.08201811139","0",""
"org.apache.tools.ant.types.EnumeratedAttribute","1","0","0","0","0","0","0","0","8","59","14","58","1","87","0.97724813524938","61","4163.7815744825","326.00000079394","338.73293314941","205.71825392998","184.00000140665","4155.0760522522","4151.1392412204","4155.0760522522","98.081598681914","205.71825392998","0","51"
"org.apache.tools.ant.types.DTDLocation","0","0","0","0","0","0","0","0","1","1","2","0","1","4","1","0","4251.6496798302","387","399.4621383811","261.4670151281","242","4240.9102796452","4234.1365117341","4240.9102796452","104.67568963231","261.4670151281","0",""
"org.apache.tools.ant.types.DirSet","1","0","0","0","0","0","0","0","3","9","9","5","4","23","0.20680337266687","3","4232.4556701754","384.00081921903","396.06186385463","253.30811277967","234.00134435701","4221.4903766324","4215.113996086","4221.657731271","101.83319694481","256.08201811139","0","32"
"org.apache.tools.ant.types.Description","1","0","0","0","0","0","0","0","5","9","24","1","9","137","0.97499822085637","2","4119.0321678763","385.0000008118","396.54760117797","252.54900514554","234.00000133566","4107.6705077209","4101.082418094","4108.0752183961","98.49365461795","259.04825805243","0","25"
"org.apache.tools.ant.types.DataType","0","0","0","0","0","0","0","0","15","24","29","20","4","169","0.89292899369528","23","4085.2487072393","364.00001574753","373.79272331066","234.91700662149","219.00002617397","4074.8892009477","4069.1180862688","4075.0515334165","90.47651629014","237.71621736853","0",""
"org.apache.tools.ant.types.CommandlineJava","1","0","0","0","0","0","0","0","35","12","79","2","11","487","0.0037512392693072","16","3769.3025880128","371.00133761429","376.6510321239","239.97083156084","231.0021482835","3758.1061719967","3751.0767787397","3758.6701105577","69.28924880528","248.64633518313","0","120"
"org.apache.tools.ant.types.Commandline","1","0","0","0","0","0","0","0","30","31","65","29","4","634","0.61250156630081","75","3617.4797857072","312.00024063298","319.75615709475","223.25769863546","212.00035413894","3610.2299095764","3604.1333216184","3610.2887696139","76.557168181693","224.20749318433","0","91"
"org.apache.tools.ant.types.Assertions","1","0","0","0","0","0","0","0","12","11","38","2","10","224","0.83952948453223","14","4031.2932168226","373.00003451848","383.24013359772","248.12899870833","232.00005549738","4020.6989442136","4014.0778517612","4021.1684868953","91.482238713315","255.62472493873","0","51"
"org.apache.tools.ant.types.AntFilterReader","0","0","0","0","0","0","0","0","10","9","31","2","7","166","0.1169417330819","1","4090.2542708247","386.00101009182","396.35337768209","250.71098898931","234.00166621608","4078.7179358225","4072.0962660527","4079.0665598884","94.254973343585","256.32011235953","0",""
"org.apache.tools.ant.types.AbstractFileSet","1","0","0","0","0","0","0","0","50","55","123","25","30","918","0.0016356372973193","20","3340.222896754","367.00135794218","370.39033464711","194.53534383243","188.0026508627","3325.3186313495","3320.0037650581","3327.0841588394","50.249378105604","222.6858774148","0","196"
"org.apache.tools.ant.TypeAdapter","0","0","0","0","0","0","0","0","5","7","5","6","1","5","1","5","4250.2015246339","382","393.63561830708","254.40322325002","236","4239.5736813977","4233.1365439825","4239.5736813977","100.90094152187","254.40322325002","0",""
"org.apache.tools.ant.taskdefs.Zip","1","0","0","0","0","0","0","0","38","31","169","3","28","2236","0.1023156965743","6","2037.9315493902","381.00105752755","386.01165785504","220.88005795001","212.0019005507","2013.1934830016","2002.0122377248","2016.2155142742","62.393909959226","246.91091510907","0","86"
"org.apache.tools.ant.taskdefs.XSLTProcess","0","1","0","0","0","0","1","0","30","19","93","1","19","949","0.0010171926443329","14","3310.0830805283","373.0013377545","379.51152815165","234.68276459936","224.00222759305","3296.6190256079","3289.0389173739","3297.8177633095","71.805292284065","250.96015620014","2",""
"org.apache.tools.ant.taskdefs.XSLTLoggerAware","0","0","0","0","0","0","0","0","1","2","1","1","1","1","1","1","4254.5463918025","386","398.49341274355","260.54174329654","241","4243.8484892842","4237.1364150804","4243.8484892842","104.67568963231","260.54174329654","0",""
"org.apache.tools.ant.taskdefs.XSLTLogger","0","0","0","0","0","0","0","0","1","2","1","2","0","1","1","1","4254.5463918025","386","398.49341274355","260.54174329654","241","4243.8484892842","4237.1445573641","4243.7918186452","105.00476179679","259.61702563584","0",""
"org.apache.tools.ant.taskdefs.XSLTLiaison2","0","0","0","0","0","0","0","0","1","2","1","1","2","1","1","1","4254.5463918025","386","398.49341274355","260.54174329654","241","4243.8484892842","4237.1285087899","4243.8484892842","104.35516278556","260.54174329654","0",""
"org.apache.tools.ant.taskdefs.XSLTLiaison","0","0","0","0","0","0","0","0","3","2","3","2","0","4","1","1","4251.5587729679","386","398.00125627942","259.78837541353","241","4240.8533339412","4234.1446597867","4240.7966232773","103.12128781197","258.86096654382","0",""
"org.apache.tools.ant.taskdefs.XmlProperty","1","0","0","0","0","0","0","0","28","6","80","0","6","777","0.019786793724833","3","3482.2373554943","384.00125106297","390.69169430639","247.69537742962","237.00202703338","3469.105071917","3461.1214945448","3469.4502446353","77.6208734813","252.48366283782","0","215"
"org.apache.tools.ant.taskdefs.WhichResource","0","0","0","0","0","0","0","0","8","6","28","0","6","221","0.074453105606892","3","4035.3122555758","384.00111541121","394.86706623875","254.23021063595","237.00180724428","4023.9853379455","4017.1046787456","4024.2829174898","96.462427918853","258.89766317987","0",""
"org.apache.tools.ant.taskdefs.War","1","0","0","0","0","0","0","0","10","10","33","0","10","165","0.59513066250314","4","4090.9678561436","383.00021399365","393.43233217416","249.77790134437","233.00035175763","4079.6590543819","4073.0767240503","4080.182961584","93.407708461347","258.19372571773","0","16"
"org.apache.tools.ant.taskdefs.WaitFor","0","0","0","0","0","0","0","0","7","6","18","0","6","139","0.9550139178484","0","4117.2284367035","387.00000261466","398.0175875511","254.59379411133","237.00000426951","4105.8458324686","4099.1025847129","4106.1374794325","97.41663102366","259.25470101813","0",""
"org.apache.tools.ant.taskdefs.UpToDate","0","0","0","0","0","0","0","0","11","14","39","1","13","332","0.16944393804121","3","3924.8301874094","384.00089820647","394.1788933974","245.68679248181","229.00150615961","3912.7071191184","3906.0619554738","3913.4277813702","91.678787077491","256.90854403854","0",""
"org.apache.tools.ant.taskdefs.Untar","1","0","0","0","0","0","0","0","4","8","26","0","8","125","0.97240723152797","1","4131.0731051387","386.00000098622","397.75872083463","253.85231927245","235.00000161992","4119.7079993611","4113.0886204895","4120.1132265995","99.724620831568","260.34592372457","0","55"
"org.apache.tools.ant.taskdefs.Unpack","0","0","0","0","0","0","0","0","10","7","26","2","5","162","0.84175223135119","3","4094.0483631731","384.00003260723","394.40588230908","252.57870060637","236.00005305583","4082.8264719432","4076.1104008601","4083.0596370859","94.868329805051","256.32011235953","0",""
"org.apache.tools.ant.taskdefs.Typedef","1","0","0","0","0","0","0","0","1","3","2","2","1","4","1","0","4251.6496798302","387","399.4621383811","259.61702563584","240","4240.7966232773","4234.1365117341","4240.7966232773","104.67568963231","259.61702563584","0","38"
"org.apache.tools.ant.taskdefs.Tstamp","1","0","0","0","0","0","0","0","6","6","26","1","6","134","0.98021158607914","4","4121.8327234375","383.0000005112","394.36658073422","254.96078129783","237.00000082612","4110.8375059104","4104.1024597346","4111.0700553506","98.371743910536","258.68320393872","0","57"
"org.apache.tools.ant.taskdefs.Transform","0","0","0","0","0","0","0","0","1","1","2","0","1","4","1","0","4251.6496798302","387","399.4621383811","261.4670151281","242","4240.9102796452","4234.1365117341","4240.9102796452","104.67568963231","261.4670151281","0",""
"org.apache.tools.ant.taskdefs.Touch","1","0","0","0","0","0","0","0","8","10","39","0","10","330","0.75423068987221","3","3926.8205968697","384.00007864915","394.86706623875","250.50548896182","233.00012961918","3914.9397185653","3908.079963358","3915.4856659168","95.336247041721","258.89766317987","0","75"
"org.apache.tools.ant.taskdefs.TempFile","0","0","0","0","0","0","0","0","6","5","15","0","5","75","0.86837672803845","2","4180.7647625763","385.00002249959","396.30922270369","255.89060162499","238.0000363964","4169.7977169163","4163.1080937204","4170.0279375563","98.671171068352","259.61509971494","0",""
"org.apache.tools.ant.taskdefs.TaskOutputStream","0","0","0","0","0","0","0","0","3","1","10","0","1","67","0.98986066423894","1","4188.8228656748","386.00000013317","398.00125627942","260.71632093139","242.00000021241","4178.0144805876","4171.1385735792","4178.0144805876","102.78618584226","260.71632093139","0",""
"org.apache.tools.ant.taskdefs.Taskdef","1","0","0","0","0","0","0","0","2","2","8","0","2","37","0.98982194918784","0","4218.7877405719","387.00000013384","399.21548066176","260.16341018675","241.00000021492","4207.9070807231","4201.1296099978","4207.9644722835","103.40696301507","261.09002278908","0","45"
"org.apache.tools.ant.taskdefs.Tar","1","0","0","0","0","0","0","0","12","17","87","0","17","687","0.78195641508278","3","3571.7022552279","384.00006190495","393.95431207184","242.52834885844","226.00010518361","3558.1845089877","3551.0456206588","3559.236575447","89.822046291542","257.50339803583","0","74"
"org.apache.tools.ant.taskdefs.Sync","0","0","0","0","0","0","0","0","15","8","49","1","8","463","0.15512589892538","14","3793.382922933","373.00095685165","382.56241320862","249.899979992","235.00151874455","3782.3074967538","3775.0965550566","3782.6850252169","89.185200566013","255.55038642115","0",""
"org.apache.tools.ant.taskdefs.SubAnt","1","0","0","0","0","0","0","0","23","15","88","0","15","541","0.023362061810737","1","3717.0963129841","386.00123551831","393.60513208036","240.65119987235","228.00209170458","3704.0238930115","3697.0540975214","3704.9120097514","79.555012412795","253.95472037353","0","75"
"org.apache.tools.ant.taskdefs.StreamPumper","0","0","0","0","0","0","0","0","5","1","11","1","0","153","0.93514072951276","5","4102.8220775461","382.00000550618","393.63561830708","259.97884529323","242.00000869158","4092.1618980681","4085.1499360489","4092.1028823821","101.24228365658","259.04825805243","0",""
"org.apache.tools.ant.taskdefs.SQLExec","1","2","0","0","0","2","0","0","20","13","97","1","13","895","0.7398472879982","4","3364.8681994991","383.00008835434","391.26589424584","243.51591323772","230.00014712916","3350.9027141951","3343.072389285","3351.6757003028","82.969874050766","253.93109301541","6","132"
"org.apache.tools.ant.taskdefs.Sleep","1","0","0","0","0","0","0","0","10","2","20","0","2","132","0.9416480635894","3","4123.9170699712","384.00000443353","394.40588230908","257.25668115717","241.00000706421","4113.0666175009","4106.1326086721","4113.1253323963","95.859271852023","258.19372571773","0","66"
"org.apache.tools.ant.taskdefs.SignJar","1","0","0","0","0","0","0","0","19","10","61","0","10","504","0.44221871997104","3","3753.6931147871","384.0004051039","392.44999681488","246.67792767088","233.00066763843","3741.2624874499","3734.0836894746","3741.833775036","84.770277810091","255.1960031035","0","28"
"org.apache.tools.ant.taskdefs.Sequential","0","0","0","0","0","0","0","0","3","3","10","0","3","32","0.984745939192","2","4223.5839046952","385.00000030219","397.03148489761","258.86096654382","240.00000048476","4212.8417962226","4206.1217290991","4212.9562067508","102.14205793893","260.71632093139","0",""
"org.apache.tools.ant.taskdefs.SendEmail","0","0","0","0","0","0","0","0","2","1","5","0","1","10","0.99489795918367","0","4245.6746224835","387.00000003363","399.21548066176","261.09002278908","242.00000005378","4234.920070084","4228.1367054531","4234.920070084","103.73041983912","261.09002278908","0",""
"org.apache.tools.ant.taskdefs.rmic.WLRmic","0","0","0","0","0","0","0","0","5","11","23","1","10","130","0.077788715370372","0","4126.1886772178","387.00109880161","398.48964854811","250.69702830309","232.00183291012","4114.5459044711","4108.0760703765","4115.06318299","98.234413521942","259.04825805243","0",""
"org.apache.tools.ant.taskdefs.rmic.SunRmic","0","0","0","0","0","0","0","0","3","8","22","1","7","152","0.077788733732259","0","4104.286174233","387.00109880157","398.9711769038","254.23217734976","235.00180951137","4092.752252458","4086.0959362208","4093.1011470522","100.96038827184","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory","0","0","0","0","0","0","0","0","3","7","14","1","6","88","0.98576955160235","2","4167.8201736639","385.00000026299","397.03148489761","255.15681452785","236.00000042904","4156.7049450256","4150.1013240643","4156.9918210167","101.24228365658","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.rmic.RmicAdapter","0","0","0","0","0","0","0","0","4","6","4","3","4","4","1","1","4251.5587729679","386","397.75872083463","255.70490804832","237","4240.6279016202","4234.1134845443","4240.7401476629","100.88111815399","257.55970181688","0",""
"org.apache.tools.ant.taskdefs.rmic.KaffeRmic","0","0","0","0","0","0","0","0","3","7","19","1","6","93","0.01761959975217","1","4162.9341815599","386.00125009027","398.00125627942","255.15681452785","236.00204463362","4151.7130199473","4145.1014462857","4152.0002408478","101.24228365658","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter","0","0","0","0","0","0","0","0","16","15","56","4","12","372","9.8611255511903E-5","5","3884.8268944703","382.00130864015","391.126577977","242.9814807758","228.00219253943","3872.7173922196","3866.0684163631","3873.3189902201","87.091905479212","252.38858928248","0",""
"org.apache.tools.ant.taskdefs.Rmic","1","0","0","0","0","0","0","0","48","25","109","7","20","819","0.018787736758803","6","3440.1630775299","381.00126348545","384.5321833085","224.11604137143","218.0022081941","3425.9429358937","3419.0329041997","3427.0666757447","54.120236510939","240.68444071024","0","54"
"org.apache.tools.ant.taskdefs.Replace","1","0","0","0","0","0","0","0","22","9","90","2","9","826","0.84447615889133","3","3433.5404468274","384.00003149435","391.84180481414","246.65765749313","234.00005168304","3420.0146198518","3412.0990606956","3420.4303822765","82.219219164378","252.35689013776","0","67"
"org.apache.tools.ant.taskdefs.Rename","1","0","0","0","0","0","0","0","5","5","19","0","5","100","0.94384609496026","2","4155.8716293938","385.00000409514","396.54760117797","256.25963396524","238.0000066245","4144.8387182133","4138.1087467586","4145.070325097","99.624294225856","259.97884529323","0","20"
"org.apache.tools.ant.taskdefs.Redirector","0","0","0","0","0","0","0","0","21","13","52","2","11","522","0.66469111099611","7","3735.3789633717","380.00014793688","388.12497987118","243.18922673507","230.00024441737","3723.1110646877","3716.0775018829","3723.7422037515","82.565125809872","252.66776604862","0",""
"org.apache.tools.ant.taskdefs.RecorderEntry","0","0","0","0","0","0","0","0","16","6","36","1","5","366","0.64438238246272","2","3891.0935480916","385.00016423878","394.05710246105","251.4458192136","237.00026680131","3879.2464474431","3872.1162172641","3879.4928792305","89.196412483911","255.21951336056","0",""
"org.apache.tools.ant.taskdefs.Recorder","0","0","0","0","0","0","0","0","9","9","34","0","9","214","0.91756438128529","3","4042.2805444452","384.00000884848","394.63527465243","251.07170290576","234.00001452058","4030.7979358931","4024.0839951472","4031.2702712669","94.641428560647","258.54400012377","0",""
"org.apache.tools.ant.taskdefs.PumpStreamHandler","0","0","0","0","0","0","0","0","15","8","23","6","2","170","0.91671065850775","11","4085.3396431631","376.00000922489","385.48800240734","249.899979992","235.00001475982","4074.7820800627","4068.1338473556","4074.8398741546","91.181138400439","250.84058682757","0",""
"org.apache.tools.ant.taskdefs.Property","1","0","0","0","0","0","0","0","35","14","90","4","10","815","0.072664985532834","6","3444.1384989573","381.00112854194","386.50485119853","238.04621400056","229.00187761289","3430.6515416171","3423.091292969","3431.2640527945","69.641941385921","246.71643642044","0","69"
"org.apache.tools.ant.taskdefs.ProcessDestroyer","1","1","0","0","0","0","1","0","8","2","33","2","1","269","0.96720121848199","3","3987.5326957907","384.00000140073","394.86706623875","257.96317566661","241.00000223187","3976.3100985713","3969.1456259502","3976.249614901","98.081598681914","257.02918122268","2","41"
"org.apache.tools.ant.taskdefs.PreSetDef","1","1","0","0","0","1","0","0","4","11","19","0","11","102","0.11649136572583","0","4154.0660803603","387.00100850968","398.72923143406","251.0776772236","232.00168229456","4142.5016596255","4136.069631909","4143.0737381804","98.954535014824","260.34592372457","3","55"
"org.apache.tools.ant.taskdefs.PathConvert","1","0","0","0","0","0","0","0","16","13","48","1","13","485","0.14703287677509","3","3772.5939352122","384.00094733335","393.08014449982","244.85914318236","230.00158163133","3760.041090201","3753.064481194","3760.7299823306","86.83317338437","255.21951336056","0","24"
"org.apache.tools.ant.taskdefs.Patch","0","0","0","0","0","0","0","0","11","11","38","0","11","250","0.76068519215805","2","4006.5407772791","385.00007437866","395.15313487305","248.48541204666","232.00012343009","3994.7425448957","3988.0722159961","3995.3357806322","92.17917335277","257.84685377177","0",""
"org.apache.tools.ant.taskdefs.Parallel","1","0","0","0","0","0","0","0","19","8","52","2","8","523","0.89029373407113","3","3734.7933008401","384.00001567118","392.44999681488","248.56789816869","235.00002560737","3722.4252846766","3715.0981144514","3722.7442834554","85.381496824546","253.30021713374","0","83"
"org.apache.tools.ant.taskdefs.Pack","0","0","0","0","0","0","0","0","9","5","24","2","3","169","0.94051387296758","5","4086.8918507834","382.00000463167","392.689444727","254.80384612482","238.00000743403","4075.9544894417","4069.1258274966","4076.0717608992","96.462427918853","256.67294364619","0",""
"org.apache.tools.ant.taskdefs.Move","1","0","0","0","0","0","0","0","7","9","50","0","9","686","0.82049213576674","2","3572.8040808306","385.00004184814","396.07322555305","251.80349481292","234.00006885271","3559.6994255133","3552.0951563831","3560.2342619552","96.56603957914","259.25470101813","0","79"
"org.apache.tools.ant.taskdefs.Mkdir","1","0","0","0","0","0","0","0","4","3","17","0","3","99","0.96748547326935","4","4156.6825714745","383.00000138015","394.84807204797","258.48791074246","240.00000220249","4145.9523634504","4139.1236995287","4146.0686197891","101.19288512539","260.34592372457","0","23"
"org.apache.tools.ant.taskdefs.MatchingTask","0","0","0","0","0","0","0","0","42","39","96","11","28","328","0.016046485927466","46","3924.8415254632","341.00141959311","345.89738362699","212.08488866489","204.00237293845","3915.3181224519","3910.0062659796","3916.8177133995","58.420886675914","238.17010727629","0",""
"org.apache.tools.ant.taskdefs.ManifestTask","0","0","0","0","0","0","0","0","7","9","36","0","9","250","0.78575771254277","2","4006.5407772791","385.00005961007","396.07322555305","251.80349481292","234.00009807638","3994.8591965174","3988.0847533622","3995.3357806322","96.56603957914","259.25470101813","0",""
"org.apache.tools.ant.taskdefs.ManifestException","0","0","0","0","0","0","0","0","1","6","2","6","0","5","0.99489795918367","2","4250.472209061","385.00000003381","397.52484199104","256.84625751605","237.00000005492","4239.6294649415","4233.1446939598","4239.5736813977","105.00476179679","255.92381678929","0",""
"org.apache.tools.ant.taskdefs.Manifest","1","0","0","0","0","0","0","0","17","8","74","3","5","599","0.69487745174129","4","3659.0996160258","383.00012154015","391.89029077026","249.22680433693","235.00019808453","3646.580041628","3639.1236582452","3646.8400019743","88.255311454892","253.00197627687","0","171"
"org.apache.tools.ant.taskdefs.MacroInstance","0","3","0","0","0","2","1","0","8","15","77","1","14","585","0.15014116584493","2","3673.2320917688","385.00093799891","395.83961398526","245.86174977007","228.00158389809","3660.1083317301","3653.0603608481","3660.9411358283","94.366307546709","257.96317566661","8",""
"org.apache.tools.ant.taskdefs.MacroDef","1","2","0","0","0","1","1","0","17","15","62","4","14","416","0.46646720529786","6","3840.9432435276","381.00037356575","389.9358921669","242.63758983307","228.00062424749","3828.794588379","3822.0576918723","3829.4030866442","85.615419172016","252.05753311496","5","98"
"org.apache.tools.ant.taskdefs.LogStreamHandler","0","0","0","0","0","0","0","0","2","7","9","3","4","31","0.96878035519634","23","4222.7177267727","364.00000133883","376.96153649942","255.53864678361","236.00000206497","4213.6142443275","4207.1142128542","4213.7833356735","102.78618584226","258.31182706179","0",""
"org.apache.tools.ant.taskdefs.LogOutputStream","0","0","0","0","0","0","0","0","9","10","18","9","1","160","0.88929877565183","15","4094.9319896672","372.00001647145","382.96866712565","250.13996082194","233.00002629777","4084.6509030761","4078.1417336821","4084.6509030761","97.144222679478","250.13996082194","0",""
"org.apache.tools.ant.taskdefs.LoadProperties","1","0","0","0","0","0","0","0","5","8","41","0","8","230","0.11485273617593","1","4026.544424193","386.00101487649","397.51855302614","253.47583711273","235.00166698489","4014.8834354188","4008.090942082","4015.2992416506","98.762341001011","259.97884529323","0","19"
"org.apache.tools.ant.taskdefs.LoadFile","1","0","0","0","0","0","0","0","7","7","38","0","7","262","0.92853647875349","0","3994.7897316379","387.00000659824","398.0175875511","253.66316248127","236.00001081999","3982.9978659296","3976.098590327","3983.3578799802","97.123632551506","259.25470101813","0","67"
"org.apache.tools.ant.taskdefs.KeySubst","0","0","0","0","0","0","0","0","8","2","39","0","2","308","0.8933791226451","3","3948.7157405921","384.0000148021","394.86706623875","257.96317566661","241.00002358508","3937.3825061835","3930.1385471762","3937.4438408694","97.739449558507","258.89766317987","0",""
"org.apache.tools.ant.taskdefs.JikesOutputParser","0","0","0","0","0","0","0","0","12","3","22","1","2","156","0.91131034271166","1","4100.2097507323","386.00001018893","395.90402877465","255.62472493873","240.0000163872","4089.0492782553","4082.1333883155","4089.10809346","93.984041198493","256.56383221335","0",""
"org.apache.tools.ant.taskdefs.Jikes","0","0","0","0","0","0","0","0","2","5","30","0","5","189","0.94921386922116","0","4067.4525196983","387.00000333234","399.21548066176","257.3868683519","238.00000541855","4055.9887820358","4049.1111370275","4056.2254621754","102.48902380255","261.09002278908","0",""
"org.apache.tools.ant.taskdefs.JDBCTask","0","0","0","0","0","0","0","0","26","9","56","1","8","537","0.11322765907213","2","3720.9711098045","385.00102125213","392.047191037","245.42208539575","234.00168026146","3708.3900819628","3701.0984855851","3708.8383626144","78.771822373232","252.10513679812","0",""
"org.apache.tools.ant.taskdefs.Javadoc","0","1","0","0","0","0","1","0","85","35","227","7","35","2412","1.2119898357395E-5","3","1865.9399775984","384.00130204956","384.29285707647","208.54016399725","208.002403774","1837.8084775079","1826","1841.0597491662","15","235.47823678633","2",""
