@relation 'Ant16BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-2,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,1'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #Bugs numeric

@data
0,3970.419121,382.000039,392.922384,256.095685,239.000063,3959.220252,3952.154982,3959.160012,98.432718,255.162693,0
0,4111.067258,385.000016,396.073226,253.663162,236.000026,4099.798166,4093.095772,4100.147924,97.123633,259.254701,0
0,4106.897856,383.000204,393.894656,250.505489,233.000336,4095.63304,4089.076424,4096.154904,95.336247,258.897663,0
0,4207.65077,385.000004,396.788357,256.632032,238.000006,4196.753984,4190.107397,4196.982726,100.578328,260.345924,0
1,3746.832529,385.000005,396.309223,251.246891,233.000008,3734.276101,3727.083847,3734.848457,97.267672,259.6151,1
0,4104.004386,384.000003,395.81814,258.487911,240.000004,4093.042389,4086.125304,4093.160148,101.192885,260.345924,0
0,3369.609028,381.0002,385.541178,222.948424,215.000354,3354.896273,3348.007318,3356.734723,59.413803,249.088338,0
1,3640.099449,382.000072,389.882033,239.081576,226.000122,3627.047835,3620.055248,3627.815321,80.523289,250.455585,1
0,4164.736846,373.001215,383.240134,248.128999,232.001953,4154.48288,4148.081484,4154.937304,91.760558,255.624725,0
0,4127.992854,385.000003,396.309223,257.751819,240.000005,4117.001336,4110.124572,4117.11841,99.297533,259.6151,0
0,2992.995155,386.00001,397.280757,257.751819,240.000016,2977.687693,2968.172502,2977.84956,99.297533,259.6151,0
0,4215.43509,383.000002,395.092394,257.007782,238.000003,4204.741134,4198.114458,4204.912009,101.833197,259.788375,0
0,4239.517543,385,397.276981,258.311827,239.000001,4228.759274,4222.121268,4228.872781,103.092192,260.16341,0
0,4216.613096,385.000002,396.547601,259.048258,241.000003,4205.910365,4199.145866,4205.853183,101.242284,258.11819,0
0,4199.868212,387.000001,398.252432,258.683204,241.000001,4188.93841,4182.138209,4188.93841,99.959992,258.683204,0
0,4150.893157,385.000005,396.073226,259.254701,242.000009,4140.078864,4133.148195,4140.020531,99.368003,258.321505,0
1,3538.67885,382.000023,392.005102,253.747906,238.000037,3526.041406,3518.127911,3526.313656,92.973114,257.503398,1
0,4167.727918,384.000006,394.635275,255.738147,239.00001,4156.876351,4150.139275,4156.876351,97.144223,255.738147,0
0,4073.330456,386,397.758721,258.487911,240,4062.096134,4055.134276,4062.155339,101.513546,259.416653,0
0,3755.478665,382.000009,391.342561,242.392244,227.000016,3742.889926,3736.048313,3743.82959,87.097646,256.493665,0
0,3916.868647,384.000001,393.954312,254.686081,239.000001,3905.320089,3898.148278,3905.320089,94.339811,254.686081,0
0,4251.64968,387,399.462138,261.467015,242,4240.91028,4234.136512,4240.91028,104.67569,261.467015,0
0,4119.032168,385.000006,396.309223,255.890602,238.000009,4107.900315,4101.109728,4108.134005,98.671171,259.6151,0
0,3979.569952,384.000932,394.867066,253.298243,236.001516,3968.024319,3961.098964,3968.385692,96.166522,258.897663,0
0,3124.196057,380.001035,386.213671,233.430932,223.001763,3109.00788,3101.052241,3110.196457,71.309186,248.760929,0
0,4161.035688,387.000013,398.729231,256.632032,238.000021,4149.830478,4143.108616,4150.061807,100.578328,260.345924,0
0,4167.009719,387.000001,398.729231,257.559702,239.000002,4155.878006,4149.123401,4155.993503,101.192885,259.416653,0
0,3898.978969,374.000001,383.985677,244.969386,229.000002,3887.750249,3881.140296,3887.80928,93.048375,245.904453,0
0,4232.728907,387,399.215481,259.237343,240,4221.827211,4215.121469,4221.884177,103.092192,260.16341,0
0,4222.770891,387,399.215481,259.237343,240.000001,4211.843421,4205.121758,4211.900521,103.092192,260.16341,0
0,4225.758275,387,398.971177,257.9341,239,4214.781726,4208.121671,4214.89561,102.142058,259.788375,0
0,4226.754074,387.000006,398.971177,257.007782,238.000009,4215.723544,4209.114159,4215.893974,101.833197,259.788375,0
0,4187.919412,387.000003,398.729231,255.704908,237.000005,4176.729462,4170.107912,4176.958343,100.578328,259.416653,0
0,4221.775101,387,398.971177,257.9341,239,4210.788169,4204.121787,4210.90216,102.142058,259.788375,0
0,4147.096575,387.000001,398.729231,257.559702,239.000002,4135.911266,4129.123999,4136.027321,101.192885,259.416653,0
0,4195.885246,387,398.729231,257.559702,239.000001,4184.830343,4178.122545,4184.945041,101.192885,259.416653,0
0,4181.945122,387.000001,398.252432,257.751819,240.000001,4170.910692,4164.130762,4170.968353,99.624294,258.683204,0
0,4191.902313,387,398.489648,258.11819,240.000001,4180.894163,4174.130448,4180.951686,100.568385,259.048258,0
0,4133.596134,381.000011,389.308361,236.915597,223.000019,4122.036511,4116.035107,4122.817605,81.786307,250.137962,0
0,4254.365405,384,396.556427,243.987705,223,4242.864363,4237.136415,4242.864363,104.67569,243.987705,0
0,4232.728907,387,399.215481,259.237343,240,4221.827211,4215.121469,4221.884177,103.092192,260.16341,0
1,3490.409288,386.0004,392.657612,236.239285,225.000686,3476.289113,3469.041654,3477.292194,73.979727,250.567356,2
1,3490.409288,386.0004,392.657612,236.239285,225.000686,3476.289113,3469.041654,3477.292194,73.979727,250.567356,2
0,4214.71292,386.001251,398.246155,256.462473,237.002037,4203.686239,4197.107218,4203.913653,102.489024,260.16341,0
0,4061.384616,386.001294,397.758721,252.001984,233.002144,4049.708385,4043.0836,4050.176539,99.458534,259.416653,0
0,4109.263924,387.001202,399.215481,253.692727,234.001988,4097.686786,4091.089097,4098.092483,101.651365,260.16341,0
1,3988.817995,387.001242,399.215481,253.692727,234.002055,3976.890242,3970.091813,3977.308261,101.651365,260.16341,1
0,4210.821535,387.001281,399.215481,256.462473,237.002091,4199.692608,4193.10732,4199.920237,102.489024,260.16341,0
0,4189.910858,387.001271,399.215481,255.538647,236.002084,4178.669645,4172.10079,4178.955013,102.200783,260.16341,0
0,4105.28172,387.001242,398.971177,254.232177,235.002045,4093.750603,4087.095913,4094.099413,100.960388,259.788375,0
1,4101.205311,386.001292,398.001256,253.308113,234.002132,4089.699867,4083.089272,4090.106356,100.687636,259.788375,1
0,3308.549229,377.001326,385.188266,233.754144,220.002273,3294.35411,3287.060845,3295.318649,81.492331,246.975707,0
0,4031.425802,385.000003,396.547601,248.847343,230.000005,4019.585675,4013.06591,4020.230093,97.744565,259.048258,0
0,4253.550517,386,398.246155,258.311827,239,4242.73697,4236.128539,4242.73697,103.406963,258.311827,0
0,3937.232531,346.001172,355.584027,242.297338,228.001779,3928.621641,3922.050994,3929.458996,84.403791,255.515166,0
1,3298.428717,384.000032,392.244822,245.405786,232.000053,3284.204622,3276.095389,3284.85266,83.815273,253.931093,1
0,4057.21296,384.001302,393.512389,248.364651,233.002146,4045.715017,4039.07737,4046.243319,89.560036,256.82679,0
0,4188.915134,387,399.215481,257.386868,238,4177.7847,4171.107886,4178.014481,102.489024,261.090023,0
0,4065.461597,387,398.971177,257.007782,238.000001,4053.99223,4047.111192,4054.229027,101.533246,260.716321,0
0,3956.677899,384.000017,395.33783,255.890602,238.000027,3945.18542,3938.11427,3945.428747,98.671171,259.6151,0
0,4165.828729,385.000011,396.547601,256.259634,238.000018,4154.822259,4148.108485,4155.053309,99.624294,259.978845,0
0,3440.496621,384.001294,392.244822,242.571639,229.00217,3426.660473,3419.07078,3427.483333,82.969874,253.931093,0
0,3510.067948,384.000006,394.635275,252.936751,236.00001,3496.972548,3489.112351,3497.382593,95.210294,258.544,0
0,4206.290765,381,392.665252,253.475837,235.000001,4195.586491,4189.129981,4195.642621,100.568385,254.403223,0
0,4040.480169,386.000008,396.812298,249.57564,232.000013,4028.685642,4022.077697,4029.213943,95.336247,257.963176,0
1,3194.799681,381.000664,388.506113,238.436574,226.001119,3180.04088,3172.063051,3181.066488,78.587531,251.745904,1
0,3272.256255,381.000304,385.541178,233.574399,226.000513,3257.84837,3250.061538,3258.84949,62.297673,247.145706,0
0,4254.546392,386,398.493413,250.401677,230,4243.238032,4237.136415,4243.238032,104.67569,250.401677,0
1,4019.194571,382.000022,393.157729,254.593794,237.000036,4008.013224,4001.11247,4008.191737,97.718985,257.388811,1
0,3922.056731,127.001801,145.013792,126.194295,105.002178,3921.405998,3920.099999,3921.46006,75.392307,127.863208,0
0,3814.312258,363.000274,371.076812,224.610774,211.000471,3802.858136,3797.110744,3803.025769,82.28001,227.431308,0
1,3755.073901,378.000418,386.167062,237.52263,224.000705,3742.709179,3736.097563,3743.073069,83.486526,243.189227,2
1,3755.073901,378.000418,386.167062,237.52263,224.000705,3742.709179,3736.097563,3743.073069,83.486526,243.189227,2
1,3537.901214,384.000146,392.244822,252.982213,240.000234,3525.179286,3517.154816,3525.179286,86.539009,252.982213,1
1,3842.757604,369.000526,378.001323,234.785008,220.000882,3831.321574,3825.088365,3831.670784,86.023253,240.416306,1
0,4204.43825,170.000003,194.743421,149.164339,115.000005,4202.573735,4201.137584,4202.54649,100.900942,148.394744,0
1,2230.684648,185.002702,185,41,41.012192,2223.378061,2223.032388,2223.53997,12,49,1
0,4052.330317,385.000017,397.031485,258.860967,240.000028,4041.133009,4034.14328,4041.133009,102.786186,258.860967,0
0,4196.788892,386.000006,397.758721,257.559702,239.000009,4185.828711,4179.114978,4186.001075,100.881118,260.345924,0
0,2306.360986,385.00004,392.624503,241.598841,229.000067,2285.501477,2274.096964,2286.735009,79.81228,253.001976,0
0,4249.657986,387,399.462138,262.392835,243,4238.970748,4232.144728,4238.91354,105.004762,261.467015,0
0,4155.862967,374.000015,385.149322,187.171045,163.000034,4142.208348,4139.139645,4142.208348,98.081599,187.171045,0
0,3853.182062,384.00005,395.101253,255.52495,238.000081,3841.37996,3834.117369,3841.629862,97.718985,259.254701,0
0,3804.530194,385.000018,396.073226,250.874471,233.00003,3792.164817,3785.082562,3792.728437,96.30161,259.254701,0
0,3998.67428,386,398.001256,260.716321,242,3987.350499,3980.145223,3987.350499,102.786186,260.716321,0
1,2680.076305,380.000988,385.861374,224.243172,214.001755,2661.61699,2653.018847,2662.355724,67.742158,232.84759,4
1,2680.076305,380.000988,385.861374,224.243172,214.001755,2661.61699,2653.018847,2662.355724,67.742158,232.84759,4
1,2680.076305,380.000988,385.861374,224.243172,214.001755,2661.61699,2653.018847,2662.355724,67.742158,232.84759,4
1,2680.076305,380.000988,385.861374,224.243172,214.001755,2661.61699,2653.018847,2662.355724,67.742158,232.84759,4
0,4151.981696,386.000001,398.001256,258.860967,240.000002,4140.960758,4134.123849,4141.077155,102.142058,260.716321,0
0,4223.492867,384,396.061864,258.860967,240.000001,4212.841796,4206.13742,4212.841796,102.786186,258.860967,0
0,4223.402065,383.000001,394.606133,256.259634,238.000002,4212.728332,4206.145623,4212.671955,101.242284,255.331157,0
0,4254.546392,386,398.493413,255.001961,235,4243.511989,4237.128509,4243.567485,104.355163,255.923817,0
1,4134.869405,384.000001,395.81814,254.778335,236.000001,4123.758601,4117.109301,4123.989452,100.578328,258.487911,1
0,3934.490691,381.000003,390.585458,240.875486,225.000006,3922.45854,3916.061797,3922.925566,88.769364,248.364651,0
0,3825.222216,383.000183,393.662292,243.632921,226.00031,3812.704027,3806.047425,3813.248091,92.962358,252.003968,0
0,3977.195117,380.000048,387.138218,244.468812,233.000079,3965.850476,3959.129323,3965.968482,80.622577,246.375729,0
0,4167.009719,387.000001,398.971177,257.007782,238.000002,4155.820617,4149.108458,4156.051612,101.533246,260.716321,0
0,3912.594663,381.000004,391.485632,245.120379,228.000006,3900.669173,3894.067924,3901.266461,92.892411,254.448423,0
0,3870.79643,381.000076,389.515083,239.135945,225.000129,3858.565666,3852.046858,3859.22272,83.198558,249.513527,0
0,3929.006999,386.000007,396.353378,253.513313,237.000011,3917.176151,3910.115088,3917.420197,94.86833,257.256681,0
0,4130.077481,386.000003,397.045338,255.52495,238.000005,4118.881887,4112.116851,4119.056324,98.030607,258.321505,0
0,4084.281087,386.000006,396.812298,254.230211,237.000009,4072.9013,4066.110672,4073.136015,96.767763,257.963176,0
0,4148.994698,386.000003,397.045338,255.52495,238.000005,4137.850287,4131.116314,4138.023925,98.030607,258.321505,0
0,4095.231984,386.000014,397.758721,258.487911,240.000023,4084.057909,4077.133552,4084.116796,101.513546,259.416653,0
0,4006.733458,387,397.555028,259.48025,243,3995.396476,3988.153583,3995.335781,97.498718,258.544,0
0,3833.483012,386.000015,395.682954,251.525347,236.000025,3821.294545,3814.11025,3821.606599,91.706052,256.222559,0
0,4106.183143,386.000006,397.045338,255.52495,238.000009,4094.922221,4088.117537,4095.097679,98.030607,258.321505,0
0,4069.348474,386.000006,396.812298,251.435877,234.000009,4057.752703,4051.089977,4058.162392,95.880133,257.963176,0
0,4083.285564,386.000006,396.812298,254.230211,237.000009,4071.902995,4065.1107,4072.137768,96.767763,257.963176,0
0,4005.641646,386.000007,396.353378,253.513313,237.000011,3994.037807,3987.112865,3994.277156,94.86833,257.256681,0
0,4168.90837,386.000006,397.758721,257.559702,239.00001,4157.874697,4151.123342,4157.990139,101.192885,259.416653,0
0,4148.994698,386.000002,397.518553,257.188647,239.000003,4137.907926,4131.123939,4138.023925,100.244701,259.048258,0
1,4039.484744,386.000007,396.581643,254.803846,238.000011,4028.037363,4021.111911,4028.275686,95.817535,258.544,1
1,4088.263201,386.000001,397.518553,258.11819,240.000002,4077.070026,4070.133782,4077.129014,100.568385,259.048258,1
0,4254.637235,387,399.462138,244.902021,224,4242.917039,4237.144557,4242.864363,105.004762,243.987705,0
0,4232.733396,376.000001,388.061851,248.308276,229.000001,4222.214703,4216.12144,4222.323649,101.192885,250.153953,0
0,4103.714049,370.000018,380.788655,240.47661,223.00003,4093.079281,4087.133225,4093.133885,95.859272,241.404225,0
0,4241.60017,386,395.464284,254.001969,239,4230.756079,4224.145002,4230.699706,92.84934,253.061257,0
0,4227.476316,384,396.061864,259.788375,241,4216.892339,4210.145484,4216.835306,103.121288,258.860967,0
0,4253.641381,387,399.215481,258.311827,239,4242.73697,4236.136447,4242.73697,103.73042,258.311827,0
0,2524.229982,356.000929,359.089125,211.293634,206.001605,2507.476221,2499.13525,2508.146128,53.712196,219.100434,0
1,3628.483016,385.000129,393.845147,253.001976,239.000208,3615.907217,3608.133174,3616.039961,88.600226,254.892134,1
0,4004.550037,385.000062,395.379565,255.384025,239.0001,3993.158775,3986.128448,3993.278978,95.519631,257.256681,0
0,4221.68355,386.000006,398.001256,259.788375,241.000009,4210.90216,4204.137486,4210.90216,102.786186,259.788375,0
0,3915.580417,381.000018,390.149971,244.859143,230.000029,3903.781372,3897.100589,3904.13947,88.543774,250.503493,0
0,3006.728787,377.001326,382.733589,231.603109,222.002252,2991.249405,2983.060509,2992.163933,68.680419,243.129595,0
0,4251.558773,386,397.758721,256.632032,238,4240.683907,4234.136512,4240.683907,101.843017,256.632032,0
0,4248.571172,386,397.045338,251.803495,234,4237.46587,4231.136609,4237.46587,99.0202,251.803495,0
0,4081,0.097386,85,85,0.097386,4081,4081.141629,4081,91.547802,85,0
0,4157.854856,374.000005,384.443754,247.552015,231.000008,4147.438004,4141.116033,4147.549879,94.244363,249.419326,0
0,3714.386356,379.00012,387.351262,245.405786,232.000197,3702.276192,3695.130038,3702.465395,85.79627,248.243832,0
1,2751.265164,372.00098,375.479693,224.859956,219.001665,2734.782807,2726.133709,2735.187745,57.706152,229.732453,1
