@relation 'Ant15-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,3934.491,381,390.585,240.875,225,3922.459,3916.062,3922.926,88.769,248.365
0,3825.222,383,393.662,243.633,226,3812.704,3806.047,3813.248,92.962,252.004
0,3977.195,380,387.138,244.469,233,3965.85,3959.129,3965.968,80.623,246.376
0,4167.01,387,398.971,257.008,238,4155.821,4149.108,4156.052,101.533,260.716
0,3912.595,381,391.486,245.12,228,3900.669,3894.068,3901.266,92.892,254.448
0,3870.796,381,389.515,239.136,225,3858.566,3852.047,3859.223,83.199,249.514
0,3929.007,386,396.353,253.513,237,3917.176,3910.115,3917.42,94.868,257.257
0,4130.077,386,397.045,255.525,238,4118.882,4112.117,4119.056,98.031,258.322
0,4084.281,386,396.812,254.23,237,4072.901,4066.111,4073.136,96.768,257.963
0,4148.995,386,397.045,255.525,238,4137.85,4131.116,4138.024,98.031,258.322
0,4095.232,386,397.759,258.488,240,4084.058,4077.134,4084.117,101.514,259.417
0,4006.733,387,397.555,259.48,243,3995.396,3988.154,3995.336,97.499,258.544
0,3833.483,386,395.683,251.525,236,3821.295,3814.11,3821.607,91.706,256.223
0,4106.183,386,397.045,255.525,238,4094.922,4088.118,4095.098,98.031,258.322
0,4069.348,386,396.812,251.436,234,4057.753,4051.09,4058.162,95.88,257.963
0,4083.286,386,396.812,254.23,237,4071.903,4065.111,4072.138,96.768,257.963
0,4005.642,386,396.353,253.513,237,3994.038,3987.113,3994.277,94.868,257.257
0,4168.908,386,397.759,257.56,239,4157.875,4151.123,4157.99,101.193,259.417
0,4148.995,386,397.519,257.189,239,4137.908,4131.124,4138.024,100.245,259.048
1,4039.485,386,396.582,254.804,238,4028.037,4021.112,4028.276,95.818,258.544
1,4088.263,386,397.519,258.118,240,4077.07,4070.134,4077.129,100.568,259.048
0,4254.637,387,399.462,244.902,224,4242.917,4237.145,4242.864,105.005,243.988
0,4232.733,376,388.062,248.308,229,4222.215,4216.121,4222.324,101.193,250.154
0,4103.714,370,380.789,240.477,223,4093.079,4087.133,4093.134,95.859,241.404
0,4241.6,386,395.464,254.002,239,4230.756,4224.145,4230.7,92.849,253.061
0,4227.476,384,396.062,259.788,241,4216.892,4210.145,4216.835,103.121,258.861
0,4253.641,387,399.215,258.312,239,4242.737,4236.136,4242.737,103.73,258.312
0,2524.23,356.001,359.089,211.294,206.002,2507.476,2499.135,2508.146,53.712,219.1
1,3628.483,385,393.845,253.002,239,3615.907,3608.133,3616.04,88.6,254.892
0,4004.55,385,395.38,255.384,239,3993.159,3986.128,3993.279,95.52,257.257
0,4221.684,386,398.001,259.788,241,4210.902,4204.137,4210.902,102.786,259.788
0,3915.58,381,390.15,244.859,230,3903.781,3897.101,3904.139,88.544,250.503
0,3006.729,377.001,382.734,231.603,222.002,2991.249,2983.061,2992.164,68.68,243.13
0,4251.559,386,397.759,256.632,238,4240.684,4234.137,4240.684,101.843,256.632
0,4248.571,386,397.045,251.803,234,4237.466,4231.137,4237.466,99.02,251.803
0,4081,0.097,85,85,0.097,4081,4081.142,4081,91.548,85
0,4157.855,374,384.444,247.552,231,4147.438,4141.116,4147.55,94.244,249.419
0,3714.386,379,387.351,245.406,232,3702.276,3695.13,3702.465,85.796,248.244
1,2751.265,372.001,375.48,224.86,219.002,2734.783,2726.134,2735.188,57.706,229.732
