@relation 'Ant16BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.supervised.instance.SMOTE-C0-K5-P583.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R2,4-5,8,10'

@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute #BugsBinary {0,1}

@data
0.720404,0.921453,0.729295,0.741867,0.571001,0
0.951635,0.989876,0.961298,0.975441,0.857095,1
0.935874,0.96769,0.94767,0.949668,0.821053,1
0.740709,0.953855,0.74875,0.760385,0.549159,0
0.884299,0.978086,0.889003,0.897851,0.839657,1
0.683624,0.932984,0.693532,0.707645,0.363714,0
-0.046044,-0.364497,-0.008728,0.042056,-1,1
0.890309,0.97979,0.884628,0.895369,0.836129,1
0.97788,0.99073,0.978662,0.979563,0.872523,0
0.97554,0.958329,0.976498,0.977658,0.925739,0
0.928681,0.935807,0.931131,0.934407,0.721149,0
0.64125,0.961668,0.662398,0.667324,0.591537,1
0.917849,0.989488,0.904324,0.918743,0.814374,1
-0.03097,0.938122,-0.000538,0.044059,0.353607,0
0.986385,0.995205,0.987213,0.981935,0.916326,1
0.922797,0.983059,0.925239,0.928687,0.83145,0
0.662186,0.923697,0.690979,0.691244,0.470847,1
0.933132,0.992237,0.935032,0.938175,0.835788,0
0.889787,0.967743,0.893238,0.898247,0.7593,0
-0.048495,0.020111,-0.011226,0.039871,0.167968,1
0.871424,0.986298,0.875572,0.881166,0.820127,0
0.916529,0.966285,0.919203,0.922979,0.76413,0
0.556623,0.66883,0.588751,0.578595,0.290552,1
0.934064,0.978381,0.936257,0.939149,0.85842,0
0.945561,0.935187,0.947544,0.950075,0.845086,0
0.78578,0.937878,0.792432,0.802207,0.567151,1
0.975634,0.964528,0.976555,0.977665,0.859921,0
0.986951,0.970648,0.987488,0.98812,0.932688,0
0.576726,0.927665,0.537168,0.601033,0.318198,1
-0.045481,0.747852,0.178148,0.120112,0.129253,1
0.983397,0.976809,0.984085,0.984792,0.932688,0
0.919539,0.981315,0.926486,0.929873,0.88564,1
0.81576,0.900064,0.821853,0.830294,0.725386,0
0.659668,0.911688,0.670212,0.685734,0.536432,1
0.948465,0.979896,0.950149,0.952452,0.865377,0
0.651722,0.937536,0.662528,0.67816,0.516084,0
0.586786,0.940569,0.592075,0.610572,0.312494,1
0.699145,0.975396,0.708251,0.721868,0.753443,1
0.963802,0.969095,0.965067,0.966717,0.892132,0
0.950989,0.972207,0.952611,0.954826,0.838712,0
-0.0538,0.551179,-0.020198,0.027383,0.203685,1
0.785837,0.887686,0.792707,0.802776,0.568155,1
0.481186,0.634739,0.498975,0.522666,0.260205,1
0.70038,0.971219,0.680857,0.733231,0.790542,1
0.957842,0.993729,0.985233,0.971343,0.95221,1
-0.006951,0.954964,0.022274,0.066332,0.443612,0
0.82912,0.658012,0.83561,0.844016,-0.011776,0
0.991675,0.984531,0.992028,0.99239,0.939202,0
0.834105,0.942006,0.839173,0.846895,0.634293,0
0.999439,0.992261,0.999558,0.999525,0.966089,0
0.995285,0.990984,0.991466,0.993856,0.928708,1
0.516341,0.928246,0.521504,0.553334,0.37919,1
0.992721,0.990344,0.996326,0.99244,0.913119,1
0.756933,0.934793,0.733155,0.777251,0.4684,1
0.911483,0.981578,0.91425,0.918226,0.804566,0
0.899572,0.995187,0.916199,0.895932,0.898956,1
0.121657,0.029309,0.207349,0.264124,-0.432863,1
0.952523,0.984092,0.957509,0.990219,0.854414,1
0.956472,0.87768,0.958254,0.957355,0.882424,1
-0.041348,0.718961,0.100065,0.15089,0.01985,1
0.484734,0.783958,0.501364,0.524568,-0.114397,1
0.875405,0.959236,0.881708,0.873224,0.832151,1
0.94949,0.902975,0.951446,0.953882,0.750847,0
0.759261,0.962721,0.766409,0.77749,0.572489,0
0.614858,0.967743,0.626841,0.64393,0.77141,0
0.523248,0.944658,0.550405,0.564694,0.466103,1
0.633197,0.858626,0.644874,0.661493,0.171971,0
0.919864,0.987755,0.919224,0.92308,0.887038,1
0.65396,0.915575,0.65711,0.644237,0.443613,1
0.979235,0.970648,0.980042,0.980978,0.9124,0
0.684664,0.976225,0.675423,0.715079,0.810694,1
0.965021,0.99376,0.966063,0.967664,0.885686,0
0.894209,0.849053,0.897828,0.902969,0.298444,0
0.91354,0.986066,0.91633,0.920138,0.885475,1
0.748772,0.853452,0.757156,0.768464,0.219594,0
0.670344,0.491883,0.68336,0.698609,0.374316,0
0.792154,0.966808,0.79862,0.807929,0.663446,0
0.849651,0.896793,0.854675,0.861643,0.718396,0
0.988171,0.925968,0.988762,0.989538,0.898769,0
0.961046,0.987552,0.977027,0.981643,0.936612,1
0.874966,0.969527,0.879372,0.872409,0.805295,1
0.52773,0.937715,0.553392,0.570436,0.480265,1
0.490553,0.821523,0.510282,0.527857,0.063201,1
0.600481,0.942681,0.612934,0.630624,0.39696,0
0.953143,0.986066,0.95469,0.956741,0.885475,0
0.879143,0.963964,0.890532,0.893486,0.790139,1
0.750473,0.95786,0.758121,0.769409,0.593075,0
0.891087,0.97055,0.890221,0.899296,0.8214,1
0.992751,0.973011,0.993025,0.993352,0.721149,0
0.636561,0.930092,0.649677,0.685027,0.558292,1
0.682716,0.974378,0.696495,0.706659,0.705267,1
0.750211,0.938326,0.758497,0.769455,0.84001,0
0.927378,0.976881,0.929636,0.932952,0.806105,0
0.921522,0.879747,0.924319,0.928219,0.785225,0
0.878335,0.968573,0.881967,0.887817,0.801924,1
0.620562,0.847221,0.602455,0.613331,0.351382,1
-0.039554,-0.345998,0.028476,0.146167,-0.555061,1
0.517581,0.942676,0.542004,0.556471,0.445148,1
0.982462,0.989134,0.983117,0.983841,0.932688,0
0.935303,0.988583,0.936283,0.939617,0.877905,1
0.976661,0.99249,0.979521,0.954808,0.902175,1
0.747151,0.890036,0.756766,0.779141,0.545651,1
0.945772,0.978394,0.962227,0.98976,0.959445,1
0.96965,0.99685,0.970604,0.971946,0.932688,0
0.997697,0.983167,0.998402,0.998422,0.92249,1
0.009606,0.660838,0.083468,0.094713,0.049182,1
0.635092,0.951613,0.685603,0.717818,0.738804,1
0.888857,0.981578,0.892184,0.897293,0.774091,0
0.749475,0.930931,0.752704,0.793014,0.538236,1
0.775193,0.965431,0.782339,0.792264,0.685636,0
0.90279,0.99685,0.90581,0.910144,0.926362,0
0.518691,0.937878,0.533782,0.555063,0.653975,0
0.551129,0.947654,0.614875,0.599303,0.524375,1
0.996352,0.983059,0.996569,0.99668,0.859921,1
0.835521,0.719571,0.842249,0.849742,0.541357,0
0.967964,0.972207,0.969196,0.970535,0.879858,0
0.350573,0.668642,0.207141,0.277745,-0.757413,1
0.568881,0.771092,0.552396,0.553328,0.31933,1
0.860527,0.975396,0.865081,0.871183,0.84001,0
0.922332,0.995297,0.924654,0.928202,0.89382,0
0.954028,0.964528,0.955572,0.9577,0.859921,0
-0.234463,0.902016,-0.20114,-0.146686,-0.936135,1
0.522225,0.915366,0.536951,0.558342,0.306588,1
