@relation 'Ant16BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.supervised.instance.SMOTE-C0-K5-P270.0-S1'

@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #BugsBinary {0,1}

@data
0.983024,0.999993,0.99685,0.971494,0.975299,0.983587,0.984309,0.983575,0.939202,0.987729,0
0.984567,0.999993,0.995297,0.959721,0.967065,0.985053,0.985735,0.985071,0.918976,0.984199,0
0.985082,0.999993,0.995297,0.951353,0.958831,0.985523,0.986207,0.985569,0.9124,0.984199,0
0.965021,0.999993,0.99376,0.939583,0.950597,0.966063,0.967664,0.966125,0.885686,0.980699,0
0.98251,0.999993,0.995297,0.959721,0.967065,0.98306,0.983834,0.983076,0.918976,0.984199,0
0.943932,0.999993,0.99376,0.956339,0.967065,0.945694,0.948181,0.945684,0.898769,0.980699,0
0.969136,0.999993,0.99376,0.956339,0.967065,0.970106,0.971474,0.970113,0.898769,0.980699,0
0.961934,0.999993,0.99073,0.958074,0.975299,0.96316,0.964823,0.963133,0.865377,0.973795,0
0.967078,0.999993,0.992237,0.961384,0.975299,0.968142,0.969576,0.968119,0.885475,0.977232,0
0.936958,0.968978,0.93389,0.769846,0.835325,0.93877,0.941959,0.939087,0.485635,0.893357,0
0.999345,0.984486,0.979952,0.833733,0.835325,0.999067,0.999528,0.999038,0.972912,0.835463,0
0.988168,0.999993,0.99685,0.971494,0.975299,0.988569,0.989063,0.988561,0.939202,0.987729,0
0.604702,0.994826,0.955175,0.763736,0.851798,0.616519,0.634389,0.61671,0.319446,0.897399,1
0.978862,0.994831,0.99069,0.946427,0.950614,0.979516,0.980499,0.979586,0.926362,0.987729,0
0.899656,0.994831,0.987592,0.906132,0.91768,0.902675,0.907279,0.90281,0.861848,0.980699,0
0.924389,1,0.99685,0.921406,0.925912,0.926618,0.9301,0.926739,0.90853,0.987729,0
0.862169,1,0.99685,0.921406,0.925913,0.866337,0.87258,0.866419,0.90853,0.987729,1
0.976851,1,0.99685,0.946427,0.950615,0.977523,0.978598,0.977592,0.926362,0.987729,0
0.966049,1,0.99685,0.938081,0.942381,0.967032,0.968612,0.967122,0.920226,0.987729,0
0.922332,1,0.995297,0.926279,0.934147,0.924654,0.928202,0.924745,0.89382,0.984199,0
0.920226,0.994831,0.989134,0.917931,0.925914,0.922633,0.926297,0.922751,0.888013,0.984199,1
0.510757,0.948308,0.907707,0.741286,0.810642,0.525727,0.547878,0.525832,0.479377,0.86359,0
0.884179,0.989655,0.979896,0.877634,0.892961,0.887643,0.893009,0.887854,0.82536,0.977232,0
0.998924,0.994824,0.99069,0.963133,0.967065,0.999004,0.999049,0.998975,0.945903,0.9703,0
0.835521,0.788061,0.719571,0.818463,0.876508,0.842249,0.849742,0.842523,0.541357,0.943974,0
0.505529,0.984486,0.952551,0.846544,0.909429,0.520662,0.542665,0.520605,0.528829,0.929063,1
0.897501,0.984492,0.960607,0.873273,0.91768,0.900683,0.905374,0.900845,0.651125,0.956321,0
0.965535,0.999993,0.99685,0.954778,0.958831,0.96659,0.96814,0.966652,0.926362,0.996451,0
0.901762,0.999993,0.995297,0.951353,0.958831,0.904813,0.909194,0.904833,0.906015,0.992934,0
0.845566,0.984486,0.972207,0.941261,0.958831,0.850515,0.857378,0.850498,0.845086,0.982568,0
0.953609,0.989655,0.979896,0.944594,0.958831,0.955131,0.957206,0.955185,0.865377,0.985992,0
0.578919,0.984492,0.952551,0.820941,0.884745,0.591753,0.610633,0.591835,0.510831,0.929063,0
0.614858,0.984486,0.967743,0.914576,0.942364,0.626841,0.64393,0.626743,0.77141,0.972485,0
0.974511,0.968978,0.955223,0.919446,0.93413,0.975474,0.976707,0.975456,0.885475,0.933507,0
0.888857,0.994824,0.981578,0.884213,0.909429,0.892184,0.897293,0.892341,0.774091,0.967018,0
0.451997,0.968981,0.928792,0.783586,0.860035,0.468681,0.49321,0.468774,0.417539,0.908493,1
0.492009,0.96898,0.909949,0.739662,0.86003,0.507509,0.530289,0.507619,0.070754,0.86519,0
0.999439,0.994824,0.992261,0.891675,0.892961,0.999254,0.999528,0.999225,0.972912,0.895839,0
0.877861,0.974147,0.958353,0.929546,0.950598,0.881868,0.887326,0.881842,0.824816,0.961611,1
0.827682,-0.344,-0.61861,-0.230379,-0.13624,0.838648,0.848814,0.838528,0.349518,-0.257643,0
0.772023,0.875933,0.818028,0.658688,0.736524,0.779489,0.790347,0.779382,0.496145,0.679614,0
0.741422,0.953472,0.913927,0.77533,0.843564,0.749472,0.761343,0.749441,0.52183,0.827947,1
0.629236,0.984486,0.952551,0.914987,0.975301,0.640917,0.657261,0.640625,0.586812,0.920131,1
0.786718,0.90695,0.862033,0.750599,0.810631,0.793693,0.803647,0.793687,0.575833,0.801845,1
0.973554,-0.121732,-0.302577,-0.022874,-0.05392,0.978961,0.982415,0.978903,0.892554,-0.064375,0
-0.046044,-0.04418,-0.364497,-1,-0.663118,-0.008728,0.042056,-0.009416,-1,-1,1
0.894978,0.989655,0.982971,0.968094,0.975299,0.898396,0.903029,0.898293,0.932688,0.975469,0
0.969602,0.994824,0.987592,0.956339,0.967065,0.970604,0.971946,0.970641,0.892132,0.989447,0
-0.006951,0.989655,0.954964,0.812153,0.884728,0.022274,0.066332,0.022143,0.443612,0.920317,0
0.996913,0.999993,0.998418,1,1,0.997124,0.997155,0.997065,0.979918,1,0
0.948461,0.932793,0.907459,0.320468,0.3413,0.948836,0.952942,0.94877,0.832535,0.300635,0
0.792103,0.984486,0.970704,0.937957,0.958832,0.798712,0.80794,0.798661,0.824816,0.979175,0
0.76697,0.989655,0.976881,0.895946,0.917663,0.774152,0.784629,0.774239,0.794642,0.979175,0
0.867261,0.994824,0.989134,0.984855,0.991766,0.871557,0.877359,0.871434,0.932688,0.992934,0
0.186102,0.963814,0.911984,0.655367,0.761236,0.209969,0.246465,0.209729,0.186659,0.730599,1
0.946456,0.994824,0.989134,0.968094,0.975299,0.948214,0.950558,0.948205,0.918976,0.992934,0
0.983397,0.984486,0.976809,0.968094,0.975299,0.984085,0.984792,0.984045,0.932688,0.975469,0
0.98335,0.979316,0.967557,0.944594,0.958831,0.984028,0.984796,0.98396,0.899821,0.942242,0
0.999439,0.994824,0.992261,0.933233,0.93413,0.99939,0.999525,0.999389,0.966089,0.947821,0
0.937616,0.984486,0.97526,0.931213,0.942364,0.939629,0.942469,0.939672,0.885686,0.971957,1
0.834105,0.968978,0.942006,0.805618,0.851792,0.839173,0.846895,0.83926,0.634293,0.876664,0
0.777659,0.979317,0.961559,0.830528,0.860029,0.784402,0.794596,0.784487,0.723555,0.910922,0
0.856165,0.963809,0.920099,0.838079,0.917663,0.860827,0.867368,0.860756,0.460861,0.857942,0
0.954219,0.999993,0.995297,0.951353,0.958831,0.955629,0.957681,0.955684,0.906015,0.992934,0
0.822794,0.968978,0.947727,0.843966,0.876494,0.8283,0.836439,0.828444,0.722066,0.933932,0
0.801202,0.968978,0.935204,0.789904,0.851793,0.807289,0.816463,0.807447,0.5157,0.887479,0
0.831272,0.994824,0.978661,0.919785,0.950597,0.836537,0.844068,0.836511,0.76413,0.960367,0
0.935141,0.994824,0.983059,0.937957,0.958831,0.937195,0.940096,0.937208,0.83145,0.970391,0
0.911483,0.994824,0.981578,0.926261,0.950597,0.91425,0.918226,0.914276,0.804566,0.967018,0
0.944913,0.994824,0.983059,0.937957,0.958831,0.946661,0.949128,0.946681,0.83145,0.970391,0
0.91714,0.994824,0.987592,0.964724,0.975299,0.919817,0.923466,0.919759,0.905596,0.980699,0
0.871424,0.999993,0.986298,0.973689,1,0.875572,0.881166,0.875422,0.820127,0.972485,0
0.781927,0.994824,0.974401,0.901826,0.942364,0.788689,0.798429,0.788661,0.69681,0.950633,0
0.922797,0.994824,0.983059,0.937957,0.958831,0.925239,0.928687,0.925243,0.83145,0.970391,0
0.903769,0.994824,0.981578,0.901018,0.925896,0.90669,0.911085,0.906798,0.78567,0.967018,0
0.910969,0.994824,0.981578,0.926261,0.950597,0.913751,0.91775,0.913777,0.804566,0.967018,0
0.87086,0.994824,0.978661,0.919785,0.950597,0.874894,0.880671,0.874893,0.76413,0.960367,0
0.9552,0.994824,0.987592,0.956339,0.967065,0.956654,0.958639,0.956652,0.898769,0.980699,0
0.944913,0.994824,0.986066,0.952987,0.967065,0.94669,0.949132,0.946681,0.878584,0.977232,0
0.888343,0.994824,0.980112,0.931443,0.958831,0.891861,0.896834,0.891872,0.784337,0.972485,1
0.91354,0.994824,0.986066,0.961384,0.975299,0.91633,0.920138,0.91627,0.885475,0.977232,1
0.999486,0.999993,0.998418,0.841993,0.843559,0.999093,0.999532,0.999038,0.979918,0.835463,0
0.988171,0.943132,0.925968,0.872764,0.884727,0.988762,0.989538,0.98878,0.898769,0.893508,0
0.921522,0.912116,0.879747,0.802015,0.835325,0.924319,0.928219,0.924263,0.785225,0.811144,0
0.992751,0.994824,0.973011,0.924199,0.967065,0.993025,0.993352,0.992963,0.721149,0.920875,0
0.985455,0.984486,0.976809,0.976472,0.983532,0.986106,0.986697,0.986039,0.939822,0.975469,0
0.998971,0.999993,0.99685,0.963133,0.967065,0.999004,0.999053,0.998975,0.952789,0.9703,0
0.105595,0.839752,0.741846,0.538384,0.695364,0.133047,0.173311,0.132717,-0.112016,0.601194,0
0.676028,0.989656,0.962721,0.915166,0.967067,0.686193,0.700511,0.686001,0.630692,0.938109,1
0.870296,0.989655,0.972473,0.936684,0.967066,0.874455,0.880203,0.874395,0.777995,0.960367,0
0.982462,0.994824,0.989134,0.976472,0.983532,0.983117,0.983841,0.983076,0.932688,0.984199,0
0.824336,0.968978,0.939238,0.841606,0.892961,0.829853,0.837881,0.829878,0.629491,0.896798,0
0.354844,0.948308,0.892107,0.721854,0.82711,0.374467,0.403361,0.374436,0.206633,0.827386,0
0.997895,0.994824,0.987592,0.947959,0.958831,0.997979,0.998102,0.997949,0.91261,0.954487,0
0.996352,0.994824,0.983059,0.904339,0.925896,0.996373,0.996676,0.996342,0.852516,0.909035,0
0.909788,-1,-1,-0.602516,-1,0.918291,0.925371,0.918203,0.693441,-0.661124,0
0.94949,0.932793,0.902975,0.865932,0.901195,0.951446,0.953882,0.951438,0.750847,0.886592,0
0.720404,0.95864,0.921453,0.846544,0.90943,0.729295,0.741867,0.729162,0.571001,0.875527,0
0.222877,0.92246,0.846008,0.660939,0.802404,0.246481,0.281222,0.246102,-0.026991,0.701275,1
0.661714,0.993736,0.928971,0.821235,0.887996,0.675352,0.686291,0.679947,0.582301,0.950016,1
0.666384,0.992984,0.960698,0.913067,0.91317,0.666647,0.689215,0.665002,0.591615,0.923428,1
0.680469,0.994242,0.971449,0.850589,0.883315,0.707312,0.704404,0.692573,0.733947,0.955006,1
0.884214,0.994813,0.976085,0.933261,0.966939,0.887838,0.892493,0.886353,0.793898,0.97261,1
0.87948,0.985739,0.969532,0.951084,0.979571,0.883178,0.888724,0.883221,0.77249,0.971983,1
0.888202,0.992794,0.978328,0.948267,0.964801,0.884019,0.894031,0.885555,0.788384,0.97346,1
0.174828,0.672584,0.562845,0.553913,0.712674,0.244262,0.351454,0.347252,0.218714,0.496198,1
-0.047054,0.843432,0.577527,0.469908,0.703257,0.044249,0.159705,0.175067,0.197661,0.628697,1
0.576618,0.902411,0.792431,0.7301,0.841884,0.535814,0.561945,0.537274,0.311484,0.809454,1
0.490663,0.779662,0.650045,0.663255,0.72011,0.586578,0.559448,0.53949,0.287568,0.781865,1
0.596877,0.968544,0.917866,0.748462,0.800193,0.613593,0.630578,0.598757,0.32864,0.780204,1
0.778606,0.952808,0.919655,0.821707,0.879881,0.784995,0.784458,0.787837,0.554673,0.910694,1
0.751304,0.948425,0.878915,0.812206,0.867274,0.759071,0.78121,0.751741,0.54117,0.843605,1
0.762963,0.925215,0.89826,0.803209,0.86825,0.755127,0.774614,0.754681,0.540341,0.865637,1
0.52214,0.96233,0.895699,0.774945,0.845295,0.533179,0.558076,0.52933,0.288037,0.90017,1
0.518233,0.973017,0.920208,0.798812,0.898108,0.52763,0.549626,0.532846,0.511112,0.913849,1
0.87859,0.98596,0.969386,0.949251,0.979665,0.883146,0.888507,0.883072,0.804905,0.961206,1
0.878865,0.988084,0.969463,0.950945,0.976888,0.883054,0.888193,0.88242,0.796604,0.955479,1
0.891309,0.994718,0.971675,0.954276,0.979749,0.893158,0.888975,0.88493,0.789359,0.959436,1
0.743867,0.929672,0.896047,0.770532,0.862041,0.73927,0.742076,0.70784,0.548472,0.90346,1
0.685335,0.948306,0.911925,0.775201,0.836993,0.712282,0.70001,0.70729,0.533501,0.83572,1
0.643775,0.959711,0.940133,0.781528,0.969196,0.666413,0.685062,0.667897,0.539068,0.909167,1
0.998482,0.998079,0.991084,0.980991,0.979808,0.989846,0.979427,0.985313,0.917211,0.985111,1
0.985126,0.999993,0.995213,0.981601,0.991766,0.984323,0.987985,0.978601,0.938725,0.98515,1
0.992273,0.996591,0.991223,0.978523,0.98915,0.985372,0.98816,0.996912,0.915456,0.97859,1
0.946162,0.998091,0.987153,0.964201,0.99077,0.982975,0.972904,0.97208,0.904743,0.982158,1
0.9882,0.999444,0.990756,0.972218,0.976169,0.992193,0.997119,0.991016,0.949471,0.974217,1
0.983547,0.992556,0.976038,0.972082,0.969378,0.964796,0.985566,0.982796,0.891466,0.973617,1
0.882929,0.991371,0.974888,0.942038,0.971233,0.886992,0.887426,0.891654,0.837677,0.965832,1
0.886266,0.993446,0.976437,0.959337,0.978695,0.879634,0.882246,0.890172,0.842158,0.960027,1
0.891754,0.994824,0.985215,0.960244,0.975299,0.909013,0.904362,0.89999,0.865896,0.972482,1
0.988659,0.998223,0.990931,0.964688,0.988495,0.991908,0.992393,0.988797,0.935323,0.982719,1
0.950377,0.993823,0.975721,0.960176,0.966712,0.949766,0.970768,0.99395,0.869507,0.967536,1
0.978007,0.98564,0.97743,0.940129,0.96208,0.941489,0.956118,0.954396,0.88183,0.967126,1
0.954139,0.994271,0.982679,0.933648,0.951973,0.96894,0.995233,0.94561,0.912121,0.971593,1
0.977018,0.9852,0.986645,0.955635,0.943489,0.98018,0.971253,0.941462,0.909646,0.971574,1
0.997019,0.994824,0.983677,0.966115,0.9772,0.998309,0.997123,0.998128,0.946892,0.966762,1
0.942293,0.999995,0.991372,0.919255,0.924619,0.946477,0.949626,0.937432,0.83417,0.988438,1
0.913062,0.999994,0.990643,0.916409,0.937354,0.920074,0.928743,0.922942,0.813147,0.972517,1
0.936889,0.984182,0.974936,0.893452,0.926829,0.948678,0.952017,0.944657,0.815151,0.960237,1
0.90156,0.994506,0.962021,0.906673,0.931588,0.921812,0.909345,0.908552,0.828104,0.96196,1
0.947114,0.974788,0.961282,0.908113,0.916355,0.941685,0.954819,0.942932,0.868772,0.971037,1
0.952388,0.895112,0.902122,0.755953,0.782514,0.965594,0.964583,0.958336,0.871297,0.841828,1
0.943088,0.913553,0.919767,0.791808,0.831563,0.946945,0.973457,0.949231,0.853656,0.804704,1
0.52388,0.930091,0.905758,0.750651,0.844188,0.592693,0.579288,0.59176,0.308358,0.900651,1
0.464426,0.946853,0.874931,0.77494,0.859268,0.522516,0.499899,0.481805,0.382236,0.905903,1
0.598142,0.979148,0.88699,0.750027,0.851025,0.582627,0.610468,0.549762,0.294902,0.900069,1
0.512162,0.969583,0.931204,0.798192,0.862148,0.469572,0.572194,0.503501,0.427365,0.917277,1
0.526518,0.97936,0.947085,0.834688,0.909272,0.539323,0.5737,0.525712,0.513584,0.929063,1
0.564432,0.984751,0.947882,0.81334,0.864472,0.575808,0.592651,0.598397,0.343168,0.899337,1
0.888513,0.988972,0.975285,0.955366,0.978602,0.887736,0.882905,0.877234,0.833109,0.968128,1
0.864762,0.988162,0.96928,0.953615,0.983532,0.871769,0.8727,0.87156,0.806299,0.957968,1
0.878143,0.984486,0.969216,0.955263,0.978952,0.872998,0.876963,0.867423,0.826375,0.967999,1
0.943397,0.999995,0.993526,0.918811,0.924203,0.938811,0.945245,0.947554,0.831447,0.976676,1
0.941756,0.985166,0.986273,0.901465,0.940912,0.939898,0.947199,0.94647,0.862671,0.976762,1
0.703611,0.989656,0.975575,0.894996,0.89316,0.711488,0.74535,0.739599,0.806773,0.977833,1
0.629585,0.988828,0.967104,0.883922,0.9057,0.670547,0.70309,0.641436,0.717529,0.946447,1
0.786603,0.922094,0.911149,0.781266,0.86286,0.792931,0.803144,0.792739,0.568359,0.81651,1
0.770391,0.971087,0.937774,0.820356,0.860664,0.780363,0.75481,0.709224,0.492059,0.904827,1
-0.117546,0.711106,0.598175,0.457918,0.679357,-0.152283,-0.08649,-0.173605,0.148072,0.523013,1
-0.007577,0.912432,0.79065,0.594352,0.809884,0.457793,0.287533,0.0155,-0.3148,0.856771,1
-0.214717,0.786215,0.728681,0.553925,0.718714,0.091771,0.517289,0.102513,0.238495,0.775844,1
0.501486,0.886206,0.815453,0.696855,0.83969,0.515103,0.528846,0.513944,-0.033794,0.891959,1
0.492229,0.898062,0.849286,0.729687,0.840871,0.527505,0.54741,0.531655,-0.023894,0.87211,1
0.482431,0.761957,0.658768,0.677487,0.728796,0.501068,0.523575,0.499679,-0.107377,0.809895,1
0.882173,0.989654,0.974095,0.922108,0.948156,0.901997,0.896315,0.882878,0.825097,0.968024,1
0.881714,0.98854,0.977024,0.950668,0.948876,0.88894,0.899053,0.887244,0.823862,0.980931,1
0.45498,0.819932,0.663121,0.622624,0.783951,0.474109,0.518455,0.491653,0.358635,0.900222,1
0.519411,0.891686,0.798128,0.738194,0.825562,0.523522,0.544636,0.504743,0.265427,0.854762,1
0.483407,0.824244,0.760029,0.643138,0.843408,0.508494,0.545404,0.518903,0.270339,0.850342,1
0.824985,0.988234,0.97273,0.901145,0.961722,0.850842,0.843375,0.799637,0.830835,0.971371,1
0.680937,0.979134,0.977993,0.89968,0.946033,0.667913,0.684271,0.675194,0.757969,0.964249,1
0.722418,0.989657,0.975427,0.882526,0.906208,0.73914,0.735349,0.738441,0.767572,0.971291,1
0.747261,0.950239,0.867592,0.814182,0.866711,0.713751,0.750495,0.728318,0.465107,0.899925,1
0.661711,0.953372,0.932747,0.773257,0.856587,0.688711,0.693872,0.678267,0.530567,0.897887,1
0.722,0.966816,0.923605,0.776206,0.855771,0.716013,0.75479,0.721655,0.486791,0.859729,1
0.667678,0.986812,0.966369,0.879038,0.910745,0.667409,0.664358,0.674793,0.723056,0.962238,1
0.656746,0.975575,0.954943,0.848723,0.942677,0.656929,0.67015,0.644091,0.682818,0.953841,1
0.585124,0.986396,0.94892,0.819948,0.880215,0.57201,0.613414,0.55811,0.495891,0.904127,1
0.562391,0.987874,0.949844,0.799457,0.863553,0.564199,0.587077,0.610621,0.495039,0.927398,1
0.555813,0.96649,0.935035,0.768661,0.85273,0.59199,0.598854,0.568307,0.308553,0.897356,1
0.8712,0.999994,0.996267,0.916558,0.926957,0.869866,0.87995,0.895499,0.858357,0.987028,1
0.870024,0.995563,0.992584,0.928999,0.951279,0.870017,0.877457,0.891837,0.861854,0.983712,1
0.884399,0.995709,0.990737,0.947363,0.955021,0.88294,0.889145,0.88953,0.882199,0.971483,1
0.936302,0.993118,0.977607,0.920573,0.937402,0.932285,0.939182,0.938742,0.885744,0.97822,1
0.928417,0.98651,0.981852,0.919613,0.935057,0.923966,0.927748,0.924266,0.888008,0.9791,1
0.45748,0.974989,0.946221,0.820928,0.876766,0.505381,0.526416,0.500669,0.466168,0.915036,1
0.50865,0.974574,0.914485,0.785455,0.906692,0.526008,0.543011,0.522029,0.310003,0.928421,1
0.532796,0.982526,0.947955,0.829834,0.909238,0.551511,0.555088,0.527895,0.527367,0.929063,1
0.516173,0.98698,0.949723,0.769039,0.852149,0.583743,0.538509,0.54637,0.414388,0.899187,1
0.457715,0.984371,0.938697,0.799138,0.863046,0.520174,0.523661,0.507744,0.512293,0.917633,1
0.885133,0.974871,0.974945,0.943062,0.957612,0.892442,0.895581,0.885589,0.836185,0.961642,1
0.879425,0.98214,0.960015,0.948898,0.955074,0.883342,0.888987,0.883181,0.824432,0.963875,1
0.877981,0.978633,0.965955,0.933851,0.96829,0.88291,0.889193,0.883269,0.824187,0.969365,1
0.747608,0.93121,0.879711,0.79622,0.86556,0.750779,0.778369,0.753484,0.548565,0.880222,1
0.729624,0.959973,0.929157,0.786449,0.857624,0.728248,0.728431,0.744603,0.466528,0.837552,1
0.749799,0.961785,0.93622,0.819304,0.85121,0.79116,0.795764,0.792401,0.545404,0.838095,1
0.670233,0.988689,0.961696,0.868867,0.903855,0.653991,0.688318,0.665241,0.589769,0.920558,1
0.600484,0.982714,0.951334,0.840148,0.943432,0.611357,0.584528,0.579224,0.546135,0.925616,1
0.639176,0.976977,0.946848,0.868414,0.856188,0.668285,0.66758,0.64885,0.541187,0.906232,1
0.78639,0.950844,0.886286,0.792206,0.872823,0.793187,0.80253,0.793497,0.574019,0.895806,1
0.785834,0.947295,0.866128,0.78496,0.869487,0.79343,0.802773,0.792886,0.573932,0.882932,1
0.770688,0.937318,0.872598,0.761246,0.810903,0.707186,0.768314,0.727804,0.568809,0.880163,1
0.169054,0.106729,0.052258,-0.126427,0.403296,0.34597,0.278977,0.464285,0.165326,-0.341372,1
0.165519,0.476003,-0.22586,-0.107504,0.658398,0.206706,0.408107,0.342225,-0.542914,-0.490579,1
0.033624,0.003593,0.590303,-0.97164,0.675483,0.181488,0.062375,0.192296,-0.478218,-0.863673,1
0.291493,0.888312,0.824728,0.659453,0.767144,0.479133,0.330236,0.236866,0.122599,0.832947,1
0.389097,0.945982,0.884311,0.699104,0.771757,0.331963,0.348872,0.258536,0.227787,0.766252,1
0.917155,0.992612,0.985188,0.947089,0.972833,0.916566,0.940862,0.930363,0.885676,0.975736,1
0.947449,0.976119,0.971147,0.894448,0.918776,0.946982,0.953578,0.944236,0.868102,0.969246,1
0.935532,0.991631,0.986089,0.918196,0.929927,0.937648,0.927745,0.935879,0.886761,0.972298,1
0.890783,0.994824,0.982436,0.950258,0.965004,0.894332,0.896885,0.893843,0.805185,0.970525,1
0.896082,0.997755,0.990487,0.930072,0.94059,0.898372,0.898677,0.892199,0.80552,0.97941,1
0.913996,0.994825,0.987847,0.952726,0.968897,0.920616,0.92108,0.920065,0.886169,0.978081,1
0.919164,0.994824,0.986921,0.919213,0.9531,0.917218,0.921145,0.918233,0.887688,0.981438,1
0.899222,0.994824,0.984855,0.956876,0.975299,0.915209,0.90908,0.896081,0.854208,0.971394,1
0.646706,0.985944,0.959839,0.915128,0.971996,0.684243,0.67201,0.671075,0.589648,0.936506,1
0.637872,0.986597,0.953601,0.918496,0.962967,0.681541,0.683603,0.68257,0.642974,0.946081,1
0.40474,0.924067,0.847866,0.696533,0.806354,0.359695,0.476068,0.293753,0.043635,0.717619,1
0.41018,0.954878,0.908333,0.706671,0.832917,0.314205,0.407002,0.268927,0.303406,0.892571,1
0.286969,0.875009,0.798663,0.645917,0.722897,0.453831,0.428056,0.37855,0.236497,0.772909,1
