@relation 'Ant17ALLModels-weka.filters.unsupervised.attribute.Remove-R1-2,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1'

@attribute #BugsBinary numeric
@attribute #Blocker numeric
@attribute #Critical numeric
@attribute #Major numeric
@attribute #Normal numeric
@attribute #Minor numeric
@attribute #Trivial numeric
@attribute WMC numeric
@attribute CBO numeric
@attribute RFC numeric
@attribute Ca numeric
@attribute Ce numeric
@attribute LOC numeric
@attribute Qi numeric
@attribute FANIN numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute 'd(RFC,d(LOC, Ca))' numeric
@attribute 'd(RFC, Ca)' numeric
@attribute 'd(LOC,d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC, Ca)' numeric
@attribute 'd(d(LOC,Ce),d(RFC, Ca))' numeric
@attribute 'd(LOC, WMC)' numeric
@attribute 'd(d(LOC,WMC),d(RFC, Ca))' numeric
@attribute 'D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC)' numeric
@attribute #Bugs numeric

@data
0,0,0,0,0,0,0,23,15,56,11,4,850,0.69172,7,3714.819107,420.000113,431.055681,493.624351,484.000098,3722.598152,3691.147518,3722.98939,102.459748,496.566209,876.392683,539.43767,3691.16921,3730.210986,850.721843,3692.274367,851.045112,6997256.051,13623713,0
0,0,0,0,0,0,0,21,14,47,10,4,575,0.472771,10,3987.862209,417.000333,428.590714,495.00101,485.000287,3995.545144,3966.13729,3995.910409,104.355163,497.94076,620.887281,544.26556,3966.117394,4003.171368,575.806748,3967.235435,576.158504,4891572.034,15729397,0
0,0,0,0,0,0,0,15,10,47,4,6,310,0.041724,18,4250.722527,409.001123,422.262951,500.145979,489.000939,4259.164472,4231.113565,4259.741424,109.480592,505.035642,391.377437,549.651708,4231.074624,4266.55341,311.038082,4232.302683,311.298508,2719367.018,17901602,0
0,0,0,0,0,0,0,18,10,43,2,8,184,0.334006,14,4376.530361,413.000537,425.409215,499.524774,489.000453,4384.355141,4357.09651,4385.141389,106.042444,506.379304,305.785803,553.209725,4357.053398,4391.980191,185.29823,4358.193777,185.648964,1637275.01,18983694,0
0,0,0,0,0,0,0,41,6,60,3,3,4541,0.207032,4,423,423.000743,430.313839,499.289495,493.000638,493,34,495,86.005814,501.264401,4079.493043,544.985321,29.795507,544.985321,4507.233364,79,4463.684722,20620741.4,228,0
0,0,0,0,0,0,0,25,14,91,3,13,800,0.41949,4,3764.838642,423.000398,433.536619,494.216552,485.000347,3772.307782,3741.076984,3773.606498,97.984693,504.033729,818.569135,532.760734,3741.235984,3778.745162,801.160612,3742.206034,801.481516,6625691.048,13995278,0
0,0,0,0,0,0,0,17,8,41,3,6,185,0,44,4372.805164,383.001306,396.608119,501.687154,491.001018,4383.584948,4356.110306,4384.034785,107.563935,505.602611,308.050554,553.203398,4356.053442,4390.98736,186.278497,4357.217575,186.619319,1645986.01,18974983,0
0,0,0,0,0,0,0,42,15,92,3,13,707,0.000245,3,3857.373718,424.001179,431.114834,490.244837,484.001033,3864.429065,3834.075117,3865.822164,81.608823,501.107773,729.132078,532.391773,3834.234321,3870.787646,708.32926,3834.793345,709.060118,5921217.042,14699752,0
0,0,0,0,0,0,0,27,25,41,2,23,191,0.875472,7,4370.228827,420.000019,430.173221,483.037266,474.000016,4375.748622,4350.022529,4378.186383,94.04786,504.643439,311.580676,554.098367,4350.049168,4385.14823,192.228237,4350.994024,192.704365,1698222.011,18922747,0
0,0,0,0,0,0,0,12,10,52,2,9,213,0.002468,42,4345.090218,385.001292,399.861226,500.784385,489.001017,4355.53728,4328.090572,4356.32873,111.570605,507.621907,317.096414,549.283169,4328.075107,4362.716585,214.564694,4329.347295,214.756997,1889149.012,18731820,0
0,0,0,0,0,0,0,15,27,41,17,11,312,0,17,4248.828191,410.001219,423.231615,483.538003,472.001059,4255.258512,4229.079924,4256.266204,108.171161,492.327127,397.818701,540.712493,4229.137223,4263.427143,313.909139,4230.303299,314.13482,2736281.018,17884688,0
0,0,0,0,0,0,0,20,7,79,5,5,835,0.90259,4,3730.062332,423.000011,434.659637,502.059757,492.00001,3738.515748,3706.138152,3738.647483,104.995238,503.03976,855.394733,535.471755,3706.208467,3744.484744,835.921491,3707.348918,836.160857,6886324.05,13734645,0
0,0,0,0,0,0,0,25,27,38,8,22,198,0,8,4363.165136,419.001193,429.634729,481.465471,472.001059,4368.573337,4343.025904,4370.55477,96.17692,499.124233,318.638836,550.090902,4343.07018,4377.699053,199.641576,4344.038904,200.075623,1759070.011,18861899,0
0,0,0,0,0,0,0,15,18,66,9,13,315,0.916858,6,4246.91853,421.000008,433.896301,492.327127,481.000007,4253.285436,4226.068149,4254.197574,107.707938,500.145979,384.485637,537.033519,4226.168579,4259.986033,317.319877,4227.304224,317.532679,2761671.018,17859298,0
0,0,0,0,0,0,0,18,14,42,7,7,356,0.840004,8,4205.922729,419.00003,431.236594,495.609726,485.000026,4213.009613,4185.107526,4213.704546,106.320271,501.482801,431.420863,549.178477,4185.078312,4220.879292,356.946715,4186.242826,357.261001,3106498.02,17514471,0
0,0,0,0,0,0,0,28,20,78,1,20,503,0.133135,3,4060.199502,424.000886,433.866339,487.755062,479.000784,4066.310982,4038.035785,4068.470597,93.557469,505.44337,541.983586,539.545179,4038.15373,4073.886719,504.331489,4039.047908,504.768693,4315315.029,16305654,0
0,0,0,0,0,0,0,12,15,47,9,8,240,0.097147,14,4320.783494,413.000987,426.887573,495.903216,484.000842,4328.147063,4301.097767,4328.709045,111.825757,500.784385,339.701362,545.162361,4301.101981,4335.412668,241.857539,4302.35575,242.048506,2122127.014,18498842,0
0,0,0,0,0,0,0,13,24,45,13,11,189,0,13,4371.647287,414.001208,427.603789,486.902454,475.001053,4377.845246,4352.077665,4378.941539,110.113578,496.662864,307.954922,542.470276,4352.11994,4385.678739,191.798338,4353.315174,192.008187,1680822.011,18940147,0
0,0,0,0,0,0,0,27,6,46,3,3,2106,0.571121,4,2471.467985,423.000217,433.102759,501.695127,493.000186,2484.406166,2435.23736,2484.803815,99.0202,503.6606,2097.321266,550.989111,2435.116228,2496.560434,2106.031911,2436.775328,2105.944346,14691502.15,5929467,0
0,0,0,0,0,0,0,14,10,53,8,8,419,0.766225,7,4143.342129,420.000065,433.169713,500.356873,489.000056,4150.904118,4122.102012,4151.022043,109.895405,501.33422,478.740991,543.438129,4122.119159,4157.668698,420.203414,4123.362705,420.39259,3629850.024,16991119,0
0,0,0,0,0,0,0,15,13,87,0,13,498,0.915828,4,4065.068019,423.000008,435.837126,497.213234,486.000007,4072.105721,4043.071234,4073.555327,107.707938,508.948917,533.846356,537.033519,4043.176209,4078.511248,499.491997,4044.363238,499.649937,4274919.029,16346050,0
0,0,0,0,0,0,0,17,6,35,0,6,207,0.372594,12,4353.823722,415.000474,427.590926,503.644716,493.000399,4361.949679,4334.110866,4362.517622,107.563935,508.540067,326.006093,558.581239,4334.030275,4369.847709,207.656854,4335.223754,207.993336,1837160.012,18783809,0
0,0,0,0,0,0,0,15,6,43,1,5,202,0.277252,7,4359.279872,420.000622,432.926091,504.057536,493.00053,4366.917677,4339.117998,4367.371063,109.767937,507.970472,316.739329,554.106488,4339.049254,4374.237648,203.072029,4340.270268,203.368609,1793803.011,18827166,0
0,0,0,0,0,0,0,26,5,42,0,5,269,0.670085,4,4292.890984,423.000129,433.318589,502.863799,494.00011,4300.467416,4272.119849,4300.928737,99.297533,506.793844,363.187826,555.445767,4272.043755,4307.958217,269.708976,4273.034051,270.243794,2370739.015,18250230,0
0,0,0,0,0,0,0,15,499,30,498,1,153,0.902614,427,4388,0.097386,105,105,0.097386,4388,4388.147673,4388,111,105,314.652218,258,4399.419745,4395.578233,351.788542,4389.256087,351.9374,1366167.049,19254802,0
0,0,0,0,0,0,0,24,14,65,2,12,348,0.021859,3,4214.38311,424.001128,434.732101,494.409749,485.000986,4220.956527,4193.074528,4222.234598,99.201814,505.204909,411.537865,543.82442,4193.114272,4228.11944,349.434268,4194.09883,349.85869,3039497.02,17581472,0
0,0,0,0,0,0,0,23,6,64,2,4,409,0.000012,3,4153.697148,424.001179,434.954021,502.451988,493.001014,4161.306646,4132.131774,4161.663129,102.459748,505.395884,464.091035,544.235243,4132.112902,4167.687128,410.142138,4133.138396,410.584682,3547321.023,17073648,0
0,0,0,0,0,0,0,13,12,42,5,7,233,0.030604,8,4328.328199,419.001121,432.446528,498.616085,487.000965,4335.439193,4308.104456,4336.117272,111.126055,504.477948,338.141575,550.967331,4308.065817,4343.089799,234.244021,4309.328602,234.469101,2061859.013,18559110,0
0,0,0,0,0,0,0,17,9,51,5,4,344,0,4,4218.262438,423.001182,435.359622,500.708498,490.00102,4225.506952,4197.129734,4225.85589,108.157293,503.644716,416.306916,547.008227,4197.091888,4232.496545,345.12441,4198.263689,345.439826,3005923.02,17615046,0
0,0,0,0,0,0,0,13,8,49,1,7,450,0.411884,6,4112.605257,421.000411,434.384622,502.523631,491.000352,4120.35945,4091.109996,4121.078742,111.126055,508.387647,506.916085,551.479827,4091.066357,4128.00327,450.62771,4092.399052,450.788835,3884449.026,16736520,0
0,0,0,0,0,0,0,13,6,72,0,6,623,0.866441,4,3940.768072,423.000021,436.323275,504.477948,493.000018,3948.895162,3918.122637,3949.522503,111.400179,509.365291,655.22115,542.825939,3918.130309,3955.42463,623.831203,3919.460805,623.943285,5270029.036,15350940,0
0,0,0,0,0,0,0,13,9,34,6,4,199,0,12,4361.787363,415.001205,428.572048,501.546608,490.00102,4369.561076,4342.125401,4369.785807,111.973211,503.500745,322.259422,553.696668,4342.051191,4377.161637,200.123248,4343.318202,200.379413,1767751.011,18853218,0
0,0,0,0,0,0,0,14,16,86,3,14,451,0.034116,3,4111.918774,424.0011,437.049196,494.494692,483.000966,4118.420692,4090.064669,4119.845264,108.466585,506.222283,491.682074,534.629778,4090.197074,4124.794419,452.853665,4091.373364,452.99481,3892667.026,16728302,0
0,0,0,0,0,0,0,14,11,29,3,8,108,0.001844,15,4452.104334,412.001209,425.417442,499.379615,488.001021,4459.779479,4433.094856,4460.550863,109.895405,506.222283,280.448578,558.664479,4433.029296,4468.063898,109.23545,4434.267132,109.510535,969221.0061,19651748,0
0,0,0,0,0,0,0,23,4,42,0,4,249,0.694499,3,4312.892301,424.00011,434.954021,504.414512,495.000094,4320.450092,4292.126862,4320.794834,102.459748,507.358847,348.832474,555.445767,4292.043551,4327.792047,249.757558,4293.095969,250.237406,2199459.014,18421510,0
0,0,0,0,0,0,0,36,12,111,0,12,1006,0.589423,2,3560.456431,425.000198,433.221652,494.191259,487.000173,3568.388152,3535.088401,3569.906021,87.641314,505.034652,1013.781791,528.519631,3535.302688,3574.291258,1007.109536,3535.997879,1007.649884,8124567.061,12496402,0
0,0,0,0,0,0,0,15,5,42,3,2,538,0.564739,4,4025.287319,423.000224,435.837126,505.035642,494.000192,4033.36646,4003.153007,4033.48906,110.679718,506.013834,588.508871,552.757632,4003.060582,4040.983791,538.432463,4004.376855,538.658822,4596714.031,16024255,0
0,0,0,0,0,0,0,16,6,40,3,3,254,0.017275,4,4307.818241,423.001142,435.597291,503.850176,493.00098,4315.254106,4287.134824,4315.483055,109.416635,505.807276,354.016593,553.650612,4287.052074,4322.603151,254.87745,4288.261303,255.200255,2242352.014,18378617,0
0,0,0,0,0,0,0,16,9,39,4,5,297,0.897135,4,4265.028136,423.000013,435.597291,500.915163,490.000011,4272.193348,4244.120639,4272.653976,108.811764,504.828684,386.392558,553.20611,4244.054838,4279.903387,297.796789,4245.274078,298.092968,2609184.017,18011785,0
0,0,0,0,0,0,0,25,35,39,9,26,189,0.238933,3,4372.605631,424.000683,434.51237,473.625379,464.000624,4376.665397,4352.013902,4379.386373,95.634722,498.14255,312.442201,548.745843,4352.077874,4386.459392,190.904596,4353.036756,191.328153,1680816.011,18940153,0
0,0,0,0,0,0,0,31,19,107,0,19,977,0,2,3589.250757,425.001176,434.218839,488.181319,480.001042,3596.177971,3564.045454,3598.624737,90.801982,505.890304,986.243188,529.872626,3564.282922,3603.17374,978.120899,3565.111078,978.505266,7918692.059,12702277,0
0,0,0,0,0,0,0,16,13,31,5,8,165,0,6,4396.204841,421.001188,433.655393,497.003018,486.001029,4402.90495,4376.096091,4403.683118,107.967588,503.850176,305.102272,555.965826,4376.040448,4411.176034,166.107815,4377.235657,166.416649,1471336.009,19149633,0
0,0,0,0,0,0,0,13,8,26,0,8,98,0,52,4458.797371,375.001333,389.966665,502.523631,491.001018,4470.048098,4443.094642,4470.822408,110.860272,509.365291,279.481977,562.714848,4443.016384,4478.492715,98.779938,4444.288244,99.034815,880458.0055,19740511,0
0,0,0,0,0,0,0,10,6,32,1,5,134,0.004977,43,4423.698114,384.001289,399.444614,505.122757,493.001004,4434.489599,4407.116177,4434.936076,114.560028,509.027504,288.570742,559.057242,4407.02805,4442.318539,134.937926,4408.372602,135.130579,1199064.007,19421905,0
0,0,0,0,0,0,0,11,11,39,9,2,605,0.693487,7,3958.345109,420.000112,433.913586,500.024999,488.000096,3966.136659,3936.155612,3966.259825,114.481439,501.000998,651.331462,548.745843,3936.086104,3974.068193,605.539211,3937.508984,605.636146,5128624.035,15492345,0
0,0,0,0,0,0,0,12,11,75,1,11,455,0.74408,3,4107.940116,424.000077,437.53857,499.807963,488.000067,4115.038274,4086.082721,4116.11528,111.085553,508.599056,499.674159,540.719891,4086.141964,4121.622739,456.32512,4087.427064,456.430879,3925360.026,16695609,0
0,0,0,0,0,0,0,14,9,52,1,8,468,0.010333,3,4095.009768,424.001155,437.049196,501.33422,490.000999,4102.368706,4073.10324,4103.210694,109.895405,508.178118,521.376616,550.186332,4073.074255,4109.991971,468.677401,4074.379094,468.851703,4031404.027,16589565,0
0,0,0,0,0,0,0,11,12,41,3,9,240,0.854034,5,4321.65304,422.000025,435.849745,499.049096,487.000022,4328.483568,4301.091141,4329.39095,112.538882,506.858955,343.509787,553.203398,4301.054125,4336.431136,241.011581,4302.380969,241.171506,2122121.014,18498848,0
0,0,0,0,0,0,0,11,8,38,2,6,202,0.24949,6,4359.376332,421.000669,434.881593,502.953278,491.000574,4366.692341,4339.110738,4367.257377,113.322548,507.835603,320.693716,555.442166,4339.043095,4374.407046,202.947623,4340.368878,203.139006,1793798.011,18827171,0
0,0,0,0,0,0,0,12,8,25,2,6,91,0,54,4465.60511,373.001341,388.320744,502.737506,491.001018,4477.005807,4450.107976,4477.556923,112.361025,507.621907,278.154758,561.413395,4450.020077,4485.274239,92.003182,4451.310369,92.248562,818206.0051,19802763,0
0,0,0,0,0,0,0,21,2,36,2,0,620,0.849611,3,3943.858136,424.000027,435.40441,506.764245,497.000023,3952.372705,3921.174569,3952.247082,105.688221,505.78355,665.43171,556.345217,3921.04334,3960.272844,620.234358,3922.24961,620.609549,5246476.036,15374493,0
0,0,0,0,0,0,0,11,8,26,0,8,76,0,52,4480.719808,375.001333,390.520166,502.953278,491.001018,4491.915627,4465.094176,4492.686168,112.791844,509.789172,272.642187,562.714848,4465.016303,4500.319211,76.992055,4466.330261,77.203726,684482.0043,19936487,0
0,0,0,0,0,0,0,12,11,28,5,6,214,0.212012,8,4347.239354,419.000741,432.695043,499.807963,488.000636,4354.431421,4327.111045,4354.994604,112.361025,504.690995,336.185989,557.358951,4327.035073,4362.748904,214.731748,4328.347606,214.94488,1897780.012,18723189,0
0,0,0,0,0,0,0,22,13,80,0,13,678,0.000002,2,3886.308531,425.001176,436.152496,495.78221,486.001029,3893.451554,3863.074553,3894.967651,100.895986,507.550983,704.552067,539.692505,3863.159353,3900.51753,678.967597,3864.242875,679.249295,5697992.04,14922977,0
0,0,0,0,0,0,0,13,27,23,25,2,400,0.969774,15,4161.445062,412.000001,425.667711,483.976239,472.000001,4167.812976,4141.147908,4167.926343,112.578861,484.951544,479.97636,542.175248,4141.128364,4176.342299,401.313719,4142.382165,401.529146,3472823.023,17148146,0
0,0,0,0,0,0,0,26,8,60,1,7,526,0.013468,2,4037.431114,425.001145,435.27118,499.916993,491.000991,4044.911124,4015.112078,4045.64383,98.671171,505.81123,570.054277,546.802524,4015.097481,4052.063425,526.766337,4016.100223,527.227937,4500516.03,16120453,0
0,0,0,0,0,0,0,31,7,51,0,7,376,0.320821,2,4186.627521,425.000543,434.218839,499.985,492.000469,4193.958631,4165.108042,4194.666733,93.920179,505.890304,442.305169,551.518812,4165.06496,4201.356686,376.745676,4165.950792,377.352166,3273507.021,17347462,0
0,0,0,0,0,0,0,9,17,39,6,11,353,0.94746,6,4209.107388,421.000003,435.387184,494.616013,482.000003,4215.645621,4188.080706,4216.800683,114.004386,504.365939,430.60879,551.420892,4188.065148,4224.145949,353.826139,4189.47073,353.88638,3081376.02,17539593,0
0,0,0,0,0,0,0,17,2,81,1,1,654,0.911727,2,3910.16547,425.000009,437.303098,507.560834,497.000008,3918.644919,3887.166706,3918.644919,109.110036,507.560834,681.661623,538.384621,3887.170396,3924.108434,654.980196,3888.364438,655.232471,5511993.038,15108976,0
0,0,0,0,0,0,0,26,7,50,0,7,392,0,2,4170.710491,425.001176,435.27118,500.899191,492.001016,4178.06953,4149.108458,4178.780324,98.671171,506.793844,456.318746,551.949273,4149.062819,4185.552413,392.690712,4150.064698,393.184034,3406530.022,17214439,0
0,0,0,0,0,0,0,15,7,34,2,5,286,0,3,4276.073082,424.001179,436.807738,503.079517,492.001016,4283.350207,4255.120327,4283.811504,109.767937,506.99211,381.241961,557.253982,4255.036097,4291.335107,286.551068,4256.295337,286.82594,2515690.016,18105279,0
0,0,0,0,0,0,0,13,12,37,4,10,269,0.945968,3,4292.989634,424.000003,437.292808,498.616085,487.000003,4299.668941,4272.085322,4300.467416,110.353976,505.45524,366.929323,554.109195,4272.050013,4307.78609,269.842512,4273.339795,270.037861,2370734.015,18250235,0
0,0,0,0,0,0,0,15,14,83,0,14,566,0.001791,2,3997.655563,425.001172,437.778483,496.235831,485.001027,4004.478743,3975.06654,4006.074013,107.489534,508.948917,598.261614,538.543406,3975.165173,4011.315744,567.227041,3976.386551,567.357161,4820139.033,15800830,0
0,0,0,0,0,0,0,20,5,54,1,4,703,0.801451,2,3861.459439,425.000046,436.60623,504.019841,494.00004,3869.661484,3838.141868,3870.045607,105.304321,506.960551,736.246713,549.331412,3838.084375,3877.113488,703.453515,3839.302541,703.74305,5890491.041,14730478,0
0,0,0,0,0,0,0,15,7,24,2,5,109,0.158922,5,4452.045373,422.000838,434.866646,503.079517,492.000719,4459.225045,4432.115522,4459.668149,109.767937,506.99211,285.406874,561.88255,4432.018769,4467.47535,109.779716,4433.243621,110.099788,978081.0061,19642888,0
0,0,0,0,0,0,0,10,5,45,1,5,359,0.086589,3,4203.439068,424.000984,438.036528,506.098805,494.000845,4211.075872,4182.122428,4211.428855,114.560028,509.027504,431.596113,553.22509,4182.055553,4218.433596,359.658993,4183.446426,359.785164,3131602.02,17489367,0
0,0,0,0,0,0,0,22,5,47,0,5,365,0.721091,2,4197.570845,425.000091,436.152496,503.626846,494.000079,4205.117359,4176.122604,4205.589138,103.092192,507.550983,435.324268,553.249492,4176.055507,4212.488694,365.64677,4177.149746,366.069291,3181752.021,17439217,0
0,0,0,0,0,0,0,18,6,55,0,6,322,0.745865,2,4240.352108,425.000076,437.068645,503.441158,493.000066,4247.70644,4219.113888,4248.289656,106.606754,508.33847,395.699792,549.811786,4219.073886,4254.674371,322.987573,4220.232813,323.318054,2820775.018,17800194,0
0,0,0,0,0,0,0,20,7,52,0,7,377,0.574631,2,4185.632688,425.000213,436.60623,502.059757,492.000184,4192.965538,4164.108068,4193.673807,104.403065,507.940941,442.609834,551.089829,4164.067394,4200.309036,377.770407,4165.200595,378.127573,3281837.021,17339132,0
0,0,0,0,0,0,0,22,8,46,0,8,333,0.720627,2,4229.407642,425.000092,436.152496,500.684531,491.00008,4236.548713,4208.099928,4237.365691,102.200783,507.550983,409.829497,553.685831,4208.052875,4244.270491,333.70238,4209.141005,334.110882,2913463.019,17707506,0
0,0,0,0,0,0,0,10,13,26,7,7,110,0.00268,8,4450.766451,419.001187,433.198569,498.293086,486.001023,4457.572994,4431.101556,4458.120905,114.017543,503.170945,284.153252,556.529424,4431.037589,4465.813028,111.536748,4432.36517,111.721018,986946.0063,19634023,0
0,0,0,0,0,0,0,24,7,43,0,7,309,0.719431,2,4253.286847,425.000093,435.707471,501.278366,492.00008,4260.503257,4232.106331,4261.2003,100.578328,507.168611,392.711935,555.003604,4232.046212,4268.237693,309.660754,4233.088707,310.127821,2710900.017,17910069,0
0,0,0,0,0,0,0,22,7,45,0,7,307,0.708781,2,4255.276842,425.0001,436.152496,501.665227,492.000086,4262.489883,4234.106281,4263.186602,102.489024,507.550983,389.911981,554.123632,4234.050392,4270.106439,307.722733,4235.134,308.144459,2693970.017,17926999,0
0,0,0,0,0,0,0,21,7,45,0,7,302,0.73226,2,4260.25187,425.000084,436.378276,501.861535,492.000073,4267.456502,4239.106156,4268.152411,103.445638,507.745015,386.040882,554.123632,4239.050332,4275.06421,302.734323,4240.155893,303.134049,2651605.017,17969364,0
0,0,0,0,0,0,0,15,3,29,3,0,161,0.893357,3,4400.47452,424.000013,436.807738,506.99211,496.000012,4407.994555,4380.156276,4407.882145,111.328343,506.013834,304.558872,558.664479,4380.02965,4415.484798,161.783336,4381.258381,162.129899,1436310.009,19184659,0
0,0,0,0,0,0,0,12,15,99,1,14,804,0.029277,2,3761.08947,425.001109,438.507697,495.903216,484.000973,3768.212441,3737.070778,3769.904243,110.421918,508.599056,820.282936,531.723612,3737.248042,3774.638923,805.216123,3738.560284,805.177069,6655611.048,13965358,0
0,0,0,0,0,0,0,7,12,46,4,8,264,0.975185,5,4297.768374,422.000001,436.867257,499.937996,487.000001,4304.636802,4277.098315,4305.434357,116.661905,506.759312,357.163832,550.090902,4277.071263,4312.230165,265.188423,4278.492492,265.2444,2327998.015,18292971,0
0,0,0,0,0,0,0,18,14,44,2,12,331,0.7802,2,4231.397523,425.000057,437.068645,495.609726,485.00005,4237.844381,4210.074227,4239.117361,105.019046,506.379304,409.605361,552.767582,4210.057551,4246.133771,331.79171,4211.235448,332.080249,2896625.019,17724344,0
0,0,0,0,0,0,0,20,7,42,0,7,263,0.736085,2,4299.059083,425.000082,436.60623,502.059757,492.000071,4306.198788,4278.105188,4306.888436,104.403065,507.940941,358.826135,555.445767,4278.043694,4313.908205,263.739386,4279.168611,264.12532,2319439.015,18301530,0
0,0,0,0,0,0,0,7,15,32,6,9,209,0.005889,13,4351.737584,414.001193,429.144498,497.016096,484.001021,4358.954003,4332.090488,4359.849539,116.417353,504.809865,330.016972,554.616985,4332.046927,4367.358927,210.014614,4333.473549,210.08164,1854489.012,18766480,0
0,0,0,0,0,0,0,11,7,26,5,2,181,0.475068,5,4380.37487,422.000327,435.849745,503.929559,492.00028,4387.67182,4360.140479,4387.784065,114.481439,504.905932,318.062654,558.294725,4360.031169,4395.599277,181.743679,4361.362287,181.971327,1611107.01,19009862,0
0,0,0,0,0,0,0,19,9,21,4,5,143,0.902613,4,4418.295259,423.000011,434.890791,500.300909,490.00001,4425.212311,4398.116415,4425.657013,105.9481,504.219198,302.628083,561.538066,4398.019938,4433.703756,143.630262,4399.159579,144.035765,1278298.008,19342671,0
0,0,0,0,0,0,0,11,8,27,2,7,94,0.01123,4,4467.072643,423.001156,436.81804,502.953278,491.000996,4474.023916,4447.101191,4474.575399,113.053085,507.835603,277.256147,560.479259,4447.022997,4482.180942,95.115034,4448.335644,95.328528,844899.0053,19776070,0
0,0,0,0,0,0,0,10,9,20,7,2,146,0.879239,17,4414.082577,410.000018,424.499706,502.195181,490.000015,4422.230772,4395.139361,4422.341687,115.433964,503.170945,305.080888,559.37912,4395.026987,4430.45483,146.805668,4396.376349,147.017901,1304676.008,19316293,0
0,0,0,0,0,0,0,13,7,28,2,5,183,0.248448,3,4378.577395,424.000666,437.292808,503.500745,492.000574,4385.684439,4358.117484,4386.134973,111.682586,507.410091,317.359956,560.014286,4358.025017,4393.834316,183.612141,4359.313363,183.865835,1628545.01,18992424,0
0,0,0,0,0,0,0,19,7,40,0,7,252,0.745776,2,4310.005336,425.000076,436.836354,502.259893,492.000066,4317.126938,4289.104918,4317.814841,105.361283,508.138761,352.356369,556.334432,4289.039668,4324.931098,252.704118,4290.18904,253.069417,2225200.014,18395769,0
0,0,0,0,0,0,0,10,15,36,6,9,249,0.008125,3,4312.892301,424.00116,438.036528,496.342624,484.001016,4319.20363,4292.091332,4320.107406,113.507709,504.146804,353.571209,552.782055,4292.056377,4327.450982,250.01327,4293.409368,250.145117,2199453.014,18421516,0
0,0,0,0,0,0,0,20,7,39,0,7,285,0.740989,2,4277.167404,425.000079,436.60623,502.059757,492.000068,4284.34359,4256.105732,4285.036756,104.403065,507.940941,377.00828,556.780926,4256.038063,4292.265253,285.59694,4257.17465,285.977661,2507184.016,18113785,0
0,0,0,0,0,0,0,10,4,23,4,0,298,0.81317,7,4263.736507,420.000042,434.165867,507.074945,495.000035,4271.776445,4243.161321,4271.660684,116.056021,506.098805,397.631937,560.589868,4243.023731,4279.872662,298.311289,4244.425638,298.497158,2617655.017,18003314,0
0,0,0,0,0,0,0,8,16,25,13,3,122,0.12283,11,4438.53771,416.000925,430.813185,495.81549,483.000796,4445.317761,4419.130797,4445.535513,117.046999,497.764,290.163992,551.719131,4419.060176,4453.308321,124.164561,4420.419098,124.32384,1093145.007,19527824,0
0,0,0,0,0,0,0,13,7,52,0,7,355,0,2,4207.519578,425.001176,438.262478,503.500745,492.001016,4214.814349,4186.1075,4215.518948,111.126055,509.365291,424.289006,551.089829,4186.06704,4222.119847,355.816953,4187.367311,356.007116,3098137.02,17522832,0
0,0,0,0,0,0,0,9,8,38,1,8,345,0.225466,3,4217.3679,424.000707,438.288718,503.390505,491.000611,4224.629806,4196.100213,4225.331348,114.72576,509.244538,424.266171,556.335331,4196.040543,4232.720756,345.527362,4197.467927,345.609927,3014303.02,17606666,0
0,0,0,0,0,0,0,17,7,39,0,7,241,0.749645,2,4320.951863,425.000074,437.303098,502.665893,492.000064,4328.055453,4300.10465,4328.741619,107.280007,508.540067,345.400376,556.780926,4300.037674,4335.897254,241.701403,4301.233428,242.022131,2130720.014,18490249,0
0,0,0,0,0,0,0,14,7,43,0,7,386,0.006735,2,4176.679303,425.001161,438.019406,503.289181,492.001003,4184.027844,4155.108302,4184.737626,110.163515,509.156165,454.977471,555.003604,4155.047068,4191.903386,386.532868,4156.351886,386.73941,3356699.022,17264270,0
0,0,0,0,0,0,0,14,4,43,1,3,230,0.906638,2,4331.89866,425.00001,438.019406,506.222283,495.000009,4339.325524,4311.134074,4339.554125,111.31936,508.178118,335.060952,554.106488,4311.049574,4346.464655,230.928126,4312.302981,231.208486,2036003.013,18584966,0
0,0,0,0,0,0,0,7,9,26,5,4,141,0.087779,14,4419.340335,413.001007,428.179869,502.860816,490.000849,4427.200018,4400.123748,4427.53306,117.720007,505.784539,297.334414,558.294725,4400.030885,4435.278233,141.971585,4401.450784,142.094113,1260707.008,19360262,0
0,0,0,0,0,0,0,20,5,21,3,2,125,0.888868,3,4436.308375,424.000015,435.632873,504.019841,494.000013,4443.544981,4416.138698,4443.656265,105.9481,505,294.583426,562.417994,4416.017305,4451.670473,125.606072,4417.132101,126.060854,1119646.007,19501323,0
