Class Name,HasT,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC
org.apache.tools.ant.taskdefs.Javac,1,1,1,0,0,1,0,0,0,77,29,123,14,17,1021,2.73719E-85,9,3544.732,418.001,420.206,471.963,470.001,3551.239,3520.057,3553.119,47.424,485.906,4,135
org.apache.tools.ant.types.selectors.SizeSelector,1,0,0,0,0,0,0,0,0,8,11,31,6,5,329,0.716476653,13,4232.297,414,428.882,500.688,488,4240.175,4212.122,4240.638,116.482,504.587,0,141
org.apache.tools.ant.taskdefs.FixCRLF,1,0,0,0,0,0,0,0,0,21,15,72,1,14,457,0.054511809,2,4106.054,425.001,436.378,494.021,484.001,4112.58,4084.065,4114.13,101.637,506.764,0,143
org.apache.tools.ant.util.regexp.RegexpMatcher,1,0,0,0,0,0,0,0,0,6,9,6,8,1,10,1,6,4550.517,421,436.162,503.086,490,4557.418,4531.143,4557.418,119.549,503.086,0,144
org.apache.tools.ant.types.selectors.BaseSelector,1,0,0,0,0,0,0,0,0,6,10,10,7,3,46,0.603533078,15,4513.842,412,427.481,502.113,489,4521.52,4495.129,4521.737,118.962,504.061,0,145
org.apache.tools.ant.taskdefs.Concat,1,1,1,0,0,0,1,0,0,29,25,109,1,25,879,0.012643035,2,3686.58,425.001,434.633,482.656,474.001,3692.549,3662.02,3695.572,91.788,505.262,3,149
org.apache.tools.ant.types.PatternSet,1,0,0,0,0,0,0,0,0,22,14,62,10,5,625,0.000498021,11,3938.034,416.001,427.387,494.802,485.001,3945.92,3916.131,3946.289,103.092,497.743,0,152
org.apache.tools.ant.taskdefs.Manifest,1,0,0,0,0,0,0,0,0,16,8,76,3,5,616,0.743674178,4,3947.728,423,435.597,501.893,491,3955.592,3925.13,3956.09,108.812,505.807,0,171
org.apache.tools.ant.types.selectors.DateSelector,1,0,0,0,0,0,0,0,0,14,12,41,6,6,377,0.621128288,13,4184.53,414,427.355,498.402,487,4192.382,4164.115,4192.966,110.44,503.289,0,171
org.apache.tools.ant.types.Mapper,1,0,0,0,0,0,0,0,0,15,25,44,16,10,311,0.000316894,15,4250.017,412.001,425.169,485.49,474.001,4256.475,4230.086,4257.373,108.416,493.304,0,172
org.apache.tools.ant.taskdefs.Jar,1,0,0,0,0,0,0,0,0,31,24,152,2,22,1413,0.055493074,4,3156.472,423.001,432.261,483.266,475.001,3163.86,3128.036,3167.081,90.255,503.922,0,195
org.apache.tools.ant.types.AbstractFileSet,1,1,1,0,0,0,1,0,0,59,38,121,9,29,1035,5.06879E-11,29,3528.518,398.001,402.647,465.018,461.001,3536.178,3506.009,3539.937,61.522,492.79,3,196
org.apache.tools.ant.taskdefs.Java,1,0,0,0,0,0,0,0,0,60,35,178,10,25,1152,4.74806E-06,23,3412.995,404.001,408.431,467.863,464.001,3420.616,3389.021,3423.955,61.188,491.675,0,206
org.apache.tools.ant.taskdefs.XmlProperty,1,0,0,0,0,0,0,0,0,34,9,106,0,9,1020,1.398E-07,2,3546.557,425.001,433.614,497.49,490.001,3554.932,3521.111,3556.043,90.443,505.371,0,215
org.apache.tools.ant.filters.TokenFilter,1,0,0,0,0,0,0,0,0,19,19,41,5,17,319,0.755324221,5,4243.038,422,433.918,490.511,480,4249.198,4222.047,4250.686,102.961,503.24,0,221
org.apache.tools.ant.taskdefs.optional.sos.SOS,1,0,0,0,0,0,0,0,0,38,16,68,4,12,534,0.323638908,6,4029.056,421.001,428.911,489.911,483,4036.005,4007.078,4037.336,85.726,500.759,0,227
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,1,0,0,0,0,0,0,0,0,55,20,106,8,12,1133,0.636540108,10,3433.417,417,422.036,483.39,479,3441.497,3408.092,3443.046,69.642,494.292,0,284
org.apache.tools.ant.types.XMLCatalog,1,0,0,0,0,0,0,0,0,28,17,105,7,12,874,3.62046E-11,7,3690.974,420.001,429.958,490.702,482.001,3698.542,3667.085,3699.726,95.336,499.545,0,291
org.apache.tools.ant.util.FileUtils,1,3,1,0,0,2,1,0,0,58,142,158,134,12,1752,8.88441E-19,97,2808.455,330.002,335.774,362.344,357.001,2811.756,2789.112,2812.653,66.851,369.242,11,305
org.apache.tools.ant.DirectoryScanner,1,1,1,0,0,0,1,0,0,63,61,144,51,10,2303,0.179168571,30,2272.939,397.001,401.071,441.693,438.001,2280.458,2238.163,2282.204,63.071,450.62,3,338
org.apache.tools.ant.taskdefs.ExecTask,1,0,0,0,0,0,0,0,0,43,25,120,9,16,920,0.022600299,16,3644.251,411.001,418.151,480.213,474.001,3651.892,3621.061,3653.869,79.812,495.025,0,377
org.apache.tools.ant.taskdefs.Ant,1,0,0,0,0,0,0,0,0,28,18,132,3,15,1139,7.69496E-84,5,3428.074,422.001,431.912,489.719,481.001,3435.835,3402.071,3437.823,94.594,503.477,0,410
org.apache.tools.ant.types.Path,1,0,0,0,0,0,0,0,0,34,112,112,101,13,1021,1.28267E-10,89,3536.191,338.001,348.769,396.44,387.001,3541.21,3520.082,3542.317,89.286,406.208,0,467
org.apache.tools.ant.IntrospectionHelper,1,0,0,0,0,0,0,0,0,35,32,120,20,28,2098,1.05399E-22,9,2478.502,418.001,426.555,474.673,467.001,2487.235,2443.017,2489.324,85.475,485.499,0,536
org.apache.tools.mail.MailMessage,1,0,0,0,0,0,0,0,0,31,5,70,2,3,615,0.20968207,3,3948.829,424.001,433.24,501.953,494.001,3956.957,3926.147,3957.208,95.273,503.922,0,554
org.apache.tools.ant.UnknownElement,1,1,1,0,1,0,0,0,0,31,29,119,19,15,900,4.831E-111,38,3661.721,389.001,399.051,478.352,470.001,3671.21,3641.066,3672.373,91.679,487.198,5,
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask,1,2,1,0,0,0,2,0,0,63,36,267,4,35,2328,3.99744E-26,8,2252.317,419.001,422.859,466.495,463.001,2260.915,2213.001,2267.467,57.035,497.278,6,
org.apache.tools.ant.taskdefs.Sync,1,2,1,0,0,0,2,0,0,18,12,80,1,12,549,0.058575135,13,4013.41,414.001,426.38,497.567,487.001,4021.596,3992.078,4022.819,105.019,507.359,6,
org.apache.tools.ant.taskdefs.optional.SchemaValidate,1,0,0,0,0,0,0,0,0,17,3,58,0,3,345,0.074051939,13,4216.374,414.001,426.62,506.582,496.001,4225.214,4196.138,4225.449,108.467,508.54,0,
org.apache.tools.ant.taskdefs.optional.Javah,1,0,0,0,0,0,0,0,0,31,16,79,4,14,466,7.79966E-06,4,4096.896,423.001,432.261,491.131,483.001,4103.525,4075.065,4104.834,91.924,501.953,0,
org.apache.tools.ant.types.TarFileSet,1,0,0,0,0,0,0,0,0,21,10,42,2,8,274,3.4595E-07,11,4287.23,416.001,427.618,498.921,489.001,4294.928,4267.099,4295.731,103.16,505.784,0,
org.apache.tools.zip.ZipOutputStream,1,0,0,0,0,0,0,0,0,27,8,101,5,3,1286,0.182074811,3,3282.499,424.001,434.079,499.73,491.001,3291.824,3255.178,3292.123,99.02,501.695,0,
org.apache.tools.ant.types.resources.TarResource,1,0,0,0,0,0,0,0,0,11,8,49,2,6,265,0.001170586,26,4294.762,401.001,415.55,502.953,491.001,4304.098,4276.112,4304.671,113.323,507.836,0,
org.apache.tools.ant.taskdefs.optional.Native2Ascii,1,0,0,0,0,0,0,0,0,16,19,56,5,16,362,0.008250222,5,4200.253,422.001,434.626,491.137,480.001,4206.476,4179.053,4207.979,106.099,503.85,0,
org.apache.tools.ant.types.resources.JavaResource,1,1,1,0,0,0,1,0,0,11,8,45,1,7,279,2.67184E-05,50,4278.641,377.001,392.441,502.953,491.001,4290.189,4262.106,4290.88,113.053,508.812,3,
org.apache.tools.ant.types.optional.ScriptSelector,1,0,0,0,0,0,0,0,0,17,8,32,0,8,140,3.55218E-21,52,4416.948,375.001,388.888,501.687,491.001,4428.305,4401.096,4429.086,107.005,508.54,0,
org.apache.tools.ant.launch.Locator,1,1,1,0,0,0,1,0,0,11,8,75,7,1,968,0.670770347,6,3597.717,421,434.882,502.953,491,3606.579,3573.181,3606.579,114.791,502.953,3,
org.apache.tools.ant.taskdefs.Javadoc,1,2,1,0,0,0,2,0,0,92,34,261,8,34,2704,1.4205E-34,2,1885.522,425.001,425.921,465.842,465.001,1894.939,1837.002,1901.228,28.16,490.799,6,
org.apache.tools.ant.taskdefs.Apt,1,0,0,0,0,0,0,0,0,17,9,34,2,7,137,1.19298E-18,5,4424.172,422.001,434.388,500.708,490.001,4431.175,4404.102,4431.843,107.28,506.582,0,
org.apache.tools.ant.Location,1,0,0,0,0,0,0,0,0,11,150,26,149,1,134,0.791448461,13,4426.403,414,428.109,365.625,349,4420.797,4407.147,4420.797,114.791,365.625,0,
org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser,1,0,0,0,0,0,0,0,0,12,4,41,3,1,381,0.970730572,3,4181.552,424,437.539,506.645,495,4189.347,4160.156,4189.347,113.842,506.645,0,
org.apache.tools.ant.taskdefs.optional.Rpm,1,0,0,0,0,0,0,0,0,16,15,65,0,15,483,0.330803358,2,4080.195,425.001,437.54,495.047,484,4086.762,4058.06,4088.443,106.301,508.744,0,
org.apache.tools.ant.taskdefs.Recorder,1,1,1,0,0,0,1,0,0,20,9,46,0,9,206,0.849807047,2,4355.784,425,436.606,500.1,490,4362.605,4335.09,4363.511,103.846,507.941,3,
org.apache.tools.ant.taskdefs.UpToDate,1,1,1,0,0,0,1,0,0,14,17,48,1,16,384,0.000712054,2,4178.669,425.001,438.019,493.518,482.001,4184.85,4157.053,4186.605,108.06,508.178,3,
org.apache.tools.ant.taskdefs.MakeUrl,1,0,0,0,0,0,0,0,0,14,7,46,0,7,372,3.45265E-41,2,4190.607,425.001,438.019,503.289,492.001,4197.931,4169.108,4198.638,110.164,509.156,0,
org.apache.tools.tar.TarOutputStream,1,0,0,0,0,0,0,0,0,15,3,39,1,2,469,0.587304957,2,4094.119,425,437.778,506.992,496,4102.097,4072.15,4102.218,110.68,507.97,0,
org.apache.tools.ant.util.ReaderInputStream,1,0,0,0,0,0,0,0,0,9,2,23,2,0,246,0.878951048,4,4315.78,423,437.321,509.245,497,4323.66,4295.159,4323.545,117.004,508.269,0,
org.apache.tools.ant.ProjectComponent,1,0,0,0,0,0,0,0,0,10,67,14,66,2,75,0.438526923,303,4467.721,124.001,165.759,445.785,432,4486.845,4466.137,4486.845,115.434,445.785,0,
org.apache.tools.ant.taskdefs.WhichResource,1,0,0,0,0,0,0,0,0,8,5,30,0,5,214,0.000228857,2,4347.822,425.001,439.51,506.537,494.001,4355.108,4327.118,4355.563,116.482,510.439,0,
org.apache.tools.ant.util.XMLFragment,1,0,0,0,0,0,0,0,0,7,6,21,2,5,90,4.3735E-21,3,4471.149,424.001,438.799,505.785,493.001,4478.22,4451.115,4478.551,117.444,508.709,0,
org.apache.tools.ant.taskdefs.condition.IsSigned,1,0,0,0,0,0,0,0,0,5,7,26,2,5,193,0.917801921,3,4368.624,424,439.319,505.261,492,4375.748,4348.118,4376.199,119.369,509.157,0,
org.apache.tools.ant.taskdefs.condition.AntVersion,1,0,0,0,0,0,0,0,0,8,4,22,0,4,169,1.0969E-256,2,4392.608,425.001,439.51,507.513,495.001,4399.933,4372.125,4400.271,116.76,510.439,0,
org.apache.tools.ant.util.LineOrientedOutputStream,1,0,0,0,0,0,0,0,0,7,2,15,2,0,143,0.943172556,3,4418.391,424,438.799,509.684,497,4425.993,4398.156,4425.881,118.903,508.709,0,
org.apache.tools.ant.taskdefs.condition.IsReachable,1,0,0,0,0,0,0,0,0,7,3,30,0,3,278,0.844129485,1,4284.232,426,440.732,508.709,496,4291.758,4263.136,4291.989,118.004,510.659,0,
org.apache.tools.ant.taskdefs.optional.junit.DOMUtil,1,0,0,0,0,0,0,0,0,5,3,41,1,2,241,0.863686307,1,4321.05,426,441.249,509.157,496,4328.512,4300.142,4328.627,120.208,510.131,0,
org.apache.tools.ant.taskdefs.condition.ParserSupports,1,0,0,0,0,0,0,0,0,8,5,19,0,5,165,0.815328973,1,4396.686,426,440.477,506.537,494,4403.795,4376.117,4404.246,116.482,510.439,0,
org.apache.tools.ant.types.optional.ScriptMapper,1,0,0,0,0,0,0,0,0,7,3,16,0,3,55,1.56371E-64,1,4506.182,426.001,440.732,508.709,496.001,4513.337,4486.129,4513.557,118.004,510.659,0,
org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,1,0,0,0,0,0,0,0,0,4,6,33,1,5,157,0.995395408,1,4404.649,426,441.511,506.463,493,4411.633,4384.117,4412.082,120.333,510.358,0,
org.apache.tools.ant.taskdefs.condition.IsFileSelected,1,0,0,0,0,0,0,0,0,6,7,16,1,6,72,0.854607527,1,4489.258,426,440.99,505.035,492,4496.001,4469.108,4496.551,118.14,509.907,0,
org.apache.tools.ant.taskdefs.condition.TypeFound,1,0,0,0,0,0,0,0,0,5,7,14,0,7,70,1.07529E-53,1,4491.249,426.001,441.249,505.261,492.001,4497.989,4471.101,4498.649,118.849,511.106,0,
org.apache.tools.ant.taskdefs.Nice,1,0,0,0,0,0,0,0,0,4,3,16,0,3,76,0.488619331,1,4485.276,426,441.511,509.384,496,4492.465,4465.129,4492.686,120.88,511.332,0,
org.apache.tools.ant.taskdefs.ManifestClassPath,1,2,1,0,0,1,1,0,0,6,6,33,0,6,292,2.22649E-41,0,4270.402,427.001,441.956,506.009,493.001,4277.505,4249.113,4278.084,118.14,510.882,7,
org.apache.tools.ant.taskdefs.EchoXML,1,1,1,0,0,0,1,0,0,4,6,15,0,6,85,0.980237365,0,4476.412,427,442.476,506.463,493,4483.189,4456.108,4483.742,120.071,511.332,3,
org.apache.tools.ant.taskdefs.condition.IsFailure,1,0,0,0,0,0,0,0,0,4,2,6,0,2,19,0.989821485,0,4542.115,427,442.476,510.358,497,4549.23,4522.135,4549.339,121.165,511.332,0,
org.apache.tools.ant.types.selectors.SignedSelector,1,0,0,0,0,0,0,0,0,3,4,11,0,4,35,0.451314956,0,4526.187,427,442.739,508.639,495,4533.107,4506.121,4533.436,121.565,511.559,0,
org.apache.tools.ant.taskdefs.condition.Xor,1,0,0,0,0,0,0,0,0,2,3,7,0,3,25,0.994897959,0,4536.142,427,443.005,509.843,496,4543.157,4516.128,4543.375,122.801,511.789,0,
org.apache.tools.ant.taskdefs.DependSet,0,2,1,0,0,0,2,0,0,14,25,59,3,25,304,3.08227E-05,2,4258.262,425.001,438.019,485.708,474.001,4263.431,4237.017,4265.817,106.677,506.222,6,30
org.apache.tools.ant.taskdefs.Length,0,1,1,0,0,0,1,0,0,17,18,53,4,18,348,0.824980751,1,4214.585,426,438.275,491.904,481,4220.499,4193.043,4222,104.738,504.624,3,76
org.apache.tools.ant.taskdefs.ExecuteOn,0,0,0,0,0,0,0,0,0,31,29,104,4,25,1270,0.024552879,7,3297.854,420.001,429.326,478.352,470.001,3304.594,3271.022,3308.093,89.805,501.953,0,490
org.apache.tools.ant.taskdefs.MatchingTask,0,0,0,0,0,0,0,0,0,42,47,98,21,26,327,0.0015116,67,4229.349,360.001,368.353,458.681,452.001,4238.172,4214.014,4240.911,78.772,483.335,0,
org.apache.tools.ant.taskdefs.Execute,0,0,0,0,0,0,0,0,0,33,70,121,54,22,1095,0.287706582,49,3466.67,378.001,387.883,437.733,429.001,3472.601,3446.033,3474.486,88.284,452.443,0,
org.apache.tools.ant.taskdefs.XSLTProcess,0,1,1,0,0,0,1,0,0,44,28,137,4,26,1254,6.50241E-10,14,3312.844,413.001,419.935,477.092,471.001,3320.574,3287.018,3323.914,76.792,499.812,3,
org.apache.tools.ant.ComponentHelper,0,0,0,0,0,0,0,0,0,39,26,154,13,16,1711,1.01653E-89,14,2859.977,413.001,420.868,479.885,473.001,2869.256,2830.078,2871.258,83.678,491.717,0,
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector,0,2,1,0,0,0,2,0,0,40,30,121,6,24,1031,0.060768259,14,3534.214,413.001,420.677,475.774,469.001,3541.195,3510.024,3544.314,81.049,498.462,6,
org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool,0,0,0,0,0,0,0,0,0,33,22,135,7,15,1367,0.060145214,9,3201.406,418.001,426.958,484.869,477.001,3209.643,3174.076,3211.753,89.739,498.648,0,
org.apache.tools.ant.Task,0,0,0,0,0,0,0,0,0,29,184,66,181,8,375,0.113060637,233,4170.515,194.002,214.283,327.881,315.001,4177.892,4166.101,4178.043,95.509,329.803,0,
org.apache.tools.ant.types.ArchiveFileSet,0,0,0,0,0,0,0,0,0,34,15,67,4,11,586,4.10645E-22,23,3975.581,404.001,413.052,491.581,484.001,3984.505,3955.085,3985.732,89.844,501.43,0,
org.apache.tools.ant.taskdefs.optional.XMLValidateTask,0,0,0,0,0,0,0,0,0,29,18,96,2,17,796,5.49828E-08,13,3767.814,414.001,423.883,489.532,481.001,3775.763,3745.053,3777.703,93.172,504.279,0,
org.apache.tools.ant.types.Resource,0,0,0,0,0,0,0,0,0,29,89,59,85,5,471,3.29317E-07,68,4085.802,359.001,370.354,419.977,410.001,4090.599,4070.126,4090.901,96.462,422.907,0,
org.apache.tools.ant.taskdefs.Redirector,0,3,1,0,0,1,2,0,0,42,24,109,6,19,1212,0.628365682,7,3355.39,420,427.181,481.362,475,3362.717,3329.049,3365.16,80.05,498.145,10,
org.apache.tools.ant.types.resources.FileResource,0,0,0,0,0,0,0,0,0,24,45,68,41,6,397,4.6623E-26,80,4158.503,347.001,360.035,464.039,454.001,4168.795,4144.116,4169.123,100.881,466.974,0,
org.apache.tools.ant.Target,0,0,0,0,0,0,0,0,0,28,34,63,29,7,528,1.84796E-83,24,4033.185,403.001,413.368,474.014,465.001,4039.851,4013.112,4040.313,96.768,477.938,0,
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,0,0,0,0,0,0,0,0,0,25,26,103,10,16,1167,0,11,3399.549,416.001,426.71,482.446,473.001,3406.994,3374.065,3409.108,97.293,497.161,0,
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicDeploymentTool,0,0,0,0,0,0,0,0,0,32,16,140,3,14,1196,0.001996792,6,3371.389,421.001,430.099,490.951,483.001,3379.691,3345.079,3381.427,90.956,502.761,0,
org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool,0,0,0,0,0,0,0,0,0,33,15,130,2,14,1220,0.001676865,6,3347.579,421.001,429.895,491.757,484.001,3356.084,3321.08,3357.835,89.989,503.572,0,
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetCompile,0,0,0,0,0,0,0,0,0,64,15,111,3,12,888,0.055708194,5,3677.294,422.001,425.699,487.229,484.001,3684.924,3653.086,3686.385,61.327,498.158,0,
org.apache.tools.ant.types.resources.CompressedResource,0,0,0,0,0,0,0,0,0,24,7,50,2,5,250,1.53655E-07,70,4305.825,357.001,369.682,501.278,492.001,4319.114,4291.119,4319.571,101.193,505.205,0,
org.apache.tools.ant.types.resources.ArchiveResource,0,0,0,0,0,0,0,0,0,21,9,55,4,5,361,3.79204E-16,60,4196.08,367.001,380.118,499.901,490.001,4208.622,4180.122,4209.09,104.043,503.822,0,
org.apache.tools.ant.taskdefs.Chmod,0,0,0,0,0,0,0,0,0,18,11,60,0,11,305,0.024829661,64,4251.525,363.001,377.058,498.546,488.001,4264.017,4236.08,4265.173,105.262,508.338,0,
org.apache.tools.ant.ProjectHelper,0,1,1,0,0,0,1,0,0,18,24,68,18,8,386,4.44041E-52,18,4175.082,409.001,421.527,485.828,475.001,4182.063,4155.101,4182.634,106.042,490.718,3,
org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool,0,0,0,0,0,0,0,0,0,28,12,97,1,11,1230,0.000414493,6,3337.658,421.001,430.935,495.614,487.001,3346.624,3311.102,3348.093,95.603,505.443,0,
org.apache.tools.ant.RuntimeConfigurable,0,0,0,0,0,0,0,0,0,25,20,71,12,9,515,0.199096816,9,4047.641,418.001,428.66,488.33,479.001,4054.395,4026.097,4055.228,99.04,495.198,0,
org.apache.tools.ant.types.selectors.BaseSelectorContainer,0,0,0,0,0,0,0,0,0,28,23,45,5,23,204,0.323024363,21,4355.962,406.001,416.293,484.809,476,4363.043,4337.023,4364.93,93.059,501.511,0,
org.apache.tools.ant.util.ScriptRunnerBase,0,0,0,0,0,0,0,0,0,25,13,59,9,4,290,5.63869E-41,11,4271.306,416.001,426.71,495.198,486.001,4278.691,4251.128,4279.033,100.568,498.143,0,
org.apache.tools.ant.types.resources.Files,0,1,1,0,0,1,0,0,0,34,10,92,0,10,710,8.72681E-09,5,3854.172,422.001,430.674,496.505,489.001,3862.083,3831.095,3863.232,90.139,505.371,4,
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool,0,0,0,0,0,0,0,0,0,25,18,117,2,17,877,0.063305931,5,3688.222,422.001,432.561,490.292,481.001,3695.437,3664.055,3697.42,97.082,505.016,0,
org.apache.tools.ant.types.DataType,0,0,0,0,0,0,0,0,0,22,37,44,31,6,271,0.001162951,51,4286.523,376.001,388.561,472.28,462.001,4294.921,4270.113,4295.461,102.786,477.172,0,
org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand,0,0,0,0,0,0,0,0,0,19,23,69,11,12,517,0.7599532,11,4045.446,416,428.085,486.597,476,4052.055,4024.078,4053.362,104.048,497.363,0,
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,0,0,0,0,0,0,0,0,0,34,12,86,2,10,822,1.53699E-08,4,3742.979,423.001,431.654,494.535,487.001,3750.751,3719.098,3751.93,90.139,503.4,0,
org.apache.tools.ant.helper.AntXMLContext,0,0,0,0,0,0,0,0,0,28,11,52,7,4,300,0.783185759,7,4261.746,420,429.958,496.596,488,4268.984,4241.128,4269.328,97.739,499.545,0,
org.apache.tools.ant.taskdefs.optional.extension.Extension,0,0,0,0,0,0,0,0,0,23,15,56,11,4,850,0.69171957,7,3714.819,420,431.056,493.624,484,3722.598,3691.148,3722.989,102.46,496.566,0,
org.apache.tools.ant.AntTypeDefinition,0,0,0,0,0,0,0,0,0,21,14,47,10,4,575,0.472770578,10,3987.862,417,428.591,495.001,485,3995.545,3966.137,3995.91,104.355,497.941,0,
org.apache.tools.zip.ZipFile,0,2,1,0,0,1,1,0,0,17,13,73,8,6,598,0.877299529,7,3965.306,420,432.445,496.795,486,3972.838,3943.122,3973.33,107.564,500.708,7,
org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,0,0,0,0,0,0,0,0,0,15,10,47,4,6,310,0.041723951,18,4250.723,409.001,422.263,500.146,489.001,4259.164,4231.114,4259.741,109.481,505.036,0,
org.apache.tools.ant.taskdefs.optional.ssh.SSHBase,0,0,0,0,0,0,0,0,0,18,10,43,2,8,184,0.334005897,14,4376.53,413.001,425.409,499.525,489,4384.355,4357.097,4385.141,106.042,506.379,0,
org.apache.tools.bzip2.CBZip2OutputStream,0,0,0,0,0,0,0,0,0,41,6,60,3,3,4541,0.2070315,4,423,423.001,430.314,499.289,493.001,493,34,495,86.006,501.264,0,
org.apache.tools.ant.taskdefs.Definer,0,0,0,0,0,0,0,0,0,25,14,91,3,13,800,0.41948966,4,3764.839,423,433.537,494.217,485,3772.308,3741.077,3773.606,97.985,504.034,0,
org.apache.tools.ant.types.resources.StringResource,0,0,0,0,0,0,0,0,0,17,8,41,3,6,185,2.94486E-26,44,4372.805,383.001,396.608,501.687,491.001,4383.585,4356.11,4384.035,107.564,505.603,0,
org.apache.tools.ant.taskdefs.optional.jsp.JspC,0,0,0,0,0,0,0,0,0,42,15,92,3,13,707,0.000244861,3,3857.374,424.001,431.115,490.245,484.001,3864.429,3834.075,3865.822,81.609,501.108,0,
org.apache.tools.ant.types.selectors.SelectorUtils,0,1,1,0,0,0,1,0,0,18,10,47,8,2,1004,0.001376277,8,3561.731,419.001,431.237,499.525,489.001,3570.643,3537.173,3570.78,107.838,500.504,3,
org.apache.tools.ant.Diagnostics,0,1,1,0,0,0,1,0,0,30,10,104,2,9,1038,0.002378314,3,3528.567,424.001,433.447,497.213,489.001,3536.966,3503.112,3537.941,94.255,504.099,3,
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,0,0,0,0,0,0,0,0,0,27,25,41,2,23,191,0.875471555,7,4370.229,420,430.173,483.037,474,4375.749,4350.023,4378.186,94.048,504.643,0,
org.apache.tools.ant.types.resources.ZipResource,0,0,0,0,0,0,0,0,0,12,10,52,2,9,213,0.002468264,42,4345.09,385.001,399.861,500.784,489.001,4355.537,4328.091,4356.329,111.571,507.622,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Base,0,0,0,0,0,0,0,0,0,15,27,41,17,11,312,4.5966E-62,17,4248.828,410.001,423.232,483.538,472.001,4255.259,4229.08,4256.266,108.171,492.327,0,
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,0,0,0,0,0,0,0,0,0,20,7,79,5,5,835,0.90259017,4,3730.062,423,434.66,502.06,492,3738.516,3706.138,3738.647,104.995,503.04,0,
org.apache.tools.ant.Main,0,3,1,0,0,0,3,0,0,23,17,126,2,17,2117,0.81036706,3,2460.803,424,434.954,491.664,482,2471.457,2424.083,2474.226,99.04,505.396,9,
org.apache.tools.ant.taskdefs.condition.ConditionBase,0,0,0,0,0,0,0,0,0,25,27,38,8,22,198,4.13915E-32,8,4363.165,419.001,429.635,481.465,472.001,4368.573,4343.026,4370.555,96.177,499.124,0,
org.apache.tools.ant.helper.ProjectHelperImpl,0,0,0,0,0,0,0,0,0,15,18,66,9,13,315,0.916858013,6,4246.919,421,433.896,492.327,481,4253.285,4226.068,4254.198,107.708,500.146,0,
org.apache.tools.ant.DefaultLogger,0,0,0,0,0,0,0,0,0,18,14,42,7,7,356,0.840004419,8,4205.923,419,431.237,495.61,485,4213.01,4185.108,4213.705,106.32,501.483,0,
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,0,2,1,0,0,0,2,0,0,15,12,53,5,8,390,9.21968E-61,7,4172.194,420.001,432.926,498.191,487.001,4179.47,4151.101,4180.173,108.931,504.058,6,
org.apache.tools.ant.helper.ProjectHelper2,0,1,1,0,0,0,1,0,0,17,17,85,7,16,461,2.67732E-30,4,4101.869,423.001,435.36,492.882,482.001,4108.372,4080.054,4109.438,105.119,501.687,3,
org.apache.tools.ant.PropertyHelper,0,1,1,0,0,0,1,0,0,23,4,56,3,2,689,2.00448E-31,4,3875.156,423.001,433.979,504.415,495.001,3883.675,3852.159,3883.675,103.121,504.415,3,
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar,0,0,0,0,0,0,0,0,0,28,20,78,1,20,503,0.13313549,3,4060.2,424.001,433.866,487.755,479.001,4066.311,4038.036,4068.471,93.557,505.443,0,
org.apache.tools.ant.types.resources.Resources,0,0,0,0,0,0,0,0,0,12,15,47,9,8,240,0.097146729,14,4320.783,413.001,426.888,495.903,484.001,4328.147,4301.098,4328.709,111.826,500.784,0,
org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase,0,0,0,0,0,0,0,0,0,13,24,45,13,11,189,8.05957E-22,13,4371.647,414.001,427.604,486.902,475.001,4377.845,4352.078,4378.942,110.114,496.663,0,
org.apache.tools.bzip2.CBZip2InputStream,0,0,0,0,0,0,0,0,0,27,6,46,3,3,2106,0.571121292,4,2471.468,423,433.103,501.695,493,2484.406,2435.237,2484.804,99.02,503.661,0,
