@relation 'Ant17BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-2,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,1'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #Bugs numeric

@data
0,4480.719808,375.001333,390.520166,502.953278,491.001018,4491.915627,4465.094176,4492.686168,112.791844,509.789172,0
0,4347.239354,419.000741,432.695043,499.807963,488.000636,4354.431421,4327.111045,4354.994604,112.361025,504.690995,0
0,3886.308531,425.001176,436.152496,495.78221,486.001029,3893.451554,3863.074553,3894.967651,100.895986,507.550983,0
0,4161.445062,412.000001,425.667711,483.976239,472.000001,4167.812976,4141.147908,4167.926343,112.578861,484.951544,0
0,4037.431114,425.001145,435.27118,499.916993,491.000991,4044.911124,4015.112078,4045.64383,98.671171,505.81123,0
0,4186.627521,425.000543,434.218839,499.985,492.000469,4193.958631,4165.108042,4194.666733,93.920179,505.890304,0
0,4209.107388,421.000003,435.387184,494.616013,482.000003,4215.645621,4188.080706,4216.800683,114.004386,504.365939,0
0,3910.16547,425.000009,437.303098,507.560834,497.000008,3918.644919,3887.166706,3918.644919,109.110036,507.560834,0
0,4170.710491,425.001176,435.27118,500.899191,492.001016,4178.06953,4149.108458,4178.780324,98.671171,506.793844,0
0,4276.073082,424.001179,436.807738,503.079517,492.001016,4283.350207,4255.120327,4283.811504,109.767937,506.99211,0
0,4292.989634,424.000003,437.292808,498.616085,487.000003,4299.668941,4272.085322,4300.467416,110.353976,505.45524,0
0,3997.655563,425.001172,437.778483,496.235831,485.001027,4004.478743,3975.06654,4006.074013,107.489534,508.948917,0
0,3861.459439,425.000046,436.60623,504.019841,494.00004,3869.661484,3838.141868,3870.045607,105.304321,506.960551,0
0,4452.045373,422.000838,434.866646,503.079517,492.000719,4459.225045,4432.115522,4459.668149,109.767937,506.99211,0
0,4203.439068,424.000984,438.036528,506.098805,494.000845,4211.075872,4182.122428,4211.428855,114.560028,509.027504,0
0,4197.570845,425.000091,436.152496,503.626846,494.000079,4205.117359,4176.122604,4205.589138,103.092192,507.550983,0
0,4240.352108,425.000076,437.068645,503.441158,493.000066,4247.70644,4219.113888,4248.289656,106.606754,508.33847,0
0,4185.632688,425.000213,436.60623,502.059757,492.000184,4192.965538,4164.108068,4193.673807,104.403065,507.940941,0
0,4229.407642,425.000092,436.152496,500.684531,491.00008,4236.548713,4208.099928,4237.365691,102.200783,507.550983,0
0,4450.766451,419.001187,433.198569,498.293086,486.001023,4457.572994,4431.101556,4458.120905,114.017543,503.170945,0
0,4253.286847,425.000093,435.707471,501.278366,492.00008,4260.503257,4232.106331,4261.2003,100.578328,507.168611,0
0,4255.276842,425.0001,436.152496,501.665227,492.000086,4262.489883,4234.106281,4263.186602,102.489024,507.550983,0
0,4260.25187,425.000084,436.378276,501.861535,492.000073,4267.456502,4239.106156,4268.152411,103.445638,507.745015,0
0,4400.47452,424.000013,436.807738,506.99211,496.000012,4407.994555,4380.156276,4407.882145,111.328343,506.013834,0
0,3761.08947,425.001109,438.507697,495.903216,484.000973,3768.212441,3737.070778,3769.904243,110.421918,508.599056,0
0,4297.768374,422.000001,436.867257,499.937996,487.000001,4304.636802,4277.098315,4305.434357,116.661905,506.759312,0
0,4231.397523,425.000057,437.068645,495.609726,485.00005,4237.844381,4210.074227,4239.117361,105.019046,506.379304,0
0,4299.059083,425.000082,436.60623,502.059757,492.000071,4306.198788,4278.105188,4306.888436,104.403065,507.940941,0
0,4351.737584,414.001193,429.144498,497.016096,484.001021,4358.954003,4332.090488,4359.849539,116.417353,504.809865,0
0,4380.37487,422.000327,435.849745,503.929559,492.00028,4387.67182,4360.140479,4387.784065,114.481439,504.905932,0
0,4418.295259,423.000011,434.890791,500.300909,490.00001,4425.212311,4398.116415,4425.657013,105.9481,504.219198,0
0,4467.072643,423.001156,436.81804,502.953278,491.000996,4474.023916,4447.101191,4474.575399,113.053085,507.835603,0
0,4414.082577,410.000018,424.499706,502.195181,490.000015,4422.230772,4395.139361,4422.341687,115.433964,503.170945,0
0,4378.577395,424.000666,437.292808,503.500745,492.000574,4385.684439,4358.117484,4386.134973,111.682586,507.410091,0
0,4310.005336,425.000076,436.836354,502.259893,492.000066,4317.126938,4289.104918,4317.814841,105.361283,508.138761,0
0,4312.892301,424.00116,438.036528,496.342624,484.001016,4319.20363,4292.091332,4320.107406,113.507709,504.146804,0
0,4277.167404,425.000079,436.60623,502.059757,492.000068,4284.34359,4256.105732,4285.036756,104.403065,507.940941,0
0,4263.736507,420.000042,434.165867,507.074945,495.000035,4271.776445,4243.161321,4271.660684,116.056021,506.098805,0
0,4438.53771,416.000925,430.813185,495.81549,483.000796,4445.317761,4419.130797,4445.535513,117.046999,497.764,0
0,4207.519578,425.001176,438.262478,503.500745,492.001016,4214.814349,4186.1075,4215.518948,111.126055,509.365291,0
0,4217.3679,424.000707,438.288718,503.390505,491.000611,4224.629806,4196.100213,4225.331348,114.72576,509.244538,0
0,4320.951863,425.000074,437.303098,502.665893,492.000064,4328.055453,4300.10465,4328.741619,107.280007,508.540067,0
0,4176.679303,425.001161,438.019406,503.289181,492.001003,4184.027844,4155.108302,4184.737626,110.163515,509.156165,0
0,4331.89866,425.00001,438.019406,506.222283,495.000009,4339.325524,4311.134074,4339.554125,111.31936,508.178118,0
0,4419.340335,413.001007,428.179869,502.860816,490.000849,4427.200018,4400.123748,4427.53306,117.720007,505.784539,0
0,4436.308375,424.000015,435.632873,504.019841,494.000013,4443.544981,4416.138698,4443.656265,105.9481,505,0
0,4405.163561,421.000002,435.387184,506.317094,494.000002,4412.738492,4385.156098,4412.626655,117.004273,505.341469,0
0,4327.917975,425.000088,437.539713,502.871753,492.000076,4335.01015,4307.10448,4335.695215,108.240473,508.74355,0
0,4182.648204,425.000014,438.755057,504.905932,493.000012,4190.103817,4161.115475,4190.69505,113.322548,509.789172,0
0,4414.31365,423.000907,437.576279,504.58696,492.00078,4421.459035,4394.102411,4422.130708,115.948264,510.439027,0
0,4327.917975,425.000014,438.507697,508.599056,497.000012,4335.580469,4307.15045,4335.580469,113.841996,508.599056,0
0,3977.769475,425.001174,439.25619,502.415167,490.001018,3985.238387,3955.099114,3986.229923,114.477072,510.220541,0
0,4436.640396,417.000001,432.03935,497.98996,485.000001,4443.547457,4417.070749,4443.875898,115.73245,500.912168,0
0,4231.397523,425.001145,438.262478,502.523631,491.000991,4238.535242,4210.09988,4239.234483,110.860272,508.387647,0
0,4377.679065,425.000053,438.262478,503.500745,492.000046,4384.690753,4357.103281,4385.368058,111.126055,509.365291,0
0,4454.84287,420.000007,434.935627,499.937996,487.000006,4461.658212,4435.088387,4462.538515,116.417353,507.734182,0
0,4405.451282,424.000006,438.036528,505.122757,493.000005,4412.626655,4385.124172,4412.962837,114.843372,508.051178,0
0,4439.104076,422.00066,436.867257,500.912168,488.000571,4445.863808,4419.088707,4446.749037,116.417353,508.709151,0
0,4391.841641,417.000712,432.301978,505.034652,492.000604,4399.596345,4372.117107,4400.045454,118.406081,508.932215,0
0,4193.59142,425.001176,438.262478,500.569676,489.001022,4200.560082,4172.087367,4201.617308,110.353976,509.365291,0
0,4359.764443,425.001176,438.262478,501.546608,490.00102,4366.580012,4339.103709,4367.257377,111.126055,507.410091,0
0,4466.077138,423.000254,437.576279,505.562064,493.000218,4473.249937,4446.108073,4473.803751,116.211015,510.439027,0
0,4379.187253,420.000008,434.165867,506.098805,494.000007,4386.902894,4359.157029,4386.790398,116.056021,505.122757,0
0,4302.044398,425.001038,438.755057,501.977091,490.0009,4308.951265,4281.091566,4309.868327,112.538882,509.789172,0
0,4463.335188,415.000004,429.075751,494.171023,482.000004,4470.062639,4444.130061,4470.170578,114.179683,495.146443,0
0,4185.632688,425.001176,439.509954,498.738408,486.001029,4192.265736,4164.069164,4193.673807,114.542569,510.439027,0
0,4415.404964,424.000001,437.53857,508.599056,497.000001,4423.01187,4395.147438,4422.899615,113.841996,507.621907,0
0,4413.031724,420.000729,434.935627,497.016096,484.000632,4419.581994,4393.095719,4420.354058,116.661905,503.83529,0
0,4485.893445,422.001063,436.354214,504.365939,492.000912,4493.01903,4466.107589,4493.128643,115.24756,505.341469,0
0,4344.83613,425.001176,438.755057,504.905932,493.001013,4352.013902,4324.111123,4352.583141,113.322548,509.789172,0
0,4456.623498,407.000715,421.864907,449.907768,436.000668,4459.365426,4438.13801,4459.463309,116.387285,450.876923,0
0,4338.864944,425.000004,438.507697,502.737506,491.000003,4345.826159,4318.111277,4346.393908,112.361025,507.621907,0
0,4383.650762,425.000046,438.755057,503.929559,492.000039,4390.652913,4363.103139,4391.329298,113.053085,509.789172,0
0,4280.152567,425.001176,438.507697,504.690995,493.001014,4287.438629,4259.112818,4288.016441,112.361025,509.576295,0
0,4452.851783,420.001153,434.935627,507.734182,495.000979,4460.550863,4433.122827,4460.661946,117.720007,508.709151,0
0,4452.851783,420.001153,434.935627,507.734182,495.000979,4460.550863,4433.122827,4460.661946,117.720007,508.709151,0
0,4452.851783,420.001153,434.935627,507.734182,495.000979,4460.550863,4433.122827,4460.661946,117.720007,508.709151,0
0,4239.357145,425.000004,439.25619,504.365939,492.000003,4246.597226,4218.106684,4247.179417,114.982607,509.244538,0
0,4418.39111,424.000598,438.543042,502.637046,490.000517,4425.212311,4398.102318,4425.880703,115.948264,508.487955,0
0,4337.869754,425.000086,438.755057,506.858955,495.000074,4345.286412,4317.126127,4345.629183,113.885908,509.789172,0
0,4300.852125,423.000026,438.092456,505.034652,492.000022,4308.185697,4280.112265,4308.644334,118.139748,508.932215,0
0,4281.147627,425.000019,439.509954,509.463443,497.000016,4288.89368,4260.143777,4289.009676,117.341382,510.439027,0
0,4316.971276,425.000064,439.004556,508.051178,496.000055,4324.538357,4296.142572,4324.653165,115.433964,509.027504,0
0,4416.496462,425.000009,439.25619,507.292815,495.000007,4423.781301,4396.131481,4424.005538,116.090482,509.244538,0
0,4401.277655,422.00001,437.126984,506.983234,494.000008,4408.763659,4381.116867,4409.100815,118.406081,509.906854,0
0,4473.140396,424.000006,438.288718,507.292815,495.000005,4480.427881,4453.145517,4480.427881,116.691902,507.292815,0
0,4282.142688,425.000159,440.023863,497.244407,484.00014,4288.400284,4261.062074,4289.886945,116.297033,509.906854,0
0,4264.231936,425.000009,438.262478,506.432621,495.000008,4271.776445,4243.128327,4272.125115,111.973211,509.365291,0
0,4432.422475,425.000026,439.004556,505.122757,493.000022,4439.458638,4412.116046,4439.904616,114.560028,509.027504,0
0,4253.286847,425.000007,438.755057,507.835603,496.000006,4260.967026,4232.136576,4261.2003,114.179683,509.789172,0
0,4302.044398,425.000038,439.765847,502.860816,490.000033,4308.951265,4281.091566,4309.868327,116.417353,510.659378,0
0,3882.442144,426.001174,438.511117,497.980923,487.001027,3889.607949,3859.080979,3891.000514,106.96261,508.74355,0
0,4304.034619,425.00107,439.765847,507.734182,495.000919,4311.50948,4283.127129,4311.854937,117.720007,510.659378,0
0,4450.955178,421.001025,435.643203,501.662237,489.000882,4457.901076,4431.122883,4458.231151,116.760439,504.58696,0
0,4463.090633,423.000227,438.092456,506.983234,494.000194,4470.378619,4443.122551,4470.711129,118.680243,509.906854,0
0,4490.064142,424.000014,438.288718,506.317094,494.000012,4497.214249,4470.11454,4497.655389,115.520561,510.220541,0
0,4120.082523,426.000007,438.749359,499.168308,488.000006,4126.95384,4098.082478,4128.148253,108.171161,508.948917,0
0,4451.574216,417.000081,431.778879,502.637046,490.000069,4459.004822,4432.146207,4459.004822,117.643529,502.637046,0
0,4478.023336,423.000027,438.092456,504.060512,491.000023,4484.957636,4458.107782,4485.507775,118.139748,508.932215,0
0,4441.381092,425.000036,439.25619,505.341469,493.000031,4448.403084,4421.108684,4448.959991,115.24756,510.220541,0
0,4160.864934,426,438.749359,503.079517,492,4168.139273,4139.1237,4168.613319,109.767937,506.99211,0
0,4398.48383,424.00071,439.058083,504.060512,491.000613,4405.447196,4378.116947,4405.894801,118.406081,507.957675,0
0,4476.745358,420.000676,435.196507,506.008893,493.000576,4484.183092,4457.129682,4484.183092,118.962179,506.008893,0
0,4163.849181,426.000021,436.247636,503.846207,495.000018,4171.473241,4142.131456,4171.830294,99.624294,506.793844,0
0,4370.712185,425.000012,439.765847,504.809865,492.00001,4377.735031,4350.103447,4378.413411,116.914499,510.659378,0
0,4503.792402,411.000007,426.517292,492.378919,479.000006,4510.50618,4485.128872,4510.719011,118.962179,494.324792,0
0,4425.358856,424.000009,438.543042,503.611954,491.000007,4432.28,4405.131213,4432.502002,117.046999,505.562064,0
0,4405.547639,425.000013,439.25619,506.317094,494.000011,4412.738492,4385.11676,4413.188077,115.520561,510.220541,0
0,4384.646052,425.00001,439.25619,508.26863,496.000009,4392.096538,4364.140351,4392.209581,116.387285,509.244538,0
0,4436.022655,421.000002,436.161667,507.957675,495.000001,4443.656265,4416.146737,4443.656265,119.549153,507.957675,0
0,4409.240864,422.000001,437.65283,504.5166,491.000001,4416.378833,4389.124058,4416.713371,120.602653,507.436696,0
0,4402.561641,425.000007,439.25619,507.292815,495.000006,4409.869499,4382.131901,4410.094443,116.090482,509.244538,0
0,4358.866825,426,439.476962,502.737506,491,4365.698684,4338.103733,4366.37756,112.08925,508.599056,0
0,4390.617838,425.001176,440.283999,502.340522,489.001022,4397.274269,4370.089702,4398.171097,118.359622,510.131356,0
0,4471.244346,425.001176,439.25619,506.317094,494.001012,4478.329711,4451.12233,4478.66163,115.801554,509.244538,0
0,4184.739538,426.000731,438.989749,504.266795,493.000632,4192.089932,4163.11542,4192.680885,110.440029,509.156165,0
0,4350.807396,425.00003,440.023863,506.983234,494.000026,4358.088572,4330.125749,4358.429648,118.680243,509.906854,0
0,4495.041824,424.000002,438.799499,508.709151,496.000002,4502.403913,4475.144802,4502.403913,118.595953,508.709151,0
0,4331.001732,426.001171,439.476962,503.714205,492.001014,4337.990779,4310.104407,4338.675374,112.08925,509.576295,0
0,4158.875449,426,440.223807,505.341469,493,4166.271475,4137.131615,4166.627533,115.801554,508.26863,0
0,4315.079605,426.000069,439.723777,501.000998,489.00006,4321.753926,4294.084885,4322.781512,112.294256,509.789172,0
0,4509.507845,419.000671,434.495109,505.261319,492.000571,4516.875469,4490.128729,4516.875469,119.920807,505.261319,0
0,4415.501104,425.000227,440.283999,502.340522,489.000197,4422.12008,4395.082934,4423.124348,118.12705,511.105664,0
0,4452.330738,425.000031,440.283999,505.261319,492.000027,4459.225045,4432.101533,4459.89103,118.848643,511.105664,0
0,4472.239819,425.00021,439.509954,507.512561,495.00018,4479.434004,4452.137576,4479.434004,117.341382,507.512561,0
0,4226.523512,426.000252,440.477014,501.662237,489.000219,4233.337454,4205.093221,4234.269004,115.446957,509.463443,0
0,4420.477915,425.000004,440.283999,506.235123,493.000004,4427.53306,4400.109203,4428.092592,119.104996,511.105664,0
0,4424.459402,425.001176,440.283999,503.314017,490.00102,4431.175465,4404.09548,4431.954986,118.600169,510.131356,0
0,4508.326741,417.000311,432.833686,508.410267,495.000262,4516.209251,4489.121295,4516.539051,120.602653,511.331595,0
0,4508.326741,417.000311,432.833686,508.410267,495.000262,4516.209251,4489.121295,4516.539051,120.602653,511.331595,0
0,4395.691186,426.001168,439.972726,503.170945,491.001013,4402.4659,4375.109827,4403.026346,114.284732,508.051178,0
0,4340.953352,426.000006,439.972726,504.146804,492.000005,4347.926402,4320.111225,4348.495027,114.284732,509.027504,0
0,4518.654888,421.000002,435.901365,505.784539,493.000002,4525.930843,4499.152142,4525.822025,118.903322,504.809865,0
0,4484.090989,424.000018,439.318791,504.287616,491.000015,4490.92162,4464.100805,4491.58157,118.848643,510.131356,0
0,4234.482849,426.000007,439.972726,506.098805,494.000006,4241.863388,4213.129241,4242.213809,114.843372,509.027504,0
0,4485.181156,425.000003,439.004556,508.051178,496.000002,4492.464914,4465.137176,4492.575431,115.433964,509.027504,0
0,4512.681021,421,436.424106,506.235123,493,4519.966593,4493.136321,4520.075774,120.208153,507.20903,0
0,4503.907748,423.001182,438.617145,507.436696,494.001012,4511.129792,4484.114182,4511.569572,120.332872,511.331595,0
0,4514.579161,420.000669,435.724684,508.410267,495.000568,4522.17315,4495.121133,4522.392508,120.602653,510.357718,0
0,4483.527629,418.000721,433.797188,505.489861,492.000613,4491.031062,4464.137207,4491.031062,121.165177,505.489861,0
0,4291.098344,425.000026,439.509954,510.439027,498.000022,4298.942195,4270.160301,4298.826468,117.953381,509.463443,0
0,3460.076878,424.000002,438.543042,509.463443,497.000002,3469.778811,3434.199324,3469.635716,117.953381,508.487955,0
0,4394.695894,426.000491,440.477014,500.687527,488.000429,4401.138489,4374.077274,4402.258511,114.978259,510.439027,0
0,4311.099164,426.000007,439.972726,506.098805,494.000006,4318.348758,4290.126921,4318.692974,114.843372,509.027504,0
0,4405.644221,426.000009,439.476962,507.621907,496.000008,4412.962837,4385.139679,4413.075345,113.529732,508.599056,0
0,4516.10828,415.000488,430.907183,504.5166,491.000413,4523.725235,4497.1362,4523.833883,121.165177,505.489861,0
0,4517.846058,423.000001,437.833302,505.784539,493.000001,4524.936795,4498.152176,4524.827953,118.903322,504.809865,0
0,4340.85533,425.000003,440.546252,498.679256,485.000003,4347.139864,4320.066666,4348.495027,118.456743,510.357718,0
0,4366.731157,425.000001,440.023863,503.086474,490.000001,4373.535869,4346.096755,4374.325662,117.630778,509.906854,0
0,4359.764443,425,440.023863,510.881591,498,4367.484974,4339.157752,4367.371063,119.854078,509.906854,0
0,4507.984028,424.000035,439.318791,504.287616,491.00003,4514.778511,4488.107062,4515.325016,119.104996,509.157147,0
0,4492.055209,424.000002,439.318791,503.314017,490.000002,4498.764719,4472.144899,4498.764719,120.503112,503.314017,0
0,4550.888485,425,439.004556,506.098805,494,4557.850041,4531.143013,4557.850041,115.74109,506.098805,0
0,4389.719467,426.000006,440.477014,506.537264,494.000005,4396.839433,4369.124626,4397.177504,116.760439,509.463443,0
0,4409.625494,426.001174,440.477014,506.537264,494.001012,4416.713371,4389.116654,4417.04992,116.481758,509.463443,0
0,4428.537004,426.000696,440.477014,504.58696,492.000602,4435.372363,4408.102086,4436.041929,115.948264,510.439027,0
0,4376.490032,423.000001,438.353738,503.314017,490.000001,4383.473052,4356.140608,4383.584948,120.208153,504.287616,0
0,4428.537004,426.000374,440.477014,505.562064,493.000323,4435.483401,4408.116151,4435.929779,116.481758,509.463443,0
0,4446.453868,426.000003,440.732345,506.759312,494.000002,4453.483131,4426.123021,4453.816902,117.720007,509.684216,0
0,4326.026005,426.000005,440.989796,507.957675,495.000004,4333.364743,4305.126479,4333.708458,118.680243,510.881591,0
0,4503.100487,425.000001,440.023863,508.932215,496.000001,4510.355308,4483.144544,4510.355308,119.549153,508.932215,0
0,4356.876404,426.000864,440.989796,503.086474,490.000751,4363.598973,4336.090405,4364.504554,117.388245,510.881591,0
0,4511.966312,424.000002,439.581619,511.331595,498.000002,4519.520771,4492.144254,4519.520771,121.457812,511.331595,0
0,4351.900389,426.000718,440.732345,508.709151,496.000617,4359.309234,4331.14142,4359.423127,118.296238,509.684216,0
0,4343.938881,426.000001,440.732345,508.709151,496.000001,4351.361281,4323.141682,4351.475382,118.296238,509.684216,0
0,4457.403392,426.000432,440.732345,505.784539,493.000374,4464.304873,4437.115392,4464.748369,117.443603,509.684216,0
0,4456.312489,425.000003,439.765847,510.659378,498.000002,4463.866037,4436.154303,4463.754586,118.903322,509.684216,0
0,4366.828598,426.000002,440.989796,505.034652,492.000002,4373.760396,4346.103542,4374.439393,117.881296,510.881591,0
0,4189.713594,426.000001,440.732345,509.684216,497.000001,4197.52701,4168.155467,4197.52701,118.595953,509.684216,0
0,4509.600869,420.000001,435.724684,504.5166,491.000001,4516.766653,4490.136412,4516.875469,121.165177,505.489861,0
0,4487.172161,425.000003,440.023863,510.881591,498.000002,4494.673848,4467.153232,4494.56316,119.854078,509.906854,0
0,4491.154195,425.000001,440.023863,507.957675,495.000001,4498.31813,4471.153095,4498.208199,119.854078,506.983234,0
0,4411.616144,426.000006,440.732345,507.734182,495.000005,4418.812736,4391.131631,4419.037225,118.004237,509.684216,0
0,4345.929245,426.001174,441.249363,504.287616,491.001018,4352.78141,4325.104045,4353.4623,118.848643,510.131356,0
0,4546.99956,426,438.989749,505.244495,494,4553.873626,4527.151201,4553.765255,112.271991,504.266795,0
0,4426.546284,426,440.989796,508.932215,496,4433.830398,4406.139013,4433.942377,119.251834,509.906854,0
0,4442.376504,425.0007,440.546252,505.489861,492.000605,4449.286235,4422.10866,4449.841907,120.070812,510.357718,0
0,4464.276089,425.000286,440.546252,501.597448,488.000249,4470.71359,4444.08202,4471.704932,119.100798,510.357718,0
0,4460.199099,424,439.318791,509.157147,496,4467.618605,4440.145944,4467.618605,120.503112,509.157147,0
0,4501.20395,426.000008,440.223807,511.196635,499.000007,4508.698482,4481.152753,4508.587916,117.004273,510.220541,0
0,4508.234355,416.000723,432.140024,503.774751,490.000614,4515.66396,4489.136443,4515.66396,122.122889,503.774751,0
0,4533.68283,422,437.65283,507.436696,494,4540.950561,4514.143551,4540.841882,121.457812,506.463227,0
0,4508.419346,418.000719,434.065663,505.720278,492.000611,4515.88142,4489.136443,4515.88142,122.122889,505.720278,0
0,4508.419346,418.000719,434.065663,505.720278,492.000611,4515.88142,4489.136443,4515.88142,122.122889,505.720278,0
0,4538.015646,415.000001,430.907183,497.706741,484.000001,4544.845102,4519.127903,4545.058525,120.880106,499.651879,0
0,4435.504594,426.000003,440.732345,507.734182,495.000003,4442.66249,4415.130915,4442.885774,118.004237,509.684216,0
0,4479.113417,424.000008,439.846564,505.720278,492.000007,4486.06119,4459.107758,4486.612308,121.037184,510.585938,0
0,4454.417134,426.000003,440.732345,507.734182,495.000003,4461.544688,4434.130354,4461.767027,118.004237,509.684216,0
0,4436.308375,424.000006,439.581619,504.5166,491.000005,4443.212464,4416.138698,4443.323081,121.165177,505.489861,0
0,4313.08938,426.000083,441.249363,504.287616,491.000072,4319.993634,4292.097972,4320.335635,118.600169,507.20903,0
0,4310.901994,424,439.846564,511.559381,498,4318.808169,4290.151046,4318.808169,122.413235,511.559381,0
0,4382.75256,426.000349,441.511042,503.543444,490.000304,4389.435499,4362.089866,4390.33575,119.331471,511.331595,0
0,4482.194663,425,440.546252,504.5166,491,4488.933615,4462.10085,4489.593857,119.816526,510.357718,0
0,4482.194663,425,440.546252,504.5166,491,4488.933615,4462.10085,4489.593857,119.816526,510.357718,0
0,4475.321329,426.000001,440.732345,506.759312,494.000001,4482.305322,4455.114926,4482.74793,117.443603,510.659378,0
0,4555.587778,422,437.388843,505.261319,492,4562.604519,4536.142855,4562.604519,120.503112,505.261319,0
0,4521.626809,410.000003,426.367213,494.053641,480.000002,4528.510682,4503.113701,4528.936409,121.297156,497.94076,0
0,4480.203678,425.000002,440.283999,511.105664,498.000001,4487.717014,4460.153473,4487.606155,120.805629,510.131356,0
0,4493.145224,425,440.546252,510.357718,497,4500.526414,4473.144867,4500.526414,121.457812,510.357718,0
0,4453.421718,426.000002,441.249363,511.105664,498.000002,4460.884778,4433.154407,4460.773251,120.805629,510.131356,0
0,4527.802226,423.000692,438.617145,507.436696,494.000592,4534.986218,4508.135868,4535.095258,121.165177,508.410267,0
0,4505.186012,426.000001,440.732345,507.734182,495.000001,4512.233372,4485.121403,4512.453213,117.720007,509.684216,0
0,4520.832888,423.000001,438.882672,507.666229,494.000001,4528.027937,4501.120971,4528.356214,121.564797,510.585938,0
0,4427.541643,426.000003,441.249363,506.235123,493.000003,4434.489599,4407.10903,4434.936076,119.104996,510.131356,0
0,4554.871019,425,440.023863,504.060512,491,4561.502603,4535.142886,4561.502603,119.549153,504.060512,0
0,4542.458475,420,435.724684,500.62461,487,4549.142557,4523.120383,4549.464694,120.602653,503.543444,0
0,4061.194036,424.000002,439.581619,510.357718,497.000002,4069.46311,4039.169469,4069.341101,121.757957,509.383942,0
0,4516.756912,422.000001,437.918942,509.612598,496.000001,4524.270659,4497.144094,4524.270659,122.413235,509.612598,0
0,4357.773973,425.000016,440.810617,509.612598,496.000013,4365.270324,4337.149409,4365.270324,122.413235,509.612598,0
0,4455.317048,425.000001,440.810617,502.802148,489.000001,4461.876959,4435.088387,4462.760805,120.303782,510.585938,0
0,4489.257957,426.001174,440.732345,506.759312,494.001012,4496.220302,4469.121838,4496.5509,117.720007,509.684216,0
0,4522.016033,425.000001,440.283999,510.131356,497.000001,4529.350174,4502.152041,4529.240554,120.805629,509.157147,0
0,4405.547639,425.000023,440.810617,506.693201,493.00002,4412.626655,4385.11676,4413.075345,121.297156,510.585938,0
0,4296.970095,424,440.113622,506.925044,493,4304.326312,4276.127337,4304.555842,122.527548,508.870317,0
0,4399.672374,426.000002,441.511042,508.410267,495.000002,4406.888471,4379.131992,4407.113568,120.880106,510.357718,0
0,4457.268222,414.000003,430.488095,496.233816,482.000003,4464.097669,4438.115366,4464.422583,122.262014,499.148275,0
0,4379.766775,426.001173,441.77483,500.857265,487.001027,4386.120153,4359.07754,4387.24173,119.854078,510.585938,0
0,4485.276023,426.000002,441.249363,508.183038,495.000002,4492.354616,4465.121947,4492.575431,119.64113,510.131356,0
0,4499.212931,426.000646,441.249363,494.556367,481.000572,4504.753267,4479.136747,4504.860153,120.208153,495.52901,0
0,4485.181156,425.000309,440.810617,510.585938,497.000264,4492.575431,4465.145126,4492.575431,122.413235,510.585938,0
0,4518.127931,426.000001,440.732345,488.25608,475.000001,4523.011055,4498.152176,4522.906145,118.903322,487.283285,0
0,4531.971867,425,440.546252,507.436696,494,4538.962437,4512.135747,4539.071381,121.165177,508.410267,0
0,4511.966312,424.000301,439.846564,509.612598,496.000257,4519.300831,4492.144254,4519.300831,122.413235,509.612598,0
0,4450.435484,426.001153,441.77483,501.829652,488.001006,4456.797505,4430.082279,4457.791942,120.074977,510.585938,0
0,4487.266986,426.000706,441.249363,506.235123,493.00061,4494.122606,4467.121892,4494.452692,119.64113,509.157147,0
0,4453.421718,426.000003,441.511042,508.410267,495.000003,4460.550863,4433.122827,4460.884778,120.602653,511.331595,0
0,4465.366838,426,441.511042,506.463227,493,4472.25603,4445.108098,4472.698738,120.070812,510.357718,0
0,4445.458469,426.001174,441.77483,504.747462,491.001018,4452.157455,4425.101694,4452.823149,120.784933,510.585938,0
0,4553.968819,426,440.732345,509.684216,497,4561.158296,4534.150968,4561.049441,118.903322,508.709151,0
0,4533.869429,424,439.846564,509.612598,496,4541.168572,4514.151637,4541.059458,122.711043,508.639361,0
0,4416.592804,426.001174,441.77483,502.802148,489.001022,4423.113948,4396.089171,4424.005538,120.303782,510.585938,0
0,4440.481505,426.000001,441.77483,511.559381,498.000001,4447.966277,4420.146604,4447.966277,122.413235,511.559381,0
0,4474.325871,426.000094,441.511042,508.410267,495.000081,4481.421761,4454.129769,4481.643114,120.880106,510.357718,0
0,4480.298651,426.000001,441.511042,508.410267,495.000001,4487.385096,4460.122084,4487.717014,120.602653,511.331595,0
0,4489.257957,426.001174,441.77483,500.857265,487.001027,4495.456595,4469.081561,4496.440481,120.074977,509.612598,0
0,4441.476894,426.000003,441.77483,510.585938,497.000003,4448.848166,4421.138541,4448.959991,122.122889,511.559381,0
0,4536.949856,425,440.546252,508.410267,495,4544.041593,4517.143456,4544.041593,121.457812,508.410267,0
0,4478.307716,426.000054,441.77483,509.612598,496.000047,4485.507775,4458.129653,4485.729372,121.840059,511.559381,0
