@relation 'Ant17-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,4240.352,425,437.069,503.441,493,4247.706,4219.114,4248.29,106.607,508.338
0,4185.633,425,436.606,502.06,492,4192.966,4164.108,4193.674,104.403,507.941
0,4229.408,425,436.152,500.685,491,4236.549,4208.1,4237.366,102.201,507.551
0,4450.766,419.001,433.199,498.293,486.001,4457.573,4431.102,4458.121,114.018,503.171
0,4253.287,425,435.707,501.278,492,4260.503,4232.106,4261.2,100.578,507.169
0,4255.277,425,436.152,501.665,492,4262.49,4234.106,4263.187,102.489,507.551
0,4260.252,425,436.378,501.862,492,4267.457,4239.106,4268.152,103.446,507.745
0,4400.475,424,436.808,506.992,496,4407.995,4380.156,4407.882,111.328,506.014
0,3761.089,425.001,438.508,495.903,484.001,3768.212,3737.071,3769.904,110.422,508.599
0,4297.768,422,436.867,499.938,487,4304.637,4277.098,4305.434,116.662,506.759
0,4231.398,425,437.069,495.61,485,4237.844,4210.074,4239.117,105.019,506.379
0,4299.059,425,436.606,502.06,492,4306.199,4278.105,4306.888,104.403,507.941
0,4351.738,414.001,429.144,497.016,484.001,4358.954,4332.09,4359.85,116.417,504.81
0,4380.375,422,435.85,503.93,492,4387.672,4360.14,4387.784,114.481,504.906
0,4418.295,423,434.891,500.301,490,4425.212,4398.116,4425.657,105.948,504.219
0,4467.073,423.001,436.818,502.953,491.001,4474.024,4447.101,4474.575,113.053,507.836
1,4076.112,424.001,438.799,500.912,488.001,4083.266,4054.083,4084.473,115.953,510.659
0,4414.083,410,424.5,502.195,490,4422.231,4395.139,4422.342,115.434,503.171
0,4378.577,424.001,437.293,503.501,492.001,4385.684,4358.117,4386.135,111.683,507.41
0,4310.005,425,436.836,502.26,492,4317.127,4289.105,4317.815,105.361,508.139
0,4312.892,424.001,438.037,496.343,484.001,4319.204,4292.091,4320.107,113.508,504.147
0,4277.167,425,436.606,502.06,492,4284.344,4256.106,4285.037,104.403,507.941
0,4263.737,420,434.166,507.075,495,4271.776,4243.161,4271.661,116.056,506.099
0,4438.538,416.001,430.813,495.815,483.001,4445.318,4419.131,4445.536,117.047,497.764
0,4207.52,425.001,438.262,503.501,492.001,4214.814,4186.107,4215.519,111.126,509.365
0,4217.368,424.001,438.289,503.391,491.001,4224.63,4196.1,4225.331,114.726,509.245
0,4320.952,425,437.303,502.666,492,4328.055,4300.105,4328.742,107.28,508.54
0,4176.679,425.001,438.019,503.289,492.001,4184.028,4155.108,4184.738,110.164,509.156
0,4331.899,425,438.019,506.222,495,4339.326,4311.134,4339.554,111.319,508.178
0,4419.34,413.001,428.18,502.861,490.001,4427.2,4400.124,4427.533,117.72,505.785
0,4436.308,424,435.633,504.02,494,4443.545,4416.139,4443.656,105.948,505
0,4405.164,421,435.387,506.317,494,4412.738,4385.156,4412.627,117.004,505.341
0,4327.918,425,437.54,502.872,492,4335.01,4307.104,4335.695,108.24,508.744
0,4182.648,425,438.755,504.906,493,4190.104,4161.115,4190.695,113.323,509.789
0,4414.314,423.001,437.576,504.587,492.001,4421.459,4394.102,4422.131,115.948,510.439
0,4327.918,425,438.508,508.599,497,4335.58,4307.15,4335.58,113.842,508.599
0,3977.769,425.001,439.256,502.415,490.001,3985.238,3955.099,3986.23,114.477,510.221
0,4436.64,417,432.039,497.99,485,4443.547,4417.071,4443.876,115.732,500.912
0,4231.398,425.001,438.262,502.524,491.001,4238.535,4210.1,4239.234,110.86,508.388
0,4377.679,425,438.262,503.501,492,4384.691,4357.103,4385.368,111.126,509.365
0,4454.843,420,434.936,499.938,487,4461.658,4435.088,4462.539,116.417,507.734
0,4405.451,424,438.037,505.123,493,4412.627,4385.124,4412.963,114.843,508.051
0,4439.104,422.001,436.867,500.912,488.001,4445.864,4419.089,4446.749,116.417,508.709
0,4391.842,417.001,432.302,505.035,492.001,4399.596,4372.117,4400.045,118.406,508.932
0,4193.591,425.001,438.262,500.57,489.001,4200.56,4172.087,4201.617,110.354,509.365
0,4359.764,425.001,438.262,501.547,490.001,4366.58,4339.104,4367.257,111.126,507.41
0,4466.077,423,437.576,505.562,493,4473.25,4446.108,4473.804,116.211,510.439
0,4379.187,420,434.166,506.099,494,4386.903,4359.157,4386.79,116.056,505.123
0,4302.044,425.001,438.755,501.977,490.001,4308.951,4281.092,4309.868,112.539,509.789
0,4463.335,415,429.076,494.171,482,4470.063,4444.13,4470.171,114.18,495.146
0,4185.633,425.001,439.51,498.738,486.001,4192.266,4164.069,4193.674,114.543,510.439
0,4415.405,424,437.539,508.599,497,4423.012,4395.147,4422.9,113.842,507.622
0,4413.032,420.001,434.936,497.016,484.001,4419.582,4393.096,4420.354,116.662,503.835
0,4485.893,422.001,436.354,504.366,492.001,4493.019,4466.108,4493.129,115.248,505.341
0,4344.836,425.001,438.755,504.906,493.001,4352.014,4324.111,4352.583,113.323,509.789
0,4456.623,407.001,421.865,449.908,436.001,4459.365,4438.138,4459.463,116.387,450.877
0,4338.865,425,438.508,502.738,491,4345.826,4318.111,4346.394,112.361,507.622
0,4383.651,425,438.755,503.93,492,4390.653,4363.103,4391.329,113.053,509.789
0,4280.153,425.001,438.508,504.691,493.001,4287.439,4259.113,4288.016,112.361,509.576
0,4452.852,420.001,434.936,507.734,495.001,4460.551,4433.123,4460.662,117.72,508.709
0,4452.852,420.001,434.936,507.734,495.001,4460.551,4433.123,4460.662,117.72,508.709
0,4452.852,420.001,434.936,507.734,495.001,4460.551,4433.123,4460.662,117.72,508.709
0,4239.357,425,439.256,504.366,492,4246.597,4218.107,4247.179,114.983,509.245
0,4418.391,424.001,438.543,502.637,490.001,4425.212,4398.102,4425.881,115.948,508.488
0,4337.87,425,438.755,506.859,495,4345.286,4317.126,4345.629,113.886,509.789
0,4300.852,423,438.092,505.035,492,4308.186,4280.112,4308.644,118.14,508.932
0,4281.148,425,439.51,509.463,497,4288.894,4260.144,4289.01,117.341,510.439
0,4316.971,425,439.005,508.051,496,4324.538,4296.143,4324.653,115.434,509.028
0,4416.496,425,439.256,507.293,495,4423.781,4396.131,4424.006,116.09,509.245
0,4401.278,422,437.127,506.983,494,4408.764,4381.117,4409.101,118.406,509.907
0,4473.14,424,438.289,507.293,495,4480.428,4453.146,4480.428,116.692,507.293
0,4282.143,425,440.024,497.244,484,4288.4,4261.062,4289.887,116.297,509.907
0,4264.232,425,438.262,506.433,495,4271.776,4243.128,4272.125,111.973,509.365
0,4432.422,425,439.005,505.123,493,4439.459,4412.116,4439.905,114.56,509.028
0,4253.287,425,438.755,507.836,496,4260.967,4232.137,4261.2,114.18,509.789
0,4302.044,425,439.766,502.861,490,4308.951,4281.092,4309.868,116.417,510.659
0,3882.442,426.001,438.511,497.981,487.001,3889.608,3859.081,3891.001,106.963,508.744
0,4304.035,425.001,439.766,507.734,495.001,4311.509,4283.127,4311.855,117.72,510.659
0,4450.955,421.001,435.643,501.662,489.001,4457.901,4431.123,4458.231,116.76,504.587
1,4449.249,424,438.799,508.709,496,4456.687,4429.146,4456.576,118.596,507.734
0,4463.091,423,438.092,506.983,494,4470.379,4443.123,4470.711,118.68,509.907
0,4490.064,424,438.289,506.317,494,4497.214,4470.115,4497.655,115.521,510.221
0,4120.083,426,438.749,499.168,488,4126.954,4098.082,4128.148,108.171,508.949
0,4451.574,417,431.779,502.637,490,4459.005,4432.146,4459.005,117.644,502.637
0,4478.023,423,438.092,504.061,491,4484.958,4458.108,4485.508,118.14,508.932
0,4441.381,425,439.256,505.341,493,4448.403,4421.109,4448.96,115.248,510.221
0,4160.865,426,438.749,503.08,492,4168.139,4139.124,4168.613,109.768,506.992
0,4398.484,424.001,439.058,504.061,491.001,4405.447,4378.117,4405.895,118.406,507.958
0,4476.745,420.001,435.197,506.009,493.001,4484.183,4457.13,4484.183,118.962,506.009
0,4163.849,426,436.248,503.846,495,4171.473,4142.131,4171.83,99.624,506.794
0,4370.712,425,439.766,504.81,492,4377.735,4350.103,4378.413,116.914,510.659
0,4503.792,411,426.517,492.379,479,4510.506,4485.129,4510.719,118.962,494.325
0,4425.359,424,438.543,503.612,491,4432.28,4405.131,4432.502,117.047,505.562
0,4405.548,425,439.256,506.317,494,4412.738,4385.117,4413.188,115.521,510.221
0,4384.646,425,439.256,508.269,496,4392.097,4364.14,4392.21,116.387,509.245
0,4436.023,421,436.162,507.958,495,4443.656,4416.147,4443.656,119.549,507.958
0,4409.241,422,437.653,504.517,491,4416.379,4389.124,4416.713,120.603,507.437
0,4402.562,425,439.256,507.293,495,4409.869,4382.132,4410.094,116.09,509.245
0,4358.867,426,439.477,502.738,491,4365.699,4338.104,4366.378,112.089,508.599
0,4390.618,425.001,440.284,502.341,489.001,4397.274,4370.09,4398.171,118.36,510.131
0,4471.244,425.001,439.256,506.317,494.001,4478.33,4451.122,4478.662,115.802,509.245
1,3997.762,426,440.224,506.317,494,4005.579,3975.145,4005.826,116.09,508.269
0,4184.74,426.001,438.99,504.267,493.001,4192.09,4163.115,4192.681,110.44,509.156
1,4217.569,426,440.224,500.465,488,4224.282,4196.081,4225.331,114.004,509.245
0,4350.807,425,440.024,506.983,494,4358.089,4330.126,4358.43,118.68,509.907
0,4495.042,424,438.799,508.709,496,4502.404,4475.145,4502.404,118.596,508.709
0,4331.002,426.001,439.477,503.714,492.001,4337.991,4310.104,4338.675,112.089,509.576
0,4158.875,426,440.224,505.341,493,4166.271,4137.132,4166.628,115.802,508.269
0,4315.08,426,439.724,501.001,489,4321.754,4294.085,4322.782,112.294,509.789
0,4509.508,419.001,434.495,505.261,492.001,4516.875,4490.129,4516.875,119.921,505.261
0,4415.501,425,440.284,502.341,489,4422.12,4395.083,4423.124,118.127,511.106
0,4452.331,425,440.284,505.261,492,4459.225,4432.102,4459.891,118.849,511.106
0,4472.24,425,439.51,507.513,495,4479.434,4452.138,4479.434,117.341,507.513
0,4226.524,426,440.477,501.662,489,4233.337,4205.093,4234.269,115.447,509.463
0,4420.478,425,440.284,506.235,493,4427.533,4400.109,4428.093,119.105,511.106
0,4424.459,425.001,440.284,503.314,490.001,4431.175,4404.095,4431.955,118.6,510.131
0,4508.327,417,432.834,508.41,495,4516.209,4489.121,4516.539,120.603,511.332
0,4508.327,417,432.834,508.41,495,4516.209,4489.121,4516.539,120.603,511.332
0,4395.691,426.001,439.973,503.171,491.001,4402.466,4375.11,4403.026,114.285,508.051
0,4340.953,426,439.973,504.147,492,4347.926,4320.111,4348.495,114.285,509.028
0,4518.655,421,435.901,505.785,493,4525.931,4499.152,4525.822,118.903,504.81
0,4484.091,424,439.319,504.288,491,4490.922,4464.101,4491.582,118.849,510.131
0,4234.483,426,439.973,506.099,494,4241.863,4213.129,4242.214,114.843,509.028
0,4485.181,425,439.005,508.051,496,4492.465,4465.137,4492.575,115.434,509.028
0,4512.681,421,436.424,506.235,493,4519.967,4493.136,4520.076,120.208,507.209
0,4503.908,423.001,438.617,507.437,494.001,4511.13,4484.114,4511.57,120.333,511.332
0,4514.579,420.001,435.725,508.41,495.001,4522.173,4495.121,4522.393,120.603,510.358
0,4483.528,418.001,433.797,505.49,492.001,4491.031,4464.137,4491.031,121.165,505.49
0,4291.098,425,439.51,510.439,498,4298.942,4270.16,4298.826,117.953,509.463
0,3460.077,424,438.543,509.463,497,3469.779,3434.199,3469.636,117.953,508.488
0,4394.696,426,440.477,500.688,488,4401.138,4374.077,4402.259,114.978,510.439
1,4486.082,424,439.582,501.597,488,4492.583,4466.088,4493.459,119.331,509.384
0,4311.099,426,439.973,506.099,494,4318.349,4290.127,4318.693,114.843,509.028
0,4405.644,426,439.477,507.622,496,4412.963,4385.14,4413.075,113.53,508.599
0,4516.108,415,430.907,504.517,491,4523.725,4497.136,4523.834,121.165,505.49
0,4517.846,423,437.833,505.785,493,4524.937,4498.152,4524.828,118.903,504.81
0,4340.855,425,440.546,498.679,485,4347.14,4320.067,4348.495,118.457,510.358
1,4376.781,426,440.224,506.317,494,4383.922,4356.118,4384.375,115.521,510.221
0,4366.731,425,440.024,503.086,490,4373.536,4346.097,4374.326,117.631,509.907
0,4359.764,425,440.024,510.882,498,4367.485,4339.158,4367.371,119.854,509.907
1,4183.745,426,441.249,505.261,492,4190.979,4162.108,4191.569,118.849,510.131
0,4507.984,424,439.319,504.288,491,4514.779,4488.107,4515.325,119.105,509.157
0,4492.055,424,439.319,503.314,490,4498.765,4472.145,4498.765,120.503,503.314
0,4550.888,425,439.005,506.099,494,4557.85,4531.143,4557.85,115.741,506.099
0,4389.719,426,440.477,506.537,494,4396.839,4369.125,4397.178,116.76,509.463
0,4409.625,426.001,440.477,506.537,494.001,4416.713,4389.117,4417.05,116.482,509.463
0,4428.537,426.001,440.477,504.587,492.001,4435.372,4408.102,4436.042,115.948,510.439
0,4376.49,423,438.354,503.314,490,4383.473,4356.141,4383.585,120.208,504.288
0,4428.537,426,440.477,505.562,493,4435.483,4408.116,4435.93,116.482,509.463
0,4446.454,426,440.732,506.759,494,4453.483,4426.123,4453.817,117.72,509.684
0,4326.026,426,440.99,507.958,495,4333.365,4305.126,4333.708,118.68,510.882
0,4503.1,425,440.024,508.932,496,4510.355,4483.145,4510.355,119.549,508.932
0,4356.876,426.001,440.99,503.086,490.001,4363.599,4336.09,4364.505,117.388,510.882
0,4511.966,424,439.582,511.332,498,4519.521,4492.144,4519.521,121.458,511.332
0,4351.9,426.001,440.732,508.709,496.001,4359.309,4331.141,4359.423,118.296,509.684
0,4343.939,426,440.732,508.709,496,4351.361,4323.142,4351.475,118.296,509.684
0,4457.403,426,440.732,505.785,493,4464.305,4437.115,4464.748,117.444,509.684
0,4456.312,425,439.766,510.659,498,4463.866,4436.154,4463.755,118.903,509.684
0,4366.829,426,440.99,505.035,492,4373.76,4346.104,4374.439,117.881,510.882
1,4375.786,426,440.732,507.734,495,4383.041,4355.125,4383.381,117.72,510.659
0,4189.714,426,440.732,509.684,497,4197.527,4168.155,4197.527,118.596,509.684
0,4509.601,420,435.725,504.517,491,4516.767,4490.136,4516.875,121.165,505.49
0,4487.172,425,440.024,510.882,498,4494.674,4467.153,4494.563,119.854,509.907
0,4491.154,425,440.024,507.958,495,4498.318,4471.153,4498.208,119.854,506.983
0,4411.616,426,440.732,507.734,495,4418.813,4391.132,4419.037,118.004,509.684
0,4345.929,426.001,441.249,504.288,491.001,4352.781,4325.104,4353.462,118.849,510.131
0,4547,426,438.99,505.244,494,4553.874,4527.151,4553.765,112.272,504.267
0,4426.546,426,440.99,508.932,496,4433.83,4406.139,4433.942,119.252,509.907
0,4442.377,425.001,440.546,505.49,492.001,4449.286,4422.109,4449.842,120.071,510.358
0,4464.276,425,440.546,501.597,488,4470.714,4444.082,4471.705,119.101,510.358
0,4460.199,424,439.319,509.157,496,4467.619,4440.146,4467.619,120.503,509.157
0,4501.204,426,440.224,511.197,499,4508.698,4481.153,4508.588,117.004,510.221
0,4508.234,416.001,432.14,503.775,490.001,4515.664,4489.136,4515.664,122.123,503.775
0,4533.683,422,437.653,507.437,494,4540.951,4514.144,4540.842,121.458,506.463
0,4508.419,418.001,434.066,505.72,492.001,4515.881,4489.136,4515.881,122.123,505.72
0,4508.419,418.001,434.066,505.72,492.001,4515.881,4489.136,4515.881,122.123,505.72
0,4538.016,415,430.907,497.707,484,4544.845,4519.128,4545.059,120.88,499.652
0,4435.505,426,440.732,507.734,495,4442.662,4415.131,4442.886,118.004,509.684
0,4479.113,424,439.847,505.72,492,4486.061,4459.108,4486.612,121.037,510.586
0,4454.417,426,440.732,507.734,495,4461.545,4434.13,4461.767,118.004,509.684
0,4436.308,424,439.582,504.517,491,4443.212,4416.139,4443.323,121.165,505.49
0,4313.089,426,441.249,504.288,491,4319.994,4292.098,4320.336,118.6,507.209
0,4310.902,424,439.847,511.559,498,4318.808,4290.151,4318.808,122.413,511.559
0,4382.753,426,441.511,503.543,490,4389.435,4362.09,4390.336,119.331,511.332
0,4482.195,425,440.546,504.517,491,4488.934,4462.101,4489.594,119.817,510.358
0,4482.195,425,440.546,504.517,491,4488.934,4462.101,4489.594,119.817,510.358
0,4475.321,426,440.732,506.759,494,4482.305,4455.115,4482.748,117.444,510.659
0,4555.588,422,437.389,505.261,492,4562.605,4536.143,4562.605,120.503,505.261
0,4521.627,410,426.367,494.054,480,4528.511,4503.114,4528.936,121.297,497.941
0,4480.204,425,440.284,511.106,498,4487.717,4460.153,4487.606,120.806,510.131
0,4493.145,425,440.546,510.358,497,4500.526,4473.145,4500.526,121.458,510.358
0,4453.422,426,441.249,511.106,498,4460.885,4433.154,4460.773,120.806,510.131
0,4527.802,423.001,438.617,507.437,494.001,4534.986,4508.136,4535.095,121.165,508.41
0,4505.186,426,440.732,507.734,495,4512.233,4485.121,4512.453,117.72,509.684
0,4520.833,423,438.883,507.666,494,4528.028,4501.121,4528.356,121.565,510.586
0,4427.542,426,441.249,506.235,493,4434.49,4407.109,4434.936,119.105,510.131
0,4554.871,425,440.024,504.061,491,4561.503,4535.143,4561.503,119.549,504.061
0,4542.458,420,435.725,500.625,487,4549.143,4523.12,4549.465,120.603,503.543
0,4061.194,424,439.582,510.358,497,4069.463,4039.169,4069.341,121.758,509.384
0,4516.757,422,437.919,509.613,496,4524.271,4497.144,4524.271,122.413,509.613
0,4357.774,425,440.811,509.613,496,4365.27,4337.149,4365.27,122.413,509.613
0,4455.317,425,440.811,502.802,489,4461.877,4435.088,4462.761,120.304,510.586
0,4489.258,426.001,440.732,506.759,494.001,4496.22,4469.122,4496.551,117.72,509.684
0,4522.016,425,440.284,510.131,497,4529.35,4502.152,4529.241,120.806,509.157
1,4431.523,426.001,441.511,503.543,490.001,4438.133,4411.095,4438.911,119.57,510.358
0,4405.548,425,440.811,506.693,493,4412.627,4385.117,4413.075,121.297,510.586
0,4296.97,424,440.114,506.925,493,4304.326,4276.127,4304.556,122.528,508.87
0,4399.672,426,441.511,508.41,495,4406.888,4379.132,4407.114,120.88,510.358
0,4457.268,414,430.488,496.234,482,4464.098,4438.115,4464.423,122.262,499.148
0,4379.767,426.001,441.775,500.857,487.001,4386.12,4359.078,4387.242,119.854,510.586
0,4485.276,426,441.249,508.183,495,4492.355,4465.122,4492.575,119.641,510.131
1,4504.19,426,441.511,508.41,495,4511.239,4484.121,4511.57,120.603,511.332
0,4499.213,426.001,441.249,494.556,481.001,4504.753,4479.137,4504.86,120.208,495.529
0,4485.181,425,440.811,510.586,497,4492.575,4465.145,4492.575,122.413,510.586
0,4518.128,426,440.732,488.256,475,4523.011,4498.152,4522.906,118.903,487.283
0,4531.972,425,440.546,507.437,494,4538.962,4512.136,4539.071,121.165,508.41
0,4511.966,424,439.847,509.613,496,4519.301,4492.144,4519.301,122.413,509.613
0,4450.435,426.001,441.775,501.83,488.001,4456.798,4430.082,4457.792,120.075,510.586
0,4487.267,426.001,441.249,506.235,493.001,4494.123,4467.122,4494.453,119.641,509.157
0,4453.422,426,441.511,508.41,495,4460.551,4433.123,4460.885,120.603,511.332
0,4465.367,426,441.511,506.463,493,4472.256,4445.108,4472.699,120.071,510.358
0,4445.458,426.001,441.775,504.747,491.001,4452.157,4425.102,4452.823,120.785,510.586
0,4553.969,426,440.732,509.684,497,4561.158,4534.151,4561.049,118.903,508.709
0,4533.869,424,439.847,509.613,496,4541.169,4514.152,4541.059,122.711,508.639
0,4416.593,426.001,441.775,502.802,489.001,4423.114,4396.089,4424.006,120.304,510.586
0,4440.482,426,441.775,511.559,498,4447.966,4420.147,4447.966,122.413,511.559
0,4474.326,426,441.511,508.41,495,4481.422,4454.13,4481.643,120.88,510.358
0,4480.299,426,441.511,508.41,495,4487.385,4460.122,4487.717,120.603,511.332
0,4489.258,426.001,441.775,500.857,487.001,4495.457,4469.082,4496.44,120.075,509.613
0,4441.477,426,441.775,510.586,497,4448.848,4421.139,4448.96,122.123,511.559
0,4536.95,425,440.546,508.41,495,4544.042,4517.143,4544.042,121.458,508.41
0,4478.308,426,441.775,509.613,496,4485.508,4458.13,4485.729,121.84,511.559
0,4460.39,426,441.775,508.639,495,4467.508,4440.13,4467.73,121.84,510.586
0,4540.56,421,436.955,506.693,493,4547.801,4521.151,4547.692,122.711,505.72
0,4555.507,399,415.8,445.633,430,4558.327,4538.151,4558.233,122.711,444.668
0,4544.635,422,437.919,505.72,492,4551.669,4525.143,4551.669,122.413,505.72
0,4503.1,425,440.811,511.559,498,4510.576,4483.153,4510.465,122.711,510.586
0,4216.575,426.001,442.041,504.98,491.001,4223.637,4195.107,4224.338,121.754,510.816
0,4557.302,419,435.029,475.615,461,4561.356,4538.151,4561.255,122.711,474.646
0,4511.159,426.001,441.775,506.693,493.001,4517.979,4491.107,4518.527,121.037,511.559
0,4519.123,426,441.511,507.437,494,4526.04,4499.128,4526.259,120.88,509.384
0,4524.101,426,441.511,508.41,495,4531.119,4504.128,4531.338,120.88,510.358
0,4538.941,425,440.811,511.559,498,4546.357,4519.151,4546.248,122.711,510.586
0,4544.915,425,440.811,509.613,496,4552.103,4525.135,4552.212,122.123,510.586
0,4555.96,426,441.249,481.922,468,4560.079,4536.151,4559.976,120.806,480.951
0,4555.96,426,441.249,501.367,488,4562.175,4536.12,4562.497,119.641,504.288
0,4535.052,426.001,441.511,509.384,496.001,4542.163,4515.128,4542.381,120.88,511.332
0,4526.092,426,441.511,507.437,494,4532.998,4506.136,4533.107,121.165,508.41
0,4517.132,426.001,441.775,507.666,494.001,4524.052,4497.121,4524.38,121.565,510.586
0,4516.043,425,440.811,511.559,498,4523.496,4496.152,4523.386,122.711,510.586
0,4508.173,426,441.775,508.639,495,4515.215,4488.121,4515.545,121.565,511.559
0,4536.048,426,441.775,510.586,497,4543.266,4516.143,4543.266,122.413,510.586
0,4536.048,426,441.775,510.586,497,4543.266,4516.143,4543.266,122.413,510.586
0,4536.048,426,441.775,510.586,497,4543.266,4516.143,4543.266,122.413,510.586
0,4536.048,426,441.775,510.586,497,4543.266,4516.143,4543.266,122.413,510.586
1,4394.696,426.001,442.041,504.98,491.001,4401.472,4374.103,4402.145,121.754,510.816
0,4481.294,426,442.041,506.925,493,4488.159,4461.115,4488.6,122.262,510.816
0,4506.182,426,441.775,508.639,495,4513.227,4486.121,4513.557,121.565,511.559
0,4506.182,426,441.775,508.639,495,4513.227,4486.121,4513.557,121.565,511.559
0,4529.079,426,441.775,509.613,496,4536.199,4509.128,4536.418,121.84,511.559
0,4494.235,426,441.775,511.559,498,4501.631,4474.145,4501.631,122.413,511.559
0,4544.013,426,441.511,509.384,496,4551.109,4524.135,4551.218,121.165,510.358
0,4541.741,423.001,439.15,509.843,496.001,4549.121,4522.135,4549.23,123.081,510.816
0,4556.956,426,441.511,506.463,493,4563.707,4537.143,4563.707,121.458,506.463
0,4556.956,426,441.511,507.437,494,4563.815,4537.127,4563.923,120.88,508.41
0,4556.956,426,441.511,506.463,493,4563.707,4537.12,4563.923,120.603,508.41
0,4556.956,426,441.511,507.437,494,4563.815,4537.127,4564.032,120.88,509.384
0,4550.795,424,440.114,507.898,494,4557.85,4531.143,4557.85,123.369,507.898
0,4547,426.001,441.775,509.613,496.001,4554.091,4527.128,4554.309,121.84,511.559
0,4527.088,426,441.775,510.586,497,4534.32,4507.144,4534.32,122.413,510.586
0,4542.022,426,441.775,510.586,497,4549.23,4522.151,4549.121,122.711,509.613
0,4551.884,425,441.077,510.816,497,4559.17,4532.151,4559.061,123.665,509.843
0,4539.035,426,442.041,510.816,497,4546.248,4519.136,4546.357,123.081,511.789
0,4487.267,426,442.041,510.816,497,4494.563,4467.137,4494.674,123.081,511.789
0,4513.15,426,442.041,510.816,497,4520.405,4493.144,4520.405,123.369,510.816
0,4536.048,426,442.041,508.87,495,4543.048,4516.121,4543.375,122.528,511.789
0,4547.902,425,441.077,508.87,495,4554.976,4528.143,4554.976,123.369,508.87
0,4558.76,424,440.114,493.32,479,4564.204,4539.135,4564.309,123.081,494.291
0,4557.951,426,441.775,505.72,492,4564.593,4538.113,4565.026,121.297,509.613
0,4556.956,426,441.775,510.586,497,4564.14,4537.151,4564.032,122.711,509.613
0,4557.951,426,441.775,509.613,496,4565.026,4538.143,4565.026,122.413,509.613
0,4547,426,442.041,509.843,496,4554.091,4527.135,4554.2,123.081,510.816
0,4547.995,426,442.041,509.843,496,4555.085,4528.143,4555.085,123.369,509.843
0,4553.969,426,442.041,510.816,497,4561.158,4534.151,4561.049,123.665,509.843
0,4553.969,426,442.041,511.789,498,4561.267,4534.151,4561.158,123.665,510.816
0,4104.273,427,439.96,500.357,489,4111.185,4082.089,4112.266,109.385,509.156
0,4558.947,426,442.041,506.925,493,4565.695,4539.151,4565.587,123.665,505.953
0,4558.947,426,442.041,508.87,495,4565.911,4539.151,4565.803,123.665,507.898
0,4558.947,426,442.041,508.87,495,4565.911,4539.135,4565.911,123.081,508.87
0,4176.883,427,440.446,501.761,490,4183.793,4155.094,4184.738,111.571,509.576
0,4388.821,427,440.446,504.691,493,4395.733,4368.11,4396.297,112.361,509.576
0,4277.367,427,440.202,501.547,490,4284.114,4256.099,4284.921,110.86,508.388
0,4270.402,427,440.202,503.501,492,4277.39,4249.106,4278.084,111.126,509.365
0,4431.619,427,440.446,502.738,491,4438.243,4411.095,4439.023,111.826,509.576
0,4446.454,426,442.309,512.021,498,4453.929,4426.155,4453.817,124.619,511.048
0,4439.582,427,440.693,502.953,491,4446.194,4419.095,4446.973,112.792,509.789
0,4537.138,427,437.659,484.604,475,4541.906,4517.032,4543.933,97.494,503.241
0,4302.242,427.001,440.941,505.123,493.001,4309.293,4281.112,4309.868,114.285,510.004
1,4257.467,427,441.444,504.587,492,4264.477,4236.106,4265.173,115.948,510.439
0,4469.444,427,441.699,505.785,493,4476.232,4449.108,4476.785,117.175,510.659
0,4264.432,427,442.215,503.314,490,4271.2,4243.099,4272.009,118.6,510.131
0,4438.587,427,441.192,504.366,492,4445.311,4418.102,4445.979,114.983,510.221
0,4438.587,427.001,441.956,505.035,492.001,4445.311,4418.102,4445.867,117.881,509.907
0,4460.485,427,441.444,498.738,486,4466.519,4440.123,4466.847,116.76,501.662
0,4383.845,427.001,442.215,505.261,492.001,4390.653,4363.103,4391.329,118.849,511.106
0,4467.453,427,441.956,506.983,494,4474.354,4447.115,4474.798,118.406,510.882
0,4367.921,427,441.444,507.513,495,4375.092,4347.133,4375.319,117.047,509.463
0,4555.867,425,441.346,507.159,493,4562.712,4536.151,4562.605,124.619,506.187
0,4455.508,427,441.956,508.932,496,4462.65,4435.13,4462.872,118.962,510.882
0,4439.582,427,441.444,505.562,493,4446.415,4419.109,4446.973,116.211,510.439
0,4490.348,427,442.215,507.209,494,4497.214,4470.115,4497.655,119.369,511.106
0,4507.272,427,441.192,508.269,496,4514.331,4487.137,4514.441,116.387,509.245
0,4413.703,427.001,442.215,508.183,495.001,4420.8,4393.124,4421.137,119.641,511.106
0,4480.394,427,442.215,507.209,494,4487.275,4460.115,4487.717,119.369,511.106
0,4446.55,427,442.476,509.384,496,4453.705,4426.131,4453.929,120.88,511.332
0,4554.964,426,442.309,512.021,498,4562.261,4535.151,4562.152,124.619,511.048
0,4491.344,427,441.956,507.958,495,4498.318,4471.129,4498.539,118.962,509.907
0,4474.421,427,442.215,509.157,496,4481.532,4454.13,4481.754,119.921,511.106
0,4479.398,427,442.215,507.209,494,4486.281,4459.115,4486.612,119.369,510.131
