@relation 'Ant17BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R2,4-5,8,10'

@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute #BugsBinary {0,1}

@data
0.97349,0.989563,0.973114,0.975588,0.932365,0
0.984557,0.989563,0.984388,0.985797,0.937008,0
0.967716,0.989563,0.967422,0.970274,0.946676,0
0.991774,0.988005,0.991706,0.992457,0.925625,0
0.990676,0.974059,0.99073,0.991569,0.957944,0
0.99803,0.988005,0.997889,0.998229,0.930561,0
0.99803,0.988005,0.997942,0.998222,0.920817,0
0.99803,0.988005,0.997889,0.998218,0.916137,0
0.99803,0.988005,0.997942,0.998222,0.920817,0
0.995052,0.97975,0.995015,0.995566,0.962803,0
0.993218,0.989563,0.99317,0.993784,0.937008,0
0.983594,0.989563,0.983466,0.984917,0.946676,0
0.990812,0.989563,0.990784,0.991576,0.951699,0
0.995579,0.985441,0.995662,0.996014,0.967787,0
0.989368,0.991134,0.98932,0.990238,0.957944,0
0.964348,0.991134,0.963954,0.967164,0.957944,0
0.976858,0.991134,0.976636,0.978705,0.962803,0
0.987925,0.991134,0.987749,0.9889,0.948604,0
0.993654,0.985441,0.993604,0.994235,0.962803,0
0.998902,0.97975,0.998133,0.999113,0.957944,0
0.998511,0.989563,0.998324,0.998659,0.927851,0
0.99803,0.989563,0.998102,0.998232,0.951699,0
0.998511,0.989563,0.998536,0.998672,0.946676,0
0.993218,0.991134,0.99317,0.993788,0.957944,0
0.993699,0.991134,0.993657,0.994235,0.962803,0
0.996586,0.991134,0.996638,0.996901,0.967787,0
0.996586,0.991134,0.996692,0.996901,0.967787,0
0.779238,0.978843,0.775793,0.796303,0.726923,0
0.998992,0.991134,0.998865,0.99912,0.967787,0
0.998992,0.991134,0.998971,0.99912,0.967787,0
0.998992,0.991134,0.998971,0.999113,0.957944,0
0.814333,0.981715,0.811429,0.828698,0.763793,0
0.916767,0.981715,0.915448,0.923222,0.777125,0
0.862899,0.980273,0.860666,0.873518,0.751812,0
0.859532,0.980273,0.857366,0.870415,0.756295,0
0.937452,0.981715,0.936312,0.942296,0.768097,0
0.944622,0.992717,0.94401,0.948979,0.983888,0
0.941301,0.98317,0.940214,0.945846,0.784392,0
0.988451,0.965246,0.987189,0.989305,0.526356,0
0.874922,0.984638,0.873024,0.884617,0.809572,0
0.955734,0.989115,0.954956,0.959164,0.858324,0
0.856647,0.992163,0.854328,0.867749,0.882361,0
0.94082,0.986118,0.939781,0.945405,0.821343,0
0.94082,0.990633,0.939781,0.945405,0.870236,0
0.951404,0.98761,0.95019,0.955177,0.85133,0
0.914362,0.992163,0.912955,0.921,0.886552,0
0.954771,0.990633,0.954035,0.95828,0.879087,0
0.906666,0.98761,0.905318,0.913913,0.856164,0
0.997504,0.987028,0.997401,0.997788,0.983888,0
0.948998,0.990633,0.94829,0.952961,0.888467,0
0.941301,0.98761,0.940323,0.945852,0.842063,0
0.965837,0.992163,0.965255,0.968485,0.895332,0
0.974017,0.986118,0.973656,0.976039,0.845036,0
0.928793,0.992163,0.927751,0.934321,0.899919,0
0.961026,0.992163,0.960376,0.964048,0.895332,0
0.944668,0.993706,0.943901,0.948968,0.920817,0
0.997068,0.992717,0.99718,0.997345,0.983888,0
0.966318,0.990633,0.965796,0.968936,0.888467,0
0.958139,0.992163,0.957558,0.961392,0.904636,0
0.960545,0.992163,0.959889,0.963604,0.895332,0
0.949479,0.992163,0.948507,0.953405,0.904636,0
0.966318,0.990633,0.965796,0.968932,0.883711,0
0.948998,0.993706,0.948019,0.952958,0.916137,0
0.964394,0.993706,0.963684,0.967148,0.902877,0
0.88406,0.995261,0.882456,0.893062,0.941779,0
0.951885,0.993706,0.951054,0.955614,0.907166,0
0.973054,0.990633,0.97268,0.975148,0.888467,0
0.97546,0.990633,0.975173,0.977373,0.898367,0
0.974498,0.990633,0.974197,0.976486,0.898367,0
0.938895,0.993706,0.938103,0.94365,0.930561,0
0.910995,0.995261,0.909596,0.917897,0.923466,0
0.997549,0.992717,0.997667,0.997788,0.983888,0
0.902818,0.995261,0.901472,0.910364,0.937008,0
0.974979,0.990633,0.974631,0.976923,0.888467,0
0.98364,0.989115,0.983412,0.984917,0.88229,0
0.949479,0.993706,0.948724,0.953405,0.920817,0
0.979309,0.990633,0.97913,0.980923,0.898367,0
0.967281,0.993706,0.966826,0.969823,0.920817,0
0.973054,0.993706,0.972146,0.975119,0.879942,0
0.996632,0.989115,0.9959,0.996897,0.88229,0
0.988451,0.992163,0.988345,0.989351,0.909483,0
0.959102,0.993706,0.958479,0.96228,0.920817,0
0.978347,0.993706,0.9781,0.980036,0.930561,0
0.999384,0.98134,0.997811,0.99956,0.978942,0
0.999384,0.98134,0.998519,0.99956,0.978942,0
0.973535,0.993706,0.973168,0.975592,0.920817,0
0.960545,0.995261,0.959997,0.963611,0.937008,0
0.959583,0.993706,0.959021,0.962723,0.920817,0
0.957177,0.995261,0.956528,0.960501,0.932365,0
0.982677,0.993706,0.982329,0.984019,0.916137,0
0.988451,0.992163,0.988291,0.989358,0.91956,0
0.97546,0.995261,0.975011,0.97736,0.927851,0
0.978347,0.993706,0.977992,0.980026,0.916137,0
0.999428,0.987028,0.998314,0.99956,0.978942,0
0.999428,0.987028,0.999459,0.999563,0.983888,0
0.912438,0.996828,0.911059,0.919228,0.939775,0
0.928312,0.996828,0.927044,0.933868,0.935554,0
0.990376,0.993706,0.990296,0.991129,0.930561,0
0.98364,0.993706,0.983359,0.984907,0.916137,0
0.921577,0.996828,0.920107,0.92765,0.927503,0
0.980272,0.995261,0.97989,0.9818,0.932365,0
0.938414,0.996828,0.937233,0.943187,0.935554,0
0.987008,0.995261,0.986774,0.988016,0.937008,0
0.987008,0.995261,0.986774,0.988016,0.937008,0
0.984121,0.995261,0.9839,0.985354,0.937008,0
0.992301,0.993706,0.991928,0.992904,0.930561,0
0.960064,0.996828,0.959564,0.963171,0.957944,0
0.948036,0.996828,0.947098,0.952064,0.939775,0
0.964875,0.996828,0.964441,0.967608,0.957944,0
0.972092,0.996828,0.971704,0.97426,0.95321,0
0.986046,0.995261,0.985745,0.987125,0.932365,0
0.99182,0.995261,0.991653,0.992453,0.937008,0
0.999474,0.992717,0.999142,0.999556,0.97412,0
0.999474,0.992717,0.999406,0.999556,0.97412,0
0.999474,0.992717,0.999459,0.999563,0.983888,0
0.999474,0.992717,0.999459,0.99956,0.978942,0
0.999474,0.992717,0.999459,0.99956,0.978942,0
0.999474,0.992717,0.999459,0.99956,0.978942,0
0.999474,0.992717,0.999459,0.999556,0.97412,0
0.999474,0.992717,0.999512,0.999563,0.983888,0
0.999474,0.992717,0.999459,0.99956,0.978942,0
0.999474,0.992717,0.999565,0.999563,0.983888,0
0.999474,0.992717,0.999512,0.99956,0.978942,0
0.999474,0.992717,0.999565,0.999563,0.983888,0
0.999474,0.992717,0.999512,0.999556,0.97412,0
0.999474,0.992717,0.999459,0.999556,0.97412,0
0.999474,0.992717,0.999512,0.99956,0.978942,0
0.98364,0.995261,0.983359,0.98491,0.937008,0
0.985564,0.995261,0.98531,0.986685,0.937008,0
0.968243,0.996828,0.96764,0.970704,0.944125,0
0.976904,0.996828,0.976583,0.978701,0.957944,0
0.977385,0.996828,0.977178,0.979152,0.967787,0
0.994707,0.995261,0.99458,0.995116,0.937008,0
0.988451,0.995261,0.988398,0.989358,0.951699,0
0.994226,0.995261,0.994252,0.994679,0.946676,0
0.984121,0.996828,0.9839,0.985354,0.95321,0
0.993263,0.995261,0.993277,0.993795,0.951699,0
0.988933,0.996828,0.988779,0.989791,0.95321,0
0.988933,0.996828,0.988779,0.989791,0.95321,0
0.99615,0.995261,0.99599,0.99645,0.941779,0
0.994707,0.996828,0.994687,0.995119,0.957944,0
0.99182,0.996828,0.991813,0.99246,0.962803,0
0.995188,0.996828,0.995228,0.995566,0.962803,0
0.994226,0.996828,0.994145,0.994675,0.957944,0
0.994226,0.996828,0.994199,0.994675,0.957944,0
0.990376,0.996828,0.990296,0.991125,0.957944,0
0.990376,0.996828,0.990296,0.991125,0.957944,0
0.99615,0.996828,0.995937,0.99645,0.957944,0
0.994226,0.996828,0.994199,0.994682,0.967787,0
0.994226,0.996828,0.994306,0.994682,0.967787,0
0.999038,0.996828,0.998865,0.99912,0.967787,0
0.999038,0.996828,0.998865,0.999113,0.957944,0
0.991339,0.998408,0.991325,0.992016,0.978942,0
0.994707,0.998408,0.99474,0.995122,0.978942,0
0.996632,0.998408,0.996692,0.996897,0.978942,0
0.996632,0.998408,0.996692,0.996897,0.978942,0
0.998075,0.998408,0.998155,0.998229,0.978942,0
0.998075,0.998408,0.998155,0.998229,0.978942,0
0.997594,0.998408,0.997667,0.997785,0.978942,0
0.998075,0.998408,0.998048,0.998229,0.978942,0
0.987489,0.998408,0.987476,0.98847,0.983888,0
0.992301,0.998408,0.992355,0.992907,0.983888,0
0.998075,0.998408,0.998155,0.998229,0.978942,0
0.992782,0.998408,0.992843,0.993351,0.983888,0
0.999519,0.998408,0.998467,0.999563,0.983888,0
0.999519,0.998408,0.999194,0.99956,0.978942,0
0.999519,0.998408,0.9993,0.999553,0.969423,0
0.999519,0.998408,0.999512,0.99956,0.978942,0
0.999519,0.998408,0.999512,0.99956,0.978942,0
0.010401,0.998408,-0.00203,0.084182,0.983888,0
0.999038,0.998408,0.999131,0.99912,0.983888,0
0.999519,0.998408,0.999619,0.99956,0.978942,0
1,1,0.999947,1,0.990307,0
1,1,1,1,0.990307,0
0.989414,1,0.98932,0.990245,1,0
0.987489,1,0.987423,0.98847,1,0
0.976904,1,0.97669,0.978708,1,0
1,1,0.999947,1,0.990307,0
0.98797,1,0.98791,0.988914,1,0
0.996632,1,0.996692,0.996901,1,0
0.905997,0.96028,0.904719,0.91346,0.793343,1
0.471007,0.899143,0.461892,0.511825,0.13009,1
0.967281,0.993706,0.966664,0.969817,0.911586,1
0.89796,0.983405,0.896208,0.905907,0.845543,1
0.781061,0.959029,0.777801,0.798081,0.633503,1
0.115005,0.831179,0.100822,0.182606,0.018046,1
0.910033,0.993706,0.908565,0.91702,0.920817,1
0.848711,0.95456,0.846811,0.860677,0.823469,1
0.912344,0.979219,0.910894,0.919219,0.861919,1
0.657612,0.95819,0.652251,0.684025,0.526702,1
0.910901,0.976183,0.909651,0.917914,0.866225,1
0.411777,0.950592,0.402548,0.456811,0.547244,1
0.805,0.938332,0.802053,0.820287,0.552105,1
0.75222,0.959029,0.748037,0.771433,0.598807,1
0.619559,0.968969,0.614106,0.648987,0.812817,1
0.750297,0.961761,0.746676,0.769685,0.67055,1
-0.402816,0.907779,-0.421901,-0.30332,0.085295,1
0.250427,0.935657,0.238997,0.30728,0.274558,1
0.643045,0.890373,0.638193,0.671159,0.546987,1
0.1225,0.90599,0.109738,0.1888,0.172009,1
0.587854,0.897466,0.582284,0.620133,0.567366,1
0.6099,0.939607,0.604246,0.64012,0.546218,1
-0.156113,-0.273353,-0.181274,-0.057933,-1,1
0.576343,0.945374,0.570185,0.609042,0.522545,1
0.5088,0.862141,0.500973,0.546906,-0.318174,1
0.577358,0.947373,0.570328,0.609901,0.430116,1
0.500964,0.758411,0.493582,0.540672,-0.080371,1
0.152942,0.363341,0.138037,0.222556,0.0095,1
-0.105884,0.749098,-0.122722,-0.021923,-0.054243,1
0.565344,0.737166,0.559854,0.600603,0.428278,1
-0.115852,0.877816,-0.132313,-0.033088,-0.156058,1
0.735323,0.898616,0.731823,0.756361,0.653288,1
0.863515,0.698115,0.863648,0.876183,0.788798,1
0.534409,0.94884,0.528134,0.570479,0.818114,1
-0.293131,0.895906,-0.311933,-0.199934,-0.64309,1
0.900799,0.959029,0.899189,0.90857,0.633503,1
0.815196,0.967378,0.811948,0.829567,0.704583,1
0.859532,0.990633,0.857422,0.870418,0.874595,1
0.959102,0.993706,0.958371,0.96227,0.907166,1
0.853665,0.967378,0.850515,0.86505,0.681254,1
0.832555,0.968888,0.829444,0.845537,0.648544,1
0.396724,0.860538,0.387764,0.443497,0.177181,1
0.503717,0.864923,0.496044,0.542454,0.248991,1
0.417287,0.90335,0.408447,0.462148,0.232135,1
0.813462,0.869945,0.810579,0.828701,0.67055,1
0.65836,0.923982,0.653534,0.684926,0.402302,1
0.712073,0.934448,0.707893,0.734637,0.696213,1
0.517017,0.927307,0.510497,0.554501,0.700833,1
0.500988,0.940363,0.493968,0.539387,0.47173,1
-0.015086,0.949268,-0.02898,0.060577,0.552446,1
0.812066,0.937288,0.809307,0.826926,0.719274,1
0.778077,0.951664,0.774412,0.7954,0.654974,1
0.668501,0.94351,0.664132,0.694273,0.621278,1
0.696421,0.958806,0.691518,0.719962,0.668242,1
0.911399,0.907199,0.910134,0.918798,0.732773,1
0.893971,0.955915,0.892417,0.902366,0.744724,1
0.778657,0.952424,0.775306,0.795862,0.552446,1
0.765628,0.971986,0.76209,0.783875,0.837704,1
0.945973,0.971986,0.945364,0.950306,0.88229,1
0.72776,0.9804,0.723962,0.748847,0.84003,1
0.833997,0.9804,0.831301,0.846885,0.804844,1
0.963775,0.976607,0.962982,0.966699,0.894696,1
0.910948,0.9804,0.909651,0.9179,0.830417,1
0.817649,0.986459,0.814956,0.83181,0.886552,1
0.910467,0.983405,0.909219,0.91746,0.867515,1
0.937406,0.988005,0.936258,0.942296,0.89872,1
0.972527,0.988005,0.972138,0.974701,0.916137,1
0.919606,0.991134,0.918265,0.925881,0.935554,1
0.853281,0.98761,0.851028,0.864646,0.837631,1
0.879731,0.995261,0.877788,0.889055,0.923466,1
