@relation 'Ant15BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-2,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,1'

@attribute #BugsBinary numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #Bugs numeric

@data
0,4058.662341,294.000041,306.887602,209.389589,190.000063,4052.456539,4048.142784,4052.456539,94.339811,209.389589,0
0,4185.40918,295.000006,307.280003,205.827598,187.000009,4179.185806,4175.138441,4179.185806,92.477024,205.827598,0
0,4088.728409,296.001338,306.882714,201.039797,184.002153,4082.148944,4078.096124,4082.42379,85.702975,206.545394,0
0,4251.31709,296,308.804145,209.389589,190,4245.253938,4241.136286,4245.253938,94.339811,209.389589,0
0,2249.296779,294.000794,299.861635,197.994949,189.001235,2237.994861,2230.244157,2238.079534,67.601775,198.949742,0
0,4102.764068,297.001445,309.762812,204.863369,185.002319,4096.179806,4092.095796,4096.455175,92.347171,210.297408,0
0,4250.389276,297,310.336914,212.047165,192,4244.344944,4240.136319,4244.344944,96.208108,212.047165,0
0,4183.414156,295.000006,307.561376,206.247424,187.000009,4177.18781,4173.107835,4177.368789,92.02717,209.880919,0
0,4184.411667,295.000013,307.561376,208.062491,189.000021,4178.276798,4174.115116,4178.413575,92.357999,210.791366,0
0,4221.460648,297.000001,310.048383,209.81182,190.000002,4215.284213,4211.121585,4215.329406,94.57801,210.717821,0
0,4225.450745,297,309.762812,208.482613,189,4219.235239,4215.121469,4219.325302,93.637599,210.297408,0
0,4199.278629,279.000005,291.953763,186.067192,165.000008,4193.247548,4190.12995,4193.287016,92.11406,186.95454,0
0,4222.248216,294.000001,306.887602,209.389589,190.000002,4216.283197,4212.137225,4216.283197,94.339811,209.389589,0
0,4159.474246,295.00003,307.001629,203.592731,185.000048,4153.12244,4149.09448,4153.394034,89.493016,209.0598,0
0,4188.543064,297.001614,310.048383,206.196508,186.002576,4182.138209,4178.100645,4182.363566,93.605555,210.717821,0
0,4221.900638,274.000011,288.091999,204.394227,184.000017,4217.016125,4213.11405,4217.148088,94.244363,207.09901,0
0,4178.426618,295.000008,305.91829,206.545394,190.000013,4172.328367,4168.130636,4172.374024,87.464278,207.46566,0
0,4004.879649,295.000015,307.280003,206.736547,188.000024,3998.422189,3994.112667,3998.612259,91.08238,210.380607,0
0,4224.383032,296.000001,308.240166,210.380607,192.000002,4218.371724,4214.145346,4218.326327,92.84934,209.468375,0
0,4202.227148,293.000447,305.929731,207.576492,188.000696,4196.213531,4192.129888,4196.213531,93.984041,207.576492,0
0,4252.314664,296,309.090602,210.717821,191,4246.297799,4242.136254,4246.297799,95.273291,210.717821,0
0,3714.732023,295.000632,304.384625,204.266982,190.000981,3707.871222,3703.14704,3707.922599,81.939002,205.197466,0
0,4216.9834,290.000254,303.05775,206.671236,187.000394,4211.153999,4207.1217,4211.198523,93.637599,207.576492,0
0,3981.019467,296.000001,308.804145,211.206061,192.000001,3974.640109,3970.145589,3974.640109,94.339811,211.206061,0
0,4148.573249,296.000003,308.240166,210.380607,192.000005,4142.451931,4138.148016,4142.405702,92.84934,209.468375,0
0,4231.811432,288.000002,300.853785,200.823305,181.000004,4225.878015,4222.121268,4225.96415,92.698436,202.627737,0
0,294,294.001374,299.666481,195.788151,187.002161,187,31,189,65.764732,197.699267,0
0,4109.458602,293.00116,303.990131,201.039797,184.001847,4103.127709,4099.082458,4103.494243,85.070559,208.38666,0
0,4068.854016,297.000009,310.048383,208.002404,188.000015,4062.35252,4058.110891,4062.5396,93.920179,211.624668,0
0,4234.428533,297.000001,309.480209,209.880919,191.000001,4228.316095,4224.136835,4228.316095,93.407708,209.880919,0
0,4214.267671,294.000013,306.887602,207.576492,188.00002,4208.201516,4204.114294,4208.336607,93.300589,210.297408,0
0,4231.435926,297,310.048383,209.81182,190,4225.274074,4221.121297,4225.31916,94.57801,210.717821,0
0,3586.986758,293.000019,301.245747,197.800404,185.000029,3579.783513,3575.101957,3580.152092,75.026662,204.362423,0
0,4252.314664,296,309.090602,208.906678,189,4246.208309,4242.128357,4246.208309,94.92102,208.906678,0
0,4144.441096,294.000025,302.927384,189.6154,175.000042,4137.702382,4134.043662,4138.227277,75.432089,200.743618,0
0,4231.435926,297,310.048383,209.81182,190,4225.274074,4221.121297,4225.31916,94.57801,210.717821,0
0,3751.459583,293.000026,302.696217,192.626582,177.000043,3744.186026,3740.048262,3744.925099,78.339007,206.494552,0
0,4173.439109,295.000006,307.280003,210.380607,192.000009,4167.425224,4163.147127,4167.379272,92.84934,209.468375,0
0,4156.481806,295.000015,306.726262,209.57099,192.000024,4150.44335,4146.14773,4150.39721,91,208.655218,0
0,3946.44967,287.000003,297.410491,195.256242,179.000006,3940.068147,3936.138336,3940.113704,84.693565,196.173393,0
0,4146.578348,296.000006,308.240166,210.380607,192.000009,4140.454081,4136.148087,4140.40783,92.84934,209.468375,0
0,4086.733659,296.000005,308.240166,208.556947,190.000007,4080.425958,4076.133585,4080.472644,92.11406,209.468375,0
0,4234.288724,295,308.133088,211.624668,192.000001,4228.361385,4224.145002,4228.316095,95.634722,210.717821,0
0,4253.312239,296,309.380025,199.459269,178,4246.732038,4243.136222,4246.732038,96.208108,199.459269,0
0,4254.379508,297,310.628395,209.766537,189,4248.206327,4244.128297,4248.250934,96.79876,210.667985,0
0,4250.319517,296,308.804145,211.206061,192,4244.344944,4240.144455,4244.299824,94.704805,210.297408,0
0,4250.319517,296,308.520664,207.154532,188,4244.165878,4240.136319,4244.165878,93.407708,207.154532,0
0,4202.157541,292.000448,304.97213,206.671236,187.0007,4196.168848,4192.129888,4196.168848,93.984041,206.671236,0
0,4166.456648,295.000001,307.845741,205.766858,186.000001,4160.160093,4156.101178,4160.386641,92.655275,210.297408,0
0,4208.212566,293.000041,305.643583,206.247424,187.000064,4202.162895,4198.100166,4202.388369,91.706052,210.791366,0
0,4110.670991,296.000003,308.240166,207.646334,189.000004,4104.353908,4100.117193,4104.493148,91.416629,210.380607,0
0,4238.418691,297.000001,309.480209,208.062491,189.000001,4232.22223,4228.136705,4232.22223,93.407708,208.062491,0
0,4103.761445,297.001593,309.762812,204.863369,185.002558,4097.178785,4093.095772,4097.454088,92.347171,210.297408,0
0,4074.769809,282.000458,290.082747,186.815417,174.000742,4068.722281,4065.031488,4069.253126,69.856997,198.0404,0
0,4240.343854,296,305.851271,203.157574,188,4234.175717,4230.144797,4234.131434,84.581322,202.232539,0
0,4234.011927,291,304.014802,212.115535,193.000001,4228.40691,4224.145002,4228.361385,94.704805,211.206061,0
0,4145.652422,297.000004,309.480209,208.062491,189.000006,4139.317093,4135.123819,4139.408895,92.698436,209.880919,0
0,3175.638518,294.000005,305.764615,208.655218,191.000007,3167.763407,3162.193701,3167.703269,91,207.740222,0
0,4143.022206,288.000026,298.375602,199.849944,184.00004,4137.093787,4133.131742,4137.138383,84.693565,200.771014,0
