@relation 'Ant15-Arrondi3-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-unset-class-temporarily'

@attribute #BugsBinary {0,1}
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric

@data
0,0.981114,0.952826,0.935196,0.933598,0.937778,0.981753,0.982433,0.981744,0.911748,0.946789
0,0.861952,0.993249,0.984385,0.984977,0.98963,0.865278,0.869939,0.865191,0.927793,0.989991
0,0.946567,0.993249,0.979557,0.97563,0.98963,0.94792,0.949691,0.94785,0.893713,0.969306
0,0.988603,0.939352,0.916329,0.867344,0.875557,0.989004,0.989553,0.989019,0.890262,0.8879
0,-1,0.979782,0.906159,0.810301,0.937799,-1,-1,-1,0.274643,0.829238
0,0.926815,0.973045,0.943175,0.869803,0.906688,0.928554,0.931146,0.928678,0.715928,0.956441
0,0.906309,0.999987,0.995035,0.948678,0.948149,0.908474,0.911696,0.9085,0.918193,0.994978
0,0.989925,0.999987,0.990172,0.969966,0.979259,0.990205,0.99051,0.990178,0.90649,0.974221
0,0.979743,0.979775,0.967983,0.943852,0.948149,0.980299,0.981005,0.980334,0.904045,0.979172
0,0.988413,0.999987,0.995035,0.969184,0.968889,0.988707,0.989078,0.988701,0.933234,0.984183
0,0.662965,0.973038,0.919684,0.833095,0.917038,0.670826,0.682409,0.670826,0.486348,0.908537
0,0.998957,0.993249,0.986842,0.958931,0.958519,0.999016,0.999051,0.998993,0.941074,0.96263
0,0.944481,0.979775,0.934075,0.740364,0.813335,0.945581,0.947742,0.945791,0.495606,0.865478
0,0.988413,0.999987,0.995035,0.969184,0.968889,0.988707,0.989078,0.988701,0.933234,0.984183
0,0.746024,0.973038,0.932097,0.774488,0.834076,0.751788,0.76071,0.75201,0.562052,0.933923
0,0.959125,0.986512,0.971339,0.97563,0.98963,0.960218,0.961558,0.960154,0.893713,0.969306
0,0.950561,0.986512,0.966596,0.966454,0.98963,0.951855,0.953488,0.951787,0.85145,0.95963
0,0.844495,0.932615,0.886846,0.804273,0.854816,0.848253,0.853795,0.84818,0.707311,0.811077
0,0.94556,0.993249,0.979557,0.97563,0.98963,0.946936,0.948741,0.946866,0.893713,0.969306
0,0.915338,0.993249,0.979557,0.954966,0.968889,0.917374,0.920252,0.917335,0.876913,0.969306
0,0.989854,0.986512,0.978641,0.989724,0.98963,0.990227,0.990514,0.990178,0.957394,0.984183
0,0.999461,0.993249,0.989316,0.851891,0.844446,0.999274,0.999529,0.999252,0.970491,0.850185
0,1,0.999987,1,0.968674,0.958519,1,1,1,0.984,0.983588
0,0.99795,0.993249,0.984385,0.984977,0.98963,0.998099,0.998109,0.998053,0.936136,0.979172
0,0.99795,0.993249,0.981963,0.939082,0.948149,0.99801,0.998105,0.997987,0.90649,0.941778
0,0.973628,0.966301,0.951581,0.933598,0.937789,0.974374,0.975316,0.974339,0.919656,0.936018
0,0.955599,0.986512,0.976184,0.923357,0.927408,0.95664,0.958213,0.956709,0.889279,0.979172
0,0.976686,0.973038,0.957334,0.928795,0.937778,0.977325,0.97815,0.977403,0.867587,0.985052
0,0.927427,0.993249,0.979557,0.944645,0.958519,0.929158,0.931637,0.92917,0.860981,0.980172
0,0.99194,0.999987,0.990172,0.949358,0.958519,0.992128,0.992409,0.992102,0.90649,0.952573
0,0.923937,1,0.992595,0.913115,0.917069,0.925625,0.928304,0.925702,0.882239,0.979172
0,0.909297,0.898929,0.824122,0.708642,0.802975,0.91161,0.914981,0.911807,0.368176,0.833297
0,0.992912,0.993249,0.959106,0.893798,0.948149,0.993091,0.993362,0.993043,0.704728,0.883199
0,0.989714,0.959564,0.943389,0.995287,1,0.99025,0.990514,0.9902,0.936136,0.989991
0,0.945092,0.999987,0.990172,0.949358,0.958519,0.946376,0.948255,0.946373,0.890262,0.974221
0,0.455234,0.979775,0.95837,0.956076,0.979259,0.46792,0.486399,0.467612,0.85145,0.948741
0,0.943764,0.939352,0.895115,0.856321,0.906668,0.945281,0.947309,0.945254,0.707311,0.865799
