@relation 'Ant15BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-2,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,1-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #BugsBinary {0,1}

@data
0.99795,0.993252,0.981957,0.928796,0.937778,0.997988,0.998094,0.998009,0.882496,0.952577,0
0.991869,0.986515,0.978639,0.958923,0.958519,0.992128,0.992401,0.992147,0.93324,0.984179,0
-0.037396,0.999989,0.997505,0.98425,0.979259,-0.014406,0.020278,-0.014959,0.978681,0.978468,0
0.841192,0.97304,0.947787,0.868697,0.896297,0.8449,0.850444,0.845015,0.752788,0.965784,0
0.930485,0.999989,0.983066,0.914663,0.937778,0.932064,0.934478,0.932123,0.802656,0.97053,0
0.962112,0.979778,0.960728,0.929647,0.948149,0.96308,0.964387,0.96313,0.83177,0.975324,0
0.972797,0.999989,0.985409,0.960658,0.979259,0.973478,0.97437,0.973443,0.863977,0.964446,0
0.983376,1,0.995035,0.938444,0.937805,0.983721,0.984325,0.98378,0.918204,0.984179,0
0.947326,0.946101,0.912508,0.864041,0.89632,0.948703,0.950615,0.948767,0.751996,0.917377,0
0.917493,-1,-1,-0.535496,-1,0.922581,0.927376,0.922522,0.695395,-0.607253,0
0.980282,0.986515,0.971336,0.965287,0.979259,0.980858,0.981495,0.980804,0.893727,0.958461,0
0.970243,0.993252,0.981957,0.949359,0.958519,0.970974,0.971986,0.971005,0.882496,0.985054,0
0.998349,0.97304,0.959777,0.801224,0.802964,0.998208,0.998584,0.998165,0.936138,0.786348,0
0.917353,0.993252,0.972506,0.910044,0.937778,0.919274,0.92214,0.919304,0.788719,0.954864,0
0.999461,0.993252,0.989313,0.98425,0.979259,0.999552,0.999533,0.999508,0.978681,0.978468,0
0.98791,0.999989,1,0.999334,0.98963,0.988259,0.988615,0.988209,1,0.994325,0
0.714348,0.979787,0.913006,0.8349,0.948171,0.721066,0.730847,0.720961,0.366216,0.854955,0
0.950713,0.919143,0.874902,0.834127,0.875557,0.952104,0.953948,0.952102,0.732512,0.853317,0
0.983739,0.97304,0.954903,0.934337,0.948149,0.984235,0.984818,0.984183,0.893727,0.925978,0
0.953152,0.999999,0.99259,0.923351,0.927432,0.95418,0.955839,0.954248,0.889291,0.979175,0
0.976112,0.959566,0.943384,0.923351,0.927408,0.976811,0.977689,0.9768,0.919663,0.936019,0
0.953197,0.912406,0.87616,0.883702,0.906668,0.954629,0.956332,0.954585,0.842772,0.883604,0
0.955563,0.979778,0.953711,0.92624,0.958519,0.956707,0.958231,0.956664,0.800469,0.92829,0
0.966213,0.993252,0.984383,0.984974,0.98963,0.967105,0.968199,0.967068,0.927795,0.98999,0
0.861915,0.986515,0.964264,0.961931,0.989631,0.865278,0.869943,0.865168,0.830375,0.954864,0
0.980144,0.245425,0.087302,0.043938,-0.016288,0.982205,0.984339,0.982163,0.885217,-0.007364,0
0.996474,0.999989,1,0.999334,0.98963,0.996623,0.996685,0.996577,1,0.994325,0
0.68918,0.979778,0.928006,0.896799,0.979261,0.696553,0.707125,0.696359,0.560306,0.886191,0
0.999496,0.999989,0.997505,0.872134,0.865186,0.999315,0.999533,0.999272,0.978681,0.860813,0
0.987839,0.986515,0.973744,0.949359,0.958519,0.988193,0.988611,0.988165,0.90649,0.952577,0
0.943977,0.979777,0.958363,0.945708,0.968889,0.945415,0.947313,0.945344,0.842772,0.937861,0
0.996907,0.986515,0.968953,0.929647,0.948149,0.997026,0.997156,0.997003,0.863977,0.931869,0
0.91782,0.986515,0.964264,0.930772,0.95852,0.919811,0.922621,0.919796,0.804713,0.954864,0
0.999461,0.993252,0.989313,0.98425,0.979259,0.999552,0.999529,0.99953,0.9705,0.989229,0
0.956138,0.993252,0.981957,0.949359,0.958519,0.957199,0.958698,0.957201,0.890278,0.974219,0
0.813961,0.966304,0.934922,0.900945,0.937779,0.81843,0.824824,0.818416,0.737966,0.945474,0
0.996474,0.999989,0.995035,1,1,0.996645,0.996685,0.996599,0.957394,0.994972,0
0.796413,0.979778,0.942539,0.862374,0.91704,0.801166,0.808203,0.801218,0.636517,0.938321,0
0.924405,0.993252,0.97483,0.925002,0.948149,0.926183,0.928789,0.926194,0.818031,0.959631,0
0.999461,0.993252,0.989313,0.953548,0.948149,0.999486,0.999529,0.999464,0.9705,0.956977,0
0.999461,0.993252,0.989313,0.922938,0.917038,0.999421,0.999525,0.999421,0.962526,0.935529,0
0.999426,0.986515,0.981124,0.821612,0.813335,0.999213,0.999529,0.99919,0.9705,0.818379,0
0.901739,0.993263,0.981957,0.887787,0.896325,0.903933,0.907411,0.904047,0.84693,0.974219,0
0.978338,0.999989,0.985409,0.971013,0.98963,0.978912,0.979592,0.97888,0.863977,0.975324,0
0.947575,0.993252,0.984383,0.964394,0.968889,0.948858,0.950628,0.948857,0.911745,0.98999,0
0.958046,0.973043,0.957327,0.939073,0.948156,0.959144,0.960601,0.959103,0.898276,0.941771,0
0.977295,0.993252,0.97718,0.971013,0.98963,0.977928,0.978647,0.977873,0.872573,0.964446,0
0.921383,0.993252,0.963468,0.923379,0.96889,0.923277,0.925948,0.923241,0.728378,0.936278,0
0.856413,0.993252,0.97483,0.925002,0.948149,0.859773,0.864705,0.859754,0.818031,0.959631,0
0.990428,0.999989,0.956977,0.725556,0.802964,0.990335,0.99094,0.990626,0.473502,0.883398,0
0.857811,0.973041,0.947787,0.951536,0.97926,0.861319,0.866137,0.861254,0.813047,0.965784,0
0.990757,0.966303,0.949122,0.898024,0.906667,0.991036,0.991448,0.991074,0.882496,0.930975,0
0.999496,0.999989,0.997505,0.974006,0.968889,0.99953,0.999529,0.999486,0.9705,0.967717,0
0.946064,0.993252,0.97483,0.925002,0.948149,0.947337,0.949201,0.947358,0.818031,0.959631,0
0.964738,0.999989,0.990171,0.949359,0.958519,0.965562,0.966768,0.965568,0.890278,0.974219,0
0.985391,0.999989,0.99259,0.943853,0.948149,0.985711,0.986227,0.985748,0.904041,0.979175,0
0.901162,0.979778,0.967977,0.964394,0.96889,0.9036,0.906964,0.903532,0.927795,0.968371,0
0.96517,0.986515,0.971336,0.924039,0.937778,0.96601,0.96725,0.965971,0.885217,0.925978,0
0.916346,0.993261,0.967935,0.869797,0.90669,0.918223,0.921183,0.918297,0.730379,0.934521,0
0.998453,0.993252,0.984383,0.964394,0.968889,0.998546,0.99858,0.998523,0.927795,0.968371,0
-0.012571,0.979783,0.90783,0.8353,0.958532,0.010042,0.043996,0.009585,0.316631,0.844122,0
0.923434,0.999999,0.99259,0.913115,0.917062,0.925132,0.927829,0.92521,0.882249,0.979175,0
0.997985,0.999989,0.997505,0.994503,0.98963,0.998098,0.998105,0.998076,0.9705,1,0
0.964162,0.986515,0.973744,0.928796,0.937778,0.965026,0.966286,0.965076,0.874934,0.974219,0
0.964666,0.986515,0.973744,0.949359,0.958519,0.965562,0.966764,0.965591,0.882496,0.985054,0
0.983376,0.999989,0.995035,0.969178,0.968889,0.983787,0.984331,0.98378,0.93324,0.984179,0
0.985391,0.999989,0.99259,0.954119,0.958519,0.985733,0.98623,0.985748,0.911745,0.979175,0
0.972174,0.87872,0.840134,0.700166,0.709632,0.972935,0.974367,0.972919,0.87692,0.701362,0
0.983774,0.979777,0.967977,0.964394,0.968889,0.984279,0.984814,0.984249,0.927795,0.968371,0
0.952073,0.986515,0.968953,0.89872,0.917038,0.953175,0.954887,0.953264,0.81701,0.964446,0
0.966752,1,0.995035,0.928219,0.927435,0.967464,0.968656,0.967537,0.911012,0.984179,0
0.983598,0.845034,0.807075,0.9078,0.906668,0.98464,0.985277,0.984676,0.925614,0.94111,0
0.961644,0.986515,0.959679,0.932172,0.968889,0.962633,0.963923,0.962615,0.770638,0.945474,0
0.874002,0.986515,0.971336,0.934337,0.948149,0.87699,0.881316,0.877003,0.853339,0.980166,0
0.984852,0.993252,0.979555,0.975622,0.98963,0.985308,0.985767,0.985256,0.893727,0.969309,0
0.973663,0.973043,0.959777,0.943853,0.948156,0.974395,0.975316,0.974361,0.919663,0.946793,0
0.998957,0.993252,0.986836,0.979443,0.979259,0.99906,0.999054,0.999038,0.949132,0.984179,0
0.727477,0.986519,0.94655,0.906359,0.968899,0.733904,0.743193,0.733779,0.644344,0.918479,0
0.981115,0.95283,0.935191,0.933597,0.937782,0.981753,0.982433,0.981744,0.911745,0.946793,0
0.861953,0.993252,0.984383,0.984974,0.98963,0.865278,0.869939,0.865191,0.927795,0.98999,0
0.946568,0.993252,0.979555,0.975622,0.98963,0.94792,0.94969,0.94785,0.893727,0.969309,0
0.988603,0.939354,0.916323,0.867344,0.875557,0.989004,0.989553,0.989019,0.890278,0.887895,0
-1,0.979787,0.906159,0.810299,0.937801,-1,-1,-1,0.274641,0.82924,0
0.926815,0.973048,0.943172,0.869797,0.906687,0.928554,0.931146,0.928678,0.715924,0.956435,0
0.906309,0.999989,0.995035,0.948679,0.948149,0.908474,0.911696,0.9085,0.918204,0.994972,0
0.989925,0.999989,0.990171,0.969961,0.979259,0.990205,0.99051,0.990178,0.90649,0.974219,0
0.979743,0.979778,0.967977,0.943853,0.948149,0.980299,0.981005,0.980334,0.904041,0.979175,0
0.988413,0.999989,0.995035,0.969178,0.968889,0.988707,0.989078,0.988701,0.93324,0.984179,0
0.662965,0.97304,0.919679,0.833096,0.917038,0.670825,0.682409,0.670827,0.486345,0.908541,0
0.998957,0.993252,0.986836,0.958923,0.958519,0.999016,0.999051,0.998994,0.94108,0.962624,0
0.944481,0.979778,0.934075,0.740365,0.813335,0.945581,0.947742,0.945791,0.495613,0.865472,0
0.988413,0.999989,0.995035,0.969178,0.968889,0.988707,0.989078,0.988701,0.93324,0.984179,0
0.746024,0.97304,0.932096,0.77448,0.834076,0.751788,0.76071,0.75201,0.562057,0.933916,0
0.959125,0.986515,0.971336,0.975622,0.98963,0.960218,0.961558,0.960154,0.893727,0.969309,0
0.950561,0.986515,0.966595,0.96645,0.98963,0.951855,0.953488,0.951787,0.851456,0.959631,0
0.844495,0.932617,0.886847,0.804273,0.854816,0.848253,0.853795,0.84818,0.707307,0.81108,0
0.94556,0.993252,0.979555,0.975622,0.98963,0.946936,0.948741,0.946866,0.893727,0.969309,0
0.915338,0.993252,0.979555,0.954961,0.968889,0.917374,0.920252,0.917335,0.87692,0.969309,0
0.989854,0.986515,0.978639,0.989717,0.98963,0.990227,0.990514,0.990178,0.957394,0.984179,0
0.999461,0.993252,0.989313,0.85189,0.844446,0.999274,0.999529,0.999252,0.9705,0.850186,0
1,0.999989,1,0.968665,0.958519,1,1,1,0.984001,0.983586,0
0.99795,0.993252,0.984383,0.984974,0.98963,0.998098,0.998109,0.998053,0.936138,0.979175,0
0.99795,0.993252,0.981957,0.939073,0.948149,0.99801,0.998105,0.997987,0.90649,0.941771,0
0.973628,0.966306,0.951579,0.933597,0.937785,0.974373,0.975316,0.974339,0.919663,0.936019,0
0.955599,0.986515,0.976179,0.923351,0.927408,0.95664,0.958213,0.956709,0.889291,0.979175,0
0.976686,0.973041,0.957327,0.928796,0.937779,0.977325,0.97815,0.977403,0.867594,0.985054,0
0.927427,0.993252,0.979555,0.944645,0.958519,0.929158,0.931637,0.92917,0.860979,0.980166,0
0.99194,0.999989,0.990171,0.949359,0.958519,0.992128,0.992409,0.992103,0.90649,0.952577,0
0.923938,1,0.99259,0.913115,0.917064,0.925624,0.928304,0.925702,0.882249,0.979175,0
0.909297,0.898934,0.824117,0.708643,0.802972,0.91161,0.914982,0.911807,0.36818,0.8333,0
0.992912,0.993252,0.959105,0.89379,0.948149,0.99309,0.993362,0.993043,0.704741,0.883192,0
0.989714,0.959566,0.943384,0.995278,1,0.990249,0.990514,0.9902,0.936138,0.98999,0
0.945093,0.999989,0.990171,0.949359,0.958519,0.946376,0.948255,0.946373,0.890278,0.974219,0
0.455234,0.979777,0.958363,0.956075,0.979259,0.46792,0.486398,0.467612,0.851456,0.948741,0
0.943764,0.939355,0.895109,0.856316,0.906668,0.945281,0.947309,0.945255,0.707307,0.865798,0
